MOst	MOst	ds	MOst	most	0
Noble	Noble	j	Noble	noble	0
&	&	cc	&	and	0
grave	grave	j	grave	grave	0
Senate	Senate	n1	Senate	senate	0
,	,	,	,	,	0
having	having	vhg	having	have	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
certain	certain	j	certain	certain	0
Idea	Idea	n1	Idea	idea	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Meditations	Meditations	n2	Meditations	meditation	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sounding	sounding	n-vvg	sounding	sound	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sixth	sixth	ord	sixth	six	0
Trumpet	Trumpet	n1	Trumpet	trumpet	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Idea	Idea	n1	Idea	idea	0
I	I	pns11	I	i	0
first	first	ord	first	first	0
conceived	conceived	vvd	conceived	conceive	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
close	close	j	close	close	0
Pri	Pri	zz	Pri	pri	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
and	and	cc	and	and	0
Exile	Exile	n1	Exile	exile	0
,	,	,	,	,	0
the	the	dt	the	the	0
wombe	wombe	n1	womb	womb	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
breeding	breeding	n-vvg	breeding	breed	0
,	,	,	,	,	0
forming	forming	vvg	forming	form	0
,	,	,	,	,	0
and	and	cc	and	and	0
growing	growing	vvg	growing	grow	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
small	small	j	small	small	0
stature	stature	n1	stature	stature	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
of	of	a-acp	of	off	0
:	:	:	:	:	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
comparing	comparing	vvg	comparing	compare	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
trumpets	trumpets	n2	trumpets	trumpet	0
sound	sound	j	found	sound	0
,	,	,	,	,	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
remarka	remarka	fw-mi	remarka	remarka	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
things	things	n2	things	thing	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
circuit	circuit	n1	circuit	circuit	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
times	times	n2	times	time	0
)	)	)	)	)	0
such	such	d	such	such	0
an	an	dt	and	a	0
harmony	harmony	n1	harmony	harmony	0
between	between	p-acp	between	between	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
themselves	themselves	px32	themselves	themselves	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
