WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
(	(	(	(	(	0
good	good	j	good	good	0
M.	M.	n1	M.	m.	0
MAIN	MAIN	fw-fr	MAIN	main	0
∣	∣	sy	∣	∣	0
VVARING	VVARING	vvg	WEARING	wear	0
)	)	)	)	)	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
this	this	d	this	this	0
sim	sim	fw-la	sim	sim	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
Nosegaye	Nosegaye	n1	Nosegay	nosegay	0
:	:	:	:	:	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
minde	minde	n1	mind	mind	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
the	the	dt	the	the	0
same	same	d	same	same	0
on	on	p-acp	on	on	0
some	some	d	some	some	0
dere	dere	j-jn	dear	dear	0
frind	frind	n1	friend	friend	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
number	number	n1	number	number	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
good	good	j	good	good	0
occa	occa	fw-it	occa	occa	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
to	to	p-acp	to	to	0
accompt	accompt	n1	account	account	0
you	you	pn22	you	you	0
chiefe	chiefe	j-jn	chief	chief	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
waying	waying	vvg	weighing	weigh	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
although	although	cs	although	although	0
the	the	dt	the	the	0
Flowers	Flowers	n2	Flowers	flower	0
bound	bound	vvn	bound	bind	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
were	were	vbdr	were	be	0
good	good	j	good	good	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
so	so	av	so	so	0
little	little	j	little	little	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
(	(	(	(	(	0
be	be	vbi	be	be	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
great	great	j	great	great	0
num	num	n1	num	num	0
∣	∣	sy	∣	∣	0
ber	ber	zz	ber	ber	0
of	of	pp-f	of	of	0
benefits	benefits	n2	benefits	benefit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
frō	frō	p-acp	from	from	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
time	time	n1	time	time	0
(	(	(	(	(	0
