THE	THE	dt	THE	the	0
intendment	intendment	n1	intendment	intendment	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Preface	Preface	n1	Preface	preface	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
court	court	vvi	court	court	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
high	high	j	high	high	0
esteem	esteem	n1	esteem	esteem	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
these	these	d	these	these	0
Discourses	Discourses	n2	Discourses	discourse	0
or	or	cc	or	or	0
their	their	po32	their	their	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
Discourses	Discourses	n2	Discourses	discourse	0
will	will	vmb	will	will	0
best	best	av-js	best	best	0
speak	speak	vvi	speak	speak	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
his	his	po31	his	his	0
own	own	d	own	own	0
Works	Works	vvz	Works	work	0
will	will	vmb	will	will	0
praise	praise	vvi	praise	praise	0
him	him	pno31	him	he	0
;	;	;	;	;	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
only	only	j	only	only	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
a	a	dt	a	a	0
clear	clear	j	clear	clear	0
and	and	cc	and	and	0
plain	plain	j	plain	plain	0
Ac	Ac	fw-la	Ac	ac	0
∣	∣	sy	∣	∣	0
count	count	n1	count	count	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
concerns	concerns	vvz	concerns	concern	0
This	This	d	This	this	0
Edition	Edition	n1	Edition	edition	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
to	to	pc-acp	to	to	0
observe	observe	vvi	observe	observe	0
Something	Something	pi	Something	something	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Discourses	Discourses	n2	Discourses	discourse	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
not	not	xx	not	not	0
unnecessary	unnecessary	j	unnecessary	unnecessary	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
haps	haps	vvz	haps	hap	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
.	.	.	.	.	1
The	The	dt	The	the	0
Papers	Papers	n2	Papers	paper	0
now	now	av	now	now	0
published	published	vvd	published	publish	0
I	I	pns11	I	i	0
received	received	vvd	received	receive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
thor's	thor's	ng1	thor's	thor	0
Of	Of	pp-f	Of	of	0
this	this	d	this	this	0
Editi	Editi	n1	Editi	editi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
.	.	.	.	.	1
Executor	Executor	n1	Executor	executor	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	0
Samuel	Samuel	np1	Samuel	Samuel	0
Cradock	Cradock	np1	Cradock	Cradock	0
(	(	(	(	(	0
then	then	cs	then	than	0
Fellow	Fellow	n1	Fellow	fellow	0
of	of	pp-f	of	of	0
Emmanuel	Emmanuel	np1	Emmanuel	Emmanuel	0
College	College	n1	College	college	0
,	,	,	,	,	0
now	now	av	now	now	0
Rector	Rector	n1	Rector	rector	0
of	of	pp-f	of	of	0
North-Cadbury	North-Cadbury	np1	North-Cadbury	North-Cadbury	0
in	in	p-acp	in	in	0
So	So	av	So	so	0
∣	∣	sy	∣	∣	0
merset-shire	merset-shire	n1	merset-shire	merset-shire	0
,	,	,	,	,	0
)	)	)	)	)	0
whose	whose	rg-crq	whose	who	0
Beneficence	Beneficence	n1	Beneficence	beneficence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
in	in	p-acp	in	in	0
im	im	pno31	im	he	0
∣	∣	sy	∣	∣	0
parting	parting	n-vvg	parting	part	0
these	these	d	these	these	0
Treasures	Treasures	n2	Treasures	treasure	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
place	place	n1	place	place	0
gratefully	gratefully	av-j	gratefully	grateful	0
remembred	remembred	vvn	remembered	remember	0
.	.	.	.	.	1
Having	Having	vhg	Having	have	0
taken	taken	vvn	taken	take	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
general	general	j	general	general	0
view	view	n1	view	view	0
