IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
written	written	vvn	written	write	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
shall	shall	vmb	shall	shall	0
become	become	vvi	become	become	0
the	the	dt	the	the	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
doms	doms	n2	doms	dom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
and	and	cc	and	and	0
now	now	av	now	now	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
almost	almost	av	almost	almost	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
great	great	j	great	great	0
and	and	cc	and	and	0
honourable	honourable	j	honourable	honourable	0
,	,	,	,	,	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
Royal	Royal	j	Royal	royal	0
,	,	,	,	,	0
and	and	cc	and	and	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
,	,	,	,	,	0
is	is	vbz	is	be	0
found	found	vvn	found	find	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
Coun	Coun	vvb	Con	con	0
∣	∣	sy	∣	∣	0
sell	sell	n1	fell	saddle	0
and	and	cc	and	and	0
design	design	n1	design	design	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
how	how	c-crq	how	how	0
highly	highly	av-j	highly	high	0
are	are	vbr	are	be	0
you	you	pn22	you	you	0
honured	honured	vvn	honured	honure	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
happy	happy	j	happy	happy	0
are	are	vbr	are	be	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
You	You	pn22	You	you	0
yet	yet	av	yet	yet	0
are	are	vbr	are	be	0
found	found	vvn	found	find	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
?	?	?	?	?	1
You	You	pn22	You	you	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
manifold	manifold	j	manifold	manifold	0
Apostacy	Apostacy	n1	Apostasy	apostasy	0
and	and	cc	and	and	0
defction	defction	n1	defction	defction	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Members	Members	n2	Members	member	0
,	,	,	,	,	0
seem	seem	vvb	seem	seem	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
remain	remain	vvi	remain	remain	0
as	as	p-acp	as	as	0
pil	pil	n1	pil	pil	0
∣	∣	sy	∣	∣	0
lars	lars	fw-la	lars	lars	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
God	God	n1	God	god	0
;	;	;	;	;	0
