Most	Most	ds	Most	most	0
gracious	gracious	j	gracious	gracious	0
and	and	cc	and	and	0
dread	dread	j	dread	dread	0
Soveraign	Soveraign	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
THat	THat	cst	THat	that	0
ingenuous	ingenuous	j	ingenuous	ingenuous	0
and	and	cc	and	and	0
true	true	j	true	true	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
Sacred	Sacred	j	Sacred	sacred	0
Majesty	Majesty	n1	Majesty	majesty	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
yet	yet	av	yet	yet	0
be	be	vbi	be	be	0
as	as	p-acp	as	as	0
du	du	fw-fr	du	du	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
rendred	rendred	vvn	rendered	render	0
)	)	)	)	)	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
truest	truest	js	truest	true	0
and	and	cc	and	and	0
surest	surest	js	surest	sure	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
peoples	peoples	ng1	peoples	people	0
civil	civil	j	civil	civil	0
happiness	happiness	n1	happiness	happiness	0
and	and	cc	and	and	0
safety	safety	n1	safety	safety	0
.	.	.	.	.	1
That	That	d	That	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
opposite	opposite	j-jn	opposite	opposite	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
true	true	j	true	true	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
late	late	j	late	late	0
unchristian	unchristian	j	unchristian	unchristian	0
policy	policy	n1	policy	policy	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
perniciously	perniciously	av-j	perniciously	pernicious	0
pra	pra	fw-it	pra	pra	0
∣	∣	sy	∣	∣	0
ctised	ctised	vvn	ctised	ctise	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
false	false	j	false	false	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
most	most	av-ds	most	most	0
erroneous	erroneous	j	erroneous	erroneous	0
and	and	cc	and	and	0
seditious	seditious	j	seditious	seditious	0
Principle	Principle	n1	Principle	principle	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Supreme	Supreme	j	Supreme	supreme	0
Political	Political	j	Political	political	0
power	power	n1	power	power	0
is	is	vbz	is	be	0
both	both	av-d	both	both	0
originally	originally	av-j	originally	original	0
from	from	p-acp	from	from	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
inherent	inherent	j	inherent	inherent	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
People	People	n1	People	people	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Confutation	Confutation	n1	Confutation	confutation	0
whereof	whereof	c-crq	whereof	whereof	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
be	be	vbb	be	be	0
much	much	d	much	much	0
more	more	av-dc	more	more	0
irrefragably	irrefragably	av-j	irrefragably	irrefragable	0
done	done	vdn	done	do	0
.	.	.	.	.	0
)	)	)	)	)	1
All	All	av-d	All	all	0
these	these	d	these	these	0
persons	persons	n2	persons	person	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
very	very	j	very	very	0
beginning	beginning	n1	beginning	beginning	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
late	late	j	late	late	0
miseries	miseries	n2	misery's	misery	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Way	Way	n1	Way	way	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Capacity	Capacity	n1	Capacity	capacity	0
acted	acted	vvd	acted	act	0
(	(	(	(	(	0
directly	directly	av-j	directly	direct	0
or	or	cc	or	or	0
indirectly	indirectly	av-j	indirectly	indirect	0
)	)	)	)	)	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
jesties	jesties	ng1	jesties	jesties	0
Royal	Royal	j	Royal	royal	0
Father	Father	n1	Father	father	0
(	(	(	(	(	0
of	of	a-acp	of	off	0
ever	ever	av	ever	ever	0
blessed	blessed	vvn	blessed	bless	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
precious	precious	j	precious	precious	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
mory	mory	n1	mory	mory	0
,	,	,	,	,	0
)	)	)	)	)	0
and	and	cc	and	and	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
Sacred	Sacred	j	Sacred	sacred	0
Majesties	Majesties	n2	Majesties	majesty	0
own	own	d	own	own	0
Person	Person	n1	Person	person	0
and	and	cc	and	and	0
just	just	j	just	just	0
Right	Right	n-jn	Right	right	0
,	,	,	,	,	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
themselves	themselves	px32	themselves	themselves	0
not	not	xx	not	not	0
a	a	dt	a	a	0
little	little	j	little	little	0
concerned	concerned	vvn	concerned	concern	0
.	.	.	.	.	1
They	They	pns32	They	they	0
will	will	vmb	will	will	0
easily	easily	av-j	easily	easy	0
see	see	vvi	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
if	if	cs	if	if	0
this	this	d	this	this	0
Principle	Principle	n1	Principle	principle	0
be	be	vbi	be	be	0
proved	proved	vvn	proved	prove	0
false	false	j	false	false	0
,	,	,	,	,	0
the	the	dt	the	the	0
only	only	j	only	only	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
lawfulnesse	lawfulnesse	n1	lawfulness	lawfulness	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
their	their	po32	their	their	0
lawless	lawless	j	lawless	lawless	0
actings	actings	n2	actings	acting	0
is	is	vbz	is	be	0
ut	ut	fw-la	ut	ut	0
∣	∣	sy	∣	∣	0
terly	terly	j	terly	terly	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
themselves	themselves	px32	themselves	themselves	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
apparent	apparent	j	apparent	apparent	0
,	,	,	,	,	0
(	(	(	(	(	0
if	if	cs	if	if	0
duly	duly	av-jn	duly	due	0
considered	considered	vvn	considered	consider	0
,	,	,	,	,	0
)	)	)	)	)	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
Principle	Principle	n1	Principle	principle	0
arose	arose	vvd	arose	arise	0
the	the	dt	the	the	0
Confidence	Confidence	n1	Confidence	confidence	0
or	or	cc	or	or	0
Pretence	Pretence	n1	Pretence	pretence	0
of	of	pp-f	of	of	0
lawfulness	lawfulness	n1	lawfulness	lawfulness	0
so	so	av	so	so	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
unlawful	unlawful	j	unlawful	unlawful	0
usurping	usurping	n-vvg	usurping	usurp	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Militia	Militia	n1	Militia	militia	0
,	,	,	,	,	0
their	their	po32	their	their	0
taking	taking	j-vvg	taking	take	0
Armes	Armes	n2	Arms	arm	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
pretended	pretended	j-vvn	pretended	pretend	0
Authority	Authority	n1	Authority	authority	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
People	People	n1	People	people	0
,	,	,	,	,	0
their	their	po32	their	their	0
making	making	n-vvg	making	make	0
pretended	pretended	j-vvn	pretended	pretend	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
Roy	Roy	n1	Roy	roy	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
Assent	Assent	n1	Assent	assent	0
,	,	,	,	,	0
their	their	po32	their	their	0
most	most	av-ds	most	most	0
impudent	impudent	j	impudent	impudent	0
accusing	accusing	vvg	accusing	accuse	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
scelerati	scelerati	fw-la	scelerati	scelerati	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
condemning	condemning	vvg	condemning	condemn	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Royal	Royal	j	Royal	royal	0
Father	Father	n1	Father	father	0
expresly	expresly	av-j	expressly	express	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
People	People	n1	People	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
root	root	n1	root	root	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
evil	evil	n-jn	evil	evil	0
)	)	)	)	)	0
their	their	po32	their	their	0
first	first	ord	first	first	0
Covenanting	Covenanting	n-vvg	Covenanting	covenant	0
to	to	pc-acp	to	to	0
alter	alter	vvi	altar	alter	0
the	the	dt	the	the	0
fundamentals	fundamentals	n2-j	fundamentals	fundamental	0
of	of	pp-f	of	of	0
Govern	Govern	np1	Govern	Govern	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
abolish	abolish	vvi	abolish	abolish	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
stood	stood	vvd	stood	stand	0
fully	fully	av-j	fully	full	0
established	established	vvn	established	establish	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
Concurrence	Concurrence	n1	Concurrence	concurrence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Authority	Authority	n1	Authority	authority	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
forcible	forcible	j	forcible	forcible	0
and	and	cc	and	and	0
violent	violent	j	violent	violent	0
opposition	opposition	n1	opposition	opposition	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
;	;	;	;	;	0
their	their	po32	their	their	0
Ejecting	Ejecting	vvg	Ejecting	eject	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
unrighte	unrighte	j	unright	unright	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
banishing	banishing	vvg	banishing	banish	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
most	most	av-ds	most	most	0
Sacred	Sacred	j	Sacred	sacred	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
sole	sole	j	sole	sole	0
Soveraignty	Soveraignty	n1	Sovereignty	sovereignty	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
People	People	n1	People	people	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Representatives	Representatives	n2	Representatives	representative	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
(	(	(	(	(	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
despight	despight	n1	despite	despite	0
