My	My	po11	My	my	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Here	Here	av	Here	here	0
present	present	j	present	present	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ships	ships	vvz	ships	ship	0
view	view	vvb	view	view	0
,	,	,	,	,	0
Two	Two	crd	Two	two	0
small	small	j	small	small	0
Tracts	Tracts	n2	Tracts	tract	0
;	;	;	;	;	0
the	the	dt	the	the	0
one	one	pi	one	one	0
shewing	shewing	vvg	showing	show	0
the	the	dt	the	the	0
Quakers	Quakers	np1	Quakers	Quakers	0
presumptuous	presumptuous	j	presumptuous	presumptuous	0
Claim	Claim	n1	Claim	claim	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
themselves	themselves	px32	themselves	themselves	0
the	the	dt	the	the	0
only	only	j	only	only	0
True	True	j	True	true	0
Catholick	Catholick	njp	Catholic	catholic	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
Elect	Elect	j-vvn	Elect	elect	0
People	People	n1	People	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Born	Born	vvn	Born	bear	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
postolical	postolical	j	postolical	postolical	0
Order	Order	n1	Order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
Re-established	Re-established	j	Reestablished	reestablished	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
them	them	pno32	them	they	0
only	only	av-j	only	only	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
so	so	av	so	so	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
World	World	n1	World	world	0
judge	judge	n1	judge	judge	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
come	come	vvb	come	come	0
more	more	dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
their	their	po32	their	their	0
Te	Te	fw-la	Te	te	0
∣	∣	sy	∣	∣	0
nents	nents	npg1-j	nents	nents	0
,	,	,	,	,	0
Principles	Principles	n2	Principles	principle	0
,	,	,	,	,	0
and	and	cc	and	and	0
Practises	Practises	n2	Practises	practise	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
now	now	av	now	now	0
every	every	d	every	every	0
day	day	n1	day	day	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
exposed	exposed	vvn	exposed	expose	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
farther	farther	jc	farther	far	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
pernitious	pernitious	j	pernicious	pernicious	0
Errors	Errors	n2	Errors	error	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
(	(	(	(	(	0
