May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
YOur	YOur	po22	YOur	your	0
Grace	Grace	n1	Grace	grace	0
being	being	vbg	being	be	0
so	so	av	so	so	0
eminent	eminent	j	eminent	eminent	0
a	a	dt	a	a	0
Minister	Minister	n1	Minister	minister	0
of	of	pp-f	of	of	0
State	State	n1	State	state	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
the	the	dt	the	the	0
main	main	j	main	main	0
Pillar	Pillar	n1	Pillar	pillar	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Irish	Irish	jp	Irish	irish	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
great	great	j	great	great	0
an	an	dt	and	a	0
Example	Example	n1	Example	example	0
of	of	pp-f	of	of	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
and	and	cc	and	and	0
Sted	Sted	np1	Sted	Sted	0
∣	∣	sy	∣	∣	0
diness	diness	n1	diness	diness	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
why	why	c-crq	why	why	0
this	this	d	this	this	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
per	per	fw-la	per	per	0
flies	flies	vvz	flies	fly	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Protection	Protection	n1	Protection	protection	0
,	,	,	,	,	0
presuming	presuming	vvg	presuming	presume	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
will	will	vmb	will	will	0
encourage	encourage	vvi	encourage	encourage	0
the	the	dt	the	the	0
Principles	Principles	n2	Principles	principle	0
of	of	pp-f	of	of	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
in	in	p-acp	in	in	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
so	so	av	so	so	0
signal	signal	n1	signal	signal	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
self	self	n1	self	self	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
joy	joy	n1	joy	joy	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
found	found	vvn	found	find	0
faithful	faithful	j	faithful	faithful	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
adver	adver	n1	adver	adver	0
∣	∣	sy	∣	∣	0
sity	sity	n1	sity	sity	0
,	,	,	,	,	0
plentifully	plentifully	av-j	plentifully	plentiful	0
rewarded	rewarded	vvn	rewarded	reward	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
those	those	d	those	those	0
Jewels	Jewels	n2	Jewels	jewel	0
appendant	appendant	j-jn	appendant	appendant	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
formerly	formerly	av-j	formerly	former	0
had	had	vhd	had	have	0
shewed	shewed	vvn	showed	show	0
their	their	po32	their	their	0
true	true	j	true	true	0
value	value	n1	valve	value	0
by	by	p-acp	by	by	0
sparkling	sparkling	vvg	sparkling	sparkle	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dark	dark	j	dark	dark	0
;	;	;	;	;	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
who	who	r-crq	who	who	0
so	so	av	so	so	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sings	sings	vvz	sings	sing	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
flow	flow	vvb	flow	flow	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Fountain	Fountain	n1	Fountain	fountain	0
