RIGHT	RIGHT	av-jn	RIGHT	right	0
VVORSHIPFVLL	VVORSHIPFVLL	j	WORSHIPFUL	worshipful	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Neuer	Neuer	av-x	Never	never	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
in	in	p-acp	in	in	0
loue	loue	n1	love	love	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
issue	issue	n1	issue	issue	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
braine	braine	n1	brain	brain	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
durst	durst	vvd	durst	dare	0
suffer	suffer	vvi	suffer	suffer	0
(	(	(	(	(	0
much	much	av-d	much	much	0
lesse	lesse	dc	less	less	0
offer	offer	n1	offer	offer	0
)	)	)	)	)	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
view	view	n1	view	view	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
did	did	vdd	did	do	0
I	I	pns11	I	i	0
euer	euer	av	ever	ever	0
thinke	thinke	vvb	think	think	0
ought	ought	pi	ought	aught	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
light	light	n1	light	light	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
approbation	approbation	n1	approbation	approbation	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
,	,	,	,	,	0
(	(	(	(	(	0
why	why	r-crq	why	why	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
deny	deny	vvi	deny	deny	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
found	found	vvn	found	find	0
approbati	approbati	n1	approbati	approbati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
?	?	?	?	?	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
endeuours	endeuours	n2	endeavours	endeavour	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
espe	espe	fw-fr	espe	espe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
tooke	tooke	vvd	took	take	0
for	for	p-acp	for	for	0
friendly	friendly	j	friendly	friendly	0
wel-wishing	wel-wishing	j	wellwishing	wellwishing	0
encouragements	encouragements	n2	encouragements	encouragement	0
,	,	,	,	,	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
certaine	certaine	j	certain	certain	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
clamations	clamations	n2	clamations	clamation	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
more	more	dc	more	more	0
than	than	cs	than	than	0
ordinary	ordinary	j	ordinary	ordinary	0
merit	merit	n1	merit	merit	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
men	men	n2	men	man	0
,	,	,	,	,	0
(	(	(	(	(	0
Wise	Wise	j	Wise	wise	0
men	men	n2	men	man	0
especially	especially	av-j	especially	especial	0
)	)	)	)	)	0
vse	vse	vvi	use	use	0
to	to	pc-acp	to	to	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
plaud	plaud	vvb	plaud	plaud	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
true	true	j	true	true	0
Iudgement	Iudgement	n1	Judgement	judgement	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
knowledge	knowledge	n1	knowledge	knowledge	0
excellent	excellent	j	excellent	excellent	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
excite	excite	vvi	excite	excite	0
endeuour	endeuour	n1	endeavour	endeavour	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
excellence	excellence	n1	excellence	excellence	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
gladly	gladly	av-j	gladly	glad	0
would	would	vmd	would	will	0
applaud	applaud	vvi	applaud	applaud	0
.	.	.	.	.	1
Adde	Adde	vvb	Add	add	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
the	the	dt	the	the	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
times	times	n2	times	time	0
whereinto	whereinto	c-crq	whereinto	whereinto	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
fallen	fallen	vvn	fallen	fall	0
;	;	;	;	;	0
partly	partly	av	partly	partly	0
