RIght	RIght	av-jn	RIght	right	0
Worshipfuls	Worshipfuls	n2-j	Worshipfuls	worshipful	0
,	,	,	,	,	0
it	it	pn31	it	it	0
behooueth	behooueth	vvz	behooveth	behoove	0
all	all	d	all	all	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
calling	calling	vvg	calling	call	0
,	,	,	,	,	0
state	state	n1	state	state	0
,	,	,	,	,	0
or	or	cc	or	or	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
dition	dition	n1	dition	dition	0
soeuer	soeuer	av	soever	soever	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
all	all	d	all	all	0
diligence	diligence	n1	diligence	diligence	0
to	to	pc-acp	to	to	0
acquaint	acquaint	vvi	acquaint	acquaint	0
themselues	themselues	px32	themselves	themselves	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
reuealed	reuealed	vvd	revealed	reveal	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
VVord	VVord	n1	VVord	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
generall	generall	n1	general	general	0
,	,	,	,	,	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
God	God	np1	God	God	0
and	and	cc	and	and	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
in	in	p-acp	in	in	0
particular	particular	j	particular	particular	0
,	,	,	,	,	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	0
)	)	)	)	)	1
The	The	dt	The	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
know	know	vvi	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
errors	errors	n2	errors	error	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
iudgement	iudgement	n1	judgement	judgement	0
and	and	cc	and	and	0
practise	practise	n1	practice	practice	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
suffi	suffi	n2	suffi	suffi	0
∣	∣	sy	∣	∣	0
cient	cient	n1	cient	cient	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
endeauour	endeauour	vvb	endeavour	endeavour	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
to	to	pc-acp	to	to	0
attaine	attaine	vvi	attain	attain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
indeauour	indeauour	vvb	endeavour	endeavour	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
others	others	n2-jn	others	other	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
those	those	d	those	those	0
whom	whom	r-crq	whom	who	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
charge	charge	n1	charge	charge	0
.	.	.	.	.	1
Wherfore	Wherfore	c-crq	Wherefore	wherefore	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
to	to	pc-acp	to	to	0
acquaint	acquaint	vvi	acquaint	acquaint	0
mee	mee	pno11	me	i	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
will	will	n1	will	will	0
reuealed	reuealed	vvn	revealed	reveal	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
word	word	n1	word	word	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
family	family	n1	family	family	0
,	,	,	,	,	0
I	I	pns11	I	i	0
indeauoured	indeauoured	vvd	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
knowledge	knowledge	n1	knowledge	knowledge	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
me	me	pno11	me	i	0
.	.	.	.	.	1
And	And	np1	And	And	0
obseruing	obseruing	vvg	observing	observe	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
set	set	j-vvn	set	set	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
Catechising	Catechising	n-vvg	Catechising	catechise	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
grounds	grounds	n2	grounds	ground	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
was	was	vbds	was	be	0
most	most	av-ds	most	most	0
profitable	profitable	j	profitable	profitable	0
and	and	cc	and	and	0
lesse	lesse	dc	less	less	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
resolued	resolued	vvd	resolved	resolve	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
downe	downe	a-acp	down	down	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
times	times	n2	times	time	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
best	best	av-js	best	best	0
oportunity	oportunity	n1	opportunity	opportunity	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
imployments	imployments	n2	employments	employment	0
,	,	,	,	,	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
heads	heads	n2	heads	head	0
and	and	cc	and	and	0
grounds	grounds	n2	grounds	ground	0
