IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
my	my	po11	my	my	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
doe	doe	vdb	do	do	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
needfull	needfull	j	needful	needful	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
commendation	commendation	n1	commendation	commendation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
worth	worth	n1	worth	worth	0
is	is	vbz	is	be	0
so	so	av	so	so	0
well	well	av	well	well	0
knowne	knowne	vvn	known	know	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
space	space	n1	space	space	0
almost	almost	av	almost	almost	0
of	of	pp-f	of	of	0
twentie	twentie	crd	twentie	twenty	0
yeeres	yeeres	n2	years	year	0
inioyed	inioyed	vvd	enjoyed	enjoy	0
his	his	po31	his	his	0
la	la	uh	la	la	0
∣	∣	sy	∣	∣	0
bours	bours	n1	bours	bours	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
witnesses	witnesses	n2	witnesses	witness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
watchfulnesse	watchfulnesse	n1	watchfulness	watchfulness	0
,	,	,	,	,	0
faithfulnesse	faithfulnesse	n1	faithfulness	faithfulness	0
,	,	,	,	,	0
diligence	diligence	n1	diligence	diligence	0
,	,	,	,	,	0
and	and	cc	and	and	0
painfulnesse	painfulnesse	n1	painfulness	painfulness	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Ministerie	Ministerie	n1	Ministry	ministry	0
,	,	,	,	,	0
euen	euen	av	even	even	0
beyond	beyond	p-acp	beyond	beyond	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
bodie	bodie	n1	body	body	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
(	(	(	(	(	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
)	)	)	)	)	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
Seales	Seales	n2	Seals	seal	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Apostleship,1	Apostleship,1	np1	Apostleship,1	Apostleship,1	0
Cor.	Cor.	np1	Cor.	Cor.	1
9.2	9.2	crd	9.2	9.2	0
.	.	.	.	.	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Ministerie	Ministerie	n1	Ministry	ministry	0
working	working	vvg	working	work	0
your	your	po22	your	your	0
conuersion	conuersion	n1	conversion	conversion	0
,	,	,	,	,	0
and	and	cc	and	and	0
calling	calling	vvg	calling	call	0
you	you	pn22	you	you	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
darkenesse	darkenesse	n1	darkness	darkness	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
marueilous	marueilous	j	marvelous	marvelous	0
light	light	n1	light	light	0
.	.	.	.	.	1
1	1	crd	1	1	0
Pet.	Pet.	np1	Pet.	Pet.	1
2.9	2.9	crd	2.9	2.9	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
speake	speake	vvb	speak	speak	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
excellencie	excellencie	n1	excellency	excellency	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Worke	Worke	n1	Work	work	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
shew	shew	vvb	show	show	0
how	how	c-crq	how	how	0
commodious	commodious	j	commodious	commodious	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
to	to	p-acp	to	to	0
