To	To	p-acp	To	to	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
Patternes	Patternes	n2	Patterns	pattern	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
Nobilitie	Nobilitie	n1	Nobility	nobility	0
,	,	,	,	,	0
and	and	cc	and	and	0
Noble	Noble	j	Noble	noble	0
Fauourers	Fauourers	n2	Favourers	favourer	0
of	of	pp-f	of	of	0
LEARNING	LEARNING	n1	LEARNING	learning	0
.	.	.	.	.	1
Theophilus	Theophilus	np1	Theophilus	Theophilus	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
ward	ward	n1	ward	ward	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Walden	Walden	np1	Walden	Walden	0
,	,	,	,	,	0
Heire	Heire	n1	Heir	heir	0
apparent	apparent	j	apparent	apparent	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Earle	Earle	n1	Earl	earl	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
of	of	pp-f	of	of	0
Suffolke	Suffolke	np1	Suffolke	Suffolk	0
.	.	.	.	.	1
This	This	d	This	this	0
Noble	Noble	j	Noble	noble	0
Fa	Fa	uh	Fa	fa	0
∣	∣	sy	∣	∣	0
mily	mily	n1	mily	mily	0
was	was	vbds	was	be	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
noured	noured	vvn	noured	nour	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
dignity	dignity	n1	dignity	dignity	0
of	of	pp-f	of	of	0
Lord	Lord	n1	Lord	lord	0
Howard	Howard	np1	Howard	Howard	0
of	of	pp-f	of	of	0
Walden	Walden	np1	Walden	Walden	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Queene	Queene	n1	Queen	queen	0
Eliz.	Eliz.	np1	Eliz.	Eliz.	1
The	The	dt	The	the	0
Lady	Lady	n1	Lady	lady	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
,	,	,	,	,	0
Vicountesse	Vicountesse	np1	Vicountesse	Vicountesse	0
of	of	pp-f	of	of	0
Waling	Waling	vvg	Waling	wall	0
∣	∣	sy	∣	∣	0
ford	ford	n1	ford	ford	0
,	,	,	,	,	0
his	his	po31	his	his	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
vertu	vertu	n1	virtue	virtue	0
∣	∣	sy	∣	∣	0
