Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
THe	THe	dt	THe	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
unfitly	unfitly	av-j	unfitly	unfit	0
compared	compared	vvn	compared	compare	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
family	family	n1	family	family	0
;	;	;	;	;	0
And	And	cc	And	and	0
first	first	ord	first	first	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
there	there	zz	there	there	0
are	are	vbr	are	be	0
filij	filij	fw-la	filij	filij	0
regis	regis	fw-la	regis	regis	0
Kings	Kings	n2	Kings	king	0
sonnes	sonnes	n1	sons	son	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
suc	suc	vhb	suc	suc	0
∣	∣	sy	∣	∣	0
ceede	ceede	vvb	ceede	ceede	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Father	Father	n1	Father	father	0
as	as	p-acp	as	as	0
heires	heires	n2	heirs	heir	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
;	;	;	;	;	0
secondly	secondly	ord	secondly	second	0
,	,	,	,	,	0
filij	filij	fw-la	filij	filij	0
regni	regni	fw-la	regni	regni	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
sometimes	sometimes	av	sometime	sometime	0
mendaciter	mendaciter	fw-la	mendaciter	mendaciter	0
se	se	fw-la	se	se	0
subijci	subijci	fw-la	subijci	subijci	0
∣	∣	sy	∣	∣	0
unt	unt	fw-la	unt	unt	0
regi	regi	fw-la	regi	regi	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
18.	18.	crd	18.	18.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
