MOst	MOst	ds	MOst	most	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Father	Father	n1	Father	father	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
one	one	pi	one	one	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
truely	truely	av-j	truly	true	0
zealous	zealous	j	zealous	zealous	0
and	and	cc	and	and	0
Christian	Christian	np1	Christian	Christian	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
latter	latter	d	latter	latter	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
earnestnesse	earnestnesse	n1	earnestness	earnestness	0
hath	hath	vhz	hath	have	0
bin	bin	vbn	been	be	0
desired	desired	vvn	desired	desire	0
,	,	,	,	,	0
then	then	av	then	then	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
joynt	joynt	n1	joint	joint	0
and	and	cc	and	and	0
common	common	j	common	common	0
consent	consent	n1	consent	consent	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
rightly	rightly	av-jn	rightly	right	0
,	,	,	,	,	0
and	and	cc	and	and	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Canons	Canons	n2	Canons	canon	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
reformed	reformed	vvn	reformed	reform	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
draught	draught	n1	draught	draught	0
made	made	vvd	made	make	0
,	,	,	,	,	0
and	and	cc	and	and	0
divulged	divulged	vvn	divulged	divulge	0
,	,	,	,	,	0
containing	containing	vvg	containing	contain	0
,	,	,	,	,	0
and	and	cc	and	and	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pressing	pressing	n-vvg	pressing	press	0
the	the	dt	the	the	0
sum	sum	n1	sum	sum	0
,	,	,	,	,	0
and	and	cc	and	and	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
both	both	d	both	both	0
concordably	concordably	av-j	concordably	concordable	0
teach	teach	vvi	teach	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
uniformely	uniformely	av-j	uniformly	uniform	0
maintaine	maintaine	vvi	maintain	maintain	0
.	.	.	.	.	1
That	That	cst	That	that	0
holy	holy	j	holy	holy	0
man	man	n1	man	man	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
happy	happy	j	happy	happy	0
remembrance	remembrance	n1	remembrance	remembrance	0
)	)	)	)	)	0
D.	D.	np1	D.	D.	0
Cranmer	Cranmer	np1	Cranmer	Cranmer	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
sometime	sometime	av	sometime	sometime	0
enjoyed	enjoyed	vvd	enjoyed	enjoy	0
that	that	d	that	that	0
roome	roome	n1	room	room	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Arch.	Arch.	j	Arch.	arch	0
Cran	Cran	np1	Cran	Cran	0
∣	∣	sy	∣	∣	0
mer	mer	n1	mere	mere	0
.	.	.	.	.	0
which	which	q-crq	which	which	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
now	now	av	now	now	0
worthily	worthily	av-j	worthily	worthy	0
possesseth	possesseth	vvz	possesses	possess	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
godly	godly	j	godly	godly	0
yong	yong	j	young	young	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
K.	K.	n1	K.	king	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
sixt	sixt	ord	sixt	sixth	0
,	,	,	,	,	0
employed	employed	vvd	employed	employ	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
time	time	n1	time	time	0
and	and	cc	and	and	0
study	study	n1	study	study	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
effecting	effecting	vvg	effecting	effect	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
work	work	n1	work	work	0
;	;	;	;	;	0
and	and	cc	and	and	0
im	im	pno31	im	he	0
∣	∣	sy	∣	∣	0
parted	parted	vvd	parted	part	0
his	his	po31	his	his	0
thoughts	thoughts	n2	thoughts	thought	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
principall	principall	j-jn	principal	principal	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
rarest	rarest	js	rarest	rare	0
note	note	n1	note	note	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
dayes	dayes	n2	days	day	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
piety	piety	n1	piety	piety	0
,	,	,	,	,	0
and	and	cc	and	and	0
cre	cre	c-acp	credit	ere	0
∣	∣	sy	∣	∣	0
dit	dit	fw-ge	dit	dit	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
throughout	throughout	p-acp	throughout	throughout	0
Christendome	Christendome	np1	Christendome	Christendom	0
.	.	.	.	.	1
Mr.	Mr.	n1	Mr.	mr.	0
Calvin	Calvin	np1	Calvin	Calvin	0
,	,	,	,	,	0
understanding	understanding	vvg	understanding	understand	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
intent	intent	n1	intent	intent	0
,	,	,	,	,	0
addressed	addressed	vvd	addressed	address	0
his	his	po31	his	his	0
letters	letters	n2	letters	letter	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Archbishop	Archbishop	n1	Archbishop	archbishop	0
,	,	,	,	,	0
and	and	cc	and	and	0
offred	offred	vvd	offered	offer	0
his	his	po31	his	his	0
service	service	n1	service	service	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
That	That	cst	That	that	0
might	might	vmd	might	may	0
his	his	po31	his	his	0
labours	labours	n2	labours	labour	0
stand	stand	vvb	stand	stand	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
,	,	,	,	,	0
Ne	Ne	ccx	Ne	ne	0
decem	decem	fw-la	decem	decem	0
quidem	quidem	fw-la	quidem	quidem	0
