Much	Much	av-d	Much	much	0
Honoured	Honoured	vvn	Honoured	honour	0
,	,	,	,	,	0
THose	THose	d	THose	those	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
my	my	po11	my	my	0
Relation	Relation	n1	Relation	relation	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
Interest	Interest	n1	Interest	interest	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
Obli	Obli	fw-fr	Obli	obli	0
∣	∣	sy	∣	∣	0
gations	gations	n2	gations	gation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Kindnesses	Kindnesses	n2	Kindnesses	kindness	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
self	self	n1	self	self	0
and	and	cc	and	and	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
have	have	vhb	have	have	0
laid	laid	vvn	laid	lay	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
wonder	wonder	vvi	wonder	wonder	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Dedication	Dedication	n1	Dedication	dedication	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
first	first	ord	first	first	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
Printing	Printing	vvg	Printing	print	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
You	You	pn22	You	you	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Instruments	Instruments	n2	Instruments	instrument	0
(	(	(	(	(	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
removal	removal	n1	removal	removal	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
forraign	forraign	j	foreign	foreign	0
County	County	n1	County	county	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
place	place	n1	place	place	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
now	now	av	now	now	0
exposed	exposed	vvn	exposed	expose	0
to	to	p-acp	to	to	0
publick	publick	j	public	public	0
view	view	n1	view	view	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
preached	preached	vvn	preached	preach	0
:	:	:	:	:	0
Under	Under	p-acp	Under	under	0
your	your	po22	your	your	0
Patronage	Patronage	n1	Patronage	patronage	0
and	and	cc	and	and	0
Wing	Wing	n1	Wing	wing	0
,	,	,	,	,	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
now	now	av	now	now	0
lived	lived	vvd	lived	live	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
above	above	p-acp	above	above	0
ten	ten	crd	ten	ten	0
years	years	n2	years	year	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spects	spects	n2-jn	spects	spect	0
)	)	)	)	)	0
a	a	dt	a	a	0
comfortable	comfortable	j	comfortable	comfortable	0
,	,	,	,	,	0
and	and	cc	and	and	0
pleasurable	pleasurable	j	pleasurable	pleasurable	0
life	life	n1	life	life	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
here	here	av	here	here	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
enjoyed	enjoyed	vvn	enjoyed	enjoy	0
a	a	dt	a	a	0
large	large	j	large	large	0
oppor	oppor	n1	oppor	oppor	0
∣	∣	sy	∣	∣	0
tunity	tunity	n1	tunity	tunity	0
of	of	pp-f	of	of	0
Preaching	Preaching	vvg	Preaching	preach	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
season	season	n1	season	season	0
,	,	,	,	,	0
and	and	cc	and	and	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
season	season	n1	season	season	0
,	,	,	,	,	0
the	the	dt	the	the	0
