Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
.	.	.	.	.	1
So	So	av	So	so	0
vild	vild	j	vild	vild	0
,	,	,	,	,	0
and	and	cc	and	and	0
audacious	audacious	j	audacious	audacious	0
,	,	,	,	,	0
so	so	av	so	so	0
publike	publike	j	public	public	0
,	,	,	,	,	0
and	and	cc	and	and	0
rebel	rebel	vvi	rebel	rebel	0
∣	∣	sy	∣	∣	0
lious	lious	j	lious	lious	0
haue	haue	vhi	have	have	0
mine	mine	po11	mine	my	0
offences	offences	n2	offences	offence	0
beene	beene	vbn	been	be	0
;	;	;	;	;	0
such	such	d	such	such	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
receiued	receiued	vvn	received	receive	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
truly	truly	av-j	truly	true	0
sensible	sensible	j	sensible	sensible	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
really	really	av-j	really	real	0
,	,	,	,	,	0
and	and	cc	and	and	0
sincerely	sincerely	av-j	sincerely	sincere	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
suffered	suffered	vvn	suffered	suffer	0
the	the	dt	the	the	0
shame	shame	n1	shame	shame	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
death	death	n1	death	death	0
was	was	vbds	was	be	0
due	due	j-jn	due	due	0
vnto	vnto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
then	then	av	then	then	0
,	,	,	,	,	0
that	that	cst	that	that	0
now	now	av	now	now	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
faire	faire	j	fair	fair	0
occasion	occasion	n1	occasion	occasion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
debarred	debarred	vvn	debarred	debar	0
from	from	p-acp	from	from	0
regaining	regaining	n-vvg	regaining	regain	0
my	my	po11	my	my	0
lost	lost	j-vvn	lost	lose	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
reputation	reputation	n1	reputation	reputation	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
Warres	Warres	n2	Wars	war	0
abroad	abroad	av	abroad	abroad	0
.	.	.	.	.	1
May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
all	all	d	all	all	0
my	my	po11	my	my	0
fellow	fellow	n1	fellow	fellow	0
offen	offen	vvb	offen	offen	0
∣	∣	sy	∣	∣	0
ders	ders	n2-jn	dears	dear	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
Delinquents	Delinquents	n2-jn	Delinquents	delinquent	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
charged	charged	vvd	charged	charge	0
and	and	cc	and	and	0
sent	sent	vvn	sent	send	0
vpon	vpon	p-acp	upon	upon	0
imployment	imployment	n1	employment	employment	0
,	,	,	,	,	0
I	I	pns11	I	i	0
enuied	enuied	vvd	envied	envy	0
not	not	xx	not	not	0
their	their	po32	their	their	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
seriously	seriously	av-j	seriously	serious	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
I	I	pns11	I	i	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
alone	alone	av-j	alone	alone	0
was	was	vbds	was	be	0
denied	denied	vvn	denied	deny	0
that	that	cst	that	that	0
fairest	fairest	js	fairest	fair	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
)	)	)	)	)	0
might	might	vmd	might	may	0
doe	doe	vdi	do	do	0
my	my	po11	my	my	0
Country	Country	n1	Country	country	0
some	some	d	some	some	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
euen	euen	av	even	even	0
whilst	whilst	cs	while	while	0
I	I	pns11	I	i	0
continued	continued	vvd	continued	continue	0
here	here	av	here	here	0
,	,	,	,	,	0
an	an	dt	and	a	0
vnfortunate	vnfortunate	j	unfortunate	unfortunate	0
,	,	,	,	,	0
and	and	cc	and	and	0
wretched	wretched	j	wretched	wretched	0
prisoner	prisoner	n1	prisoner	prisoner	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
sadly	sadly	av-j	sadly	sad	0
musing	musing	vvg	musing	muse	0
(	(	(	(	(	0
fin	fin	n1	fin	fin	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
my	my	po11	my	my	0
Conscience	Conscience	n1	Conscience	conscience	0
burthened	burthened	j-vvn	burdened	burden	0
,	,	,	,	,	0
)	)	)	)	)	0
I	I	pns11	I	i	0
resolued	resolued	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
this	this	d	this	this	0
reall	reall	j	real	real	0
Recantation	Recantation	n1	Recantation	recantation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
my	my	po11	my	my	0
euill	euill	j-jn	evil	evil	0
wayes	wayes	n2	ways	way	0
;	;	;	;	;	0
whereby	whereby	c-crq	whereby	whereby	0
