MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
WHen	WHen	c-crq	WHen	when	0
the	the	dt	the	the	0
best	best	js	best	best	0
Things	Things	n2	Things	thing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
are	are	vbr	are	be	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
done	done	vdn	done	do	0
,	,	,	,	,	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
Honourable	Honourable	j	Honourable	honourable	0
Per	Per	fw-la	Per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
presented	presented	vvn	presented	present	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
thus	thus	av	thus	thus	0
much	much	d	much	much	0
is	is	vbz	is	be	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
doubtedly	doubtedly	av-vvn	doubtedly	doubt	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
deserts	deserts	n2	deserts	desert	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
such	such	d	such	such	0
exalted	exalted	j-vvn	exalted	exalt	0
persons	persons	n2	persons	person	0
are	are	vbr	are	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
those	those	d	those	those	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
approve	approve	vvi	approve	approve	0
by	by	p-acp	by	by	0
using	using	vvg	using	use	0
them	them	pno32	them	they	0
,	,	,	,	,	0
this	this	d	this	this	0
becomes	becomes	vvz	becomes	become	0
an	an	dt	and	a	0
advantage	advantage	n1	advantage	advantage	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
:	:	:	:	:	0
They	They	pns32	They	they	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
use	use	n1	use	use	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
kind	kind	n1	kind	kind	0
;	;	;	;	;	0
and	and	cc	and	and	0
their	their	po32	their	their	0
using	using	vvg	using	use	0
it	it	pn31	it	it	0
