Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
THIS	THIS	d	THIS	this	0
Play	Play	n1	Play	play	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
here	here	av	here	here	0
recommend	recommend	vvb	recommend	recommend	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Protection	Protection	n1	Protection	protection	0
,	,	,	,	,	0
either	either	av-d	either	either	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Calamity	Calamity	n1	Calamity	calamity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Time	Time	n1	Time	time	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
made	made	vvd	made	make	0
People	People	n1	People	people	0
not	not	xx	not	not	0
care	care	n1	care	care	0
for	for	p-acp	for	for	0
Diversions	Diversions	n2	Diversions	diversion	0
,	,	,	,	,	0
or	or	cc	or	or	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Anger	Anger	n1	Anger	anger	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
thought	thought	n1	thought	thought	0
themselves	themselves	px32	themselves	themselves	0
concerned	concerned	vvn	concerned	concern	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Satyr	Satyr	n1	Satyr	satyr	0
,	,	,	,	,	0
or	or	cc	or	or	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
taste	taste	n1	taste	taste	0
in	in	p-acp	in	in	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
met	met	vvd	met	meet	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
Success	Success	n1	Success	success	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
generality	generality	n1	generality	generality	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Audience	Audience	n1	Audience	audience	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hop'd	hop'd	vvd	hoped	hope	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
thought	thought	vvd	thought	think	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
think	think	vvb	think	think	0
,	,	,	,	,	0
it	it	pn31	it	it	0
deserved	deserved	vvd	deserved	deserve	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
Judgment	Judgment	n1	Judgement	judgement	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
Sense	Sense	n1	Sense	sense	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Poets	Poets	n2	Poets	poet	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
side	side	n1	side	side	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Point	Point	n1	Point	point	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
no	no	dx	no	no	0
Success	Success	n1	Success	success	0
what-ever	what-ever	j	whatever	whateve	0
,	,	,	,	,	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
me	me	pno11	me	i	0
alter	alter	vvi	altar	alter	0
my	my	po11	my	my	0
Opinion	Opinion	n1	Opinion	opinion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Comedy	Comedy	n1	Comedy	comedy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Correction	Correction	n1	Correction	correction	0
and	and	cc	and	and	0
Alteration	Alteration	n1	Alteration	alteration	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Approbation	Approbation	n1	Approbation	approbation	0
:	:	:	:	:	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
heartily	heartily	av-j	heartily	hearty	0
wish	wish	vvb	wish	wish	0
,	,	,	,	,	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
given	given	vvn	given	give	0
your	your	po22	your	your	0
self	self	n1	self	self	0
the	the	dt	the	the	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
review'd	review'd	vvn	reviewed	review	0
all	all	d	all	all	0
my	my	po11	my	my	0
Plays	Plays	vvz	Plays	play	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
incorrectly	incorrectly	av-j	incorrectly	incorrect	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
hast	hast	n1	haste	haste	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
hands	hands	n2	hands	hand	0
;	;	;	;	;	0
'twould	'twould	pn31|vmd	'twould	it|will	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
more	more	av-dc	more	more	0
to	to	p-acp	to	to	0
