MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
ALL	ALL	av-d	ALL	all	0
Authors	Authors	n2	Authors	author	0
whatever	whatever	r-crq	whatever	whatever	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Dedications	Dedications	n2	Dedications	dedication	0
are	are	vbr	are	be	0
Poets	Poets	n2	Poets	poet	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
Write	Write	vvi	Write	write	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
stands	stands	vvz	stands	stand	0
as	as	p-acp	as	as	0
little	little	j	little	little	0
in	in	p-acp	in	in	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
Flattery	Flattery	n1	Flattery	flattery	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
her	her	po31	her	her	0
Beauty	Beauty	n1	Beauty	beauty	0
of	of	pp-f	of	of	0
Art	Art	n1	Art	art	0
;	;	;	;	;	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shou'd	shou'd	vvd	should	shove	0
prove	prove	vvi	prove	prove	0
as	as	p-acp	as	as	0
ill	ill	j-jn	ill	ill	0
a	a	dt	a	a	0
Poet	Poet	n1	Poet	poet	0
to	to	p-acp	to	to	0
her	her	pno31	her	she	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Dedication	Dedication	n1	Dedication	dedication	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Play	Play	n1	Play	play	0
:	:	:	:	:	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
no	no	dx	no	no	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
make	make	vvb	make	make	0
you	you	pn22	you	you	0
more	more	av-dc	more	more	0
admi	admi	fw-fr	admi	admi	0
∣	∣	sy	∣	∣	0
rers	rers	n2	rers	rer	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
already	already	av	already	already	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
my	my	po11	my	my	0
self	self	n1	self	self	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
the	the	dt	the	the	0
world	world	n1	world	world	0
know	know	vvb	know	know	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
;	;	;	;	;	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
pardon	pardon	vvi	pardon	pardon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
very	very	av	very	very	0
hard	hard	j	hard	hard	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
new	new	j	new	new	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
and	and	cc	and	and	0
Poet	Poet	n1	Poet	poet	0
too	too	av	too	too	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
govern	govern	vvi	govern	govern	0
his	his	po31	his	his	0
Ambition	Ambition	n1	Ambition	ambition	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
Poets	Poets	n2	Poets	poet	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
pass	pass	vvi	pass	pass	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
never	never	av-x	never	never	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
dest	dest	fw-la	dest	dest	0
,	,	,	,	,	0
honest	honest	j	honest	honest	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
begin	begin	vvb	begin	begin	0
praise	praise	n1	praise	praise	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
cludes	cludes	vvz	cludes	clude	0
in	in	fw-la	in	in	0
themselves	themselves	px32	themselves	themselves	0
;	;	;	;	;	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
like	like	j	like	like	0
Rooks	Rooks	n2	Rooks	rook	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
lend	lend	vvb	lend	lend	0
people	people	n1	people	people	0
money	money	n1	money	money	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
win	win	vvi	win	win	0
it	it	pn31	it	it	0
back	back	av	back	back	0
again	again	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
leave	leave	vvb	leave	leave	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
debt	debt	n1	debt	debt	0
to	to	p-acp	to	to	0
'em	'em	pno32	they	they	0
for	for	p-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
;	;	;	;	;	0
they	they	pns32	they	they	0
offer	offer	vvb	offer	offer	0
Laurel	Laurel	n1	Laurel	laurel	0
and	and	cc	and	and	0
