IT	IT	pn31	IT	it	0
was	was	vbds	was	be	0
my	my	po11	my	my	0
fortune	fortune	n1	fortune	fortune	0
(	(	(	(	(	0
Sir	Sir	n1	Sir	sir	0
)	)	)	)	)	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
trauaile	trauaile	vvi	travail	travail	0
between	between	p-acp	between	between	0
Pancredge	Pancredge	np1	Pancredge	Pancridge	0
Church	Church	n1	Church	church	0
&	&	cc	&	and	0
Pye-corner	Pye-corner	n1	Pie-corner	pie-corner	0
,	,	,	,	,	0
beeing	beeing	vbg	being	be	0
somewhat	somewhat	av	somewhat	somewhat	0
late	late	av-j	late	late	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Eue	Eue	n1	Eve	eve	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
an	an	dt	and	a	0
houre	houre	n1	hour	hour	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
set	set	n1	set	set	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
:	:	:	:	:	0
and	and	cc	and	and	0
casting	casting	vvg	casting	cast	0
vp	vp	a-acp	up	up	0
mine	mine	po11	mine	my	0
eyes	eyes	n2	eyes	eye	0
towardes	towardes	p-acp	towards	towards	0
the	the	dt	the	the	0
skyes	skyes	n2	skies	sky	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
beholde	beholde	vvi	behold	behold	0
the	the	dt	the	the	0
twinckling	twinckling	j-vvg	twinkling	twinkle	0
starres	starres	n2	stars	star	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
then	then	av	then	then	0
but	but	cc-acp	but	but	0
newly	newly	av-j	newly	new	0
discoue	discoue	vvb	discoue	discoue	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
see	see	vvi	see	see	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Moone	Moone	n1	Moon	moon	0
was	was	vbds	was	be	0
beating	beating	vvg	beating	beat	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
dogge	dogge	n1	dog	dog	0
.	.	.	.	.	1
Thys	Thys	d	This	this	0
fearefull	fearefull	j	fearful	fearful	0
aspect	aspect	n1	aspect	aspect	0
did	did	vdd	did	do	0
wonderfullie	wonderfullie	av-j	wonderfully	wonderful	0
daunt	daunt	vvi	daunt	daunt	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
doubt	doubt	n1	doubt	doubt	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
angry	angry	j	angry	angry	0
accident	accident	n1	accident	accident	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
shortly	shortly	av-j	shortly	short	0
betide	betide	vvi	betide	betide	0
me	me	pno11	me	i	0
;	;	;	;	;	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
paced	paced	vvn	paced	pace	0
many	many	d	many	many	0
steppes	steppes	n2	steps	step	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
directly	directly	av-j	directly	direct	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
path	path	n1	path	path	0
before	before	p-acp	before	before	0
me	me	pno11	me	i	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
appeared	appeared	vvd	appeared	appear	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
grislie	grislie	j	grisly	grisly	0
ghost	ghost	n1	ghost	ghost	0
wrapt	wrapt	vvn	wrapped	wrap	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
sheete	sheete	n1	sheet	sheet	0
,	,	,	,	,	0
his	his	po31	his	his	0
face	face	n1	face	face	0
onely	onely	av-j	only	only	0
discouered	discouered	vvn	discovered	discover	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
penne	penne	n1	pen	pen	0
vnder	vnder	p-acp	under	under	0
his	his	po31	his	his	0
eare	eare	n1	ear	ear	0
,	,	,	,	,	0
