Right	Right	av-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Hosts	Hosts	n2	Hosts	host	0
,	,	,	,	,	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Titles	Titles	n2	Titles	title	0
in	in	p-acp	in	in	0
Scripture	Scripture	n1	Scripture	scripture	0
:	:	:	:	:	0
Sometimes	Sometimes	av	Sometime	sometime	0
He	He	pns31	He	he	0
comes	comes	vvz	comes	come	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
much	much	d	much	much	0
meeknesse	meeknesse	n1	meekness	meekness	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
He	He	pns31	He	he	0
rid	rid	vvd	rid	ride	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
Cit	Cit	np1	Cit	Cit	0
∣	∣	sy	∣	∣	0
tieupon	tieupon	av	tieupon	tieupon	0
a	a	dt	a	a	0
Colt	Colt	n1	Colt	colt	0
,	,	,	,	,	0
the	the	dt	the	the	0
fole	fole	n1	sole	foal	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Asse	Asse	n1	Ass	ass	0
:	:	:	:	:	0
and	and	cc	and	and	0
sometimes	sometimes	av	sometime	sometime	0
Hee	Hee	pns31	He	he	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
peares	peares	n2	pears	pear	0
dreadfull	dreadfull	j	dreadful	dreadful	0
in	in	p-acp	in	in	0
battle	battle	n1	battle	battle	0
,	,	,	,	,	0
treading	treading	vvg	treading	tread	0
the	the	dt	the	the	0
wine	wine	n1	wine	wine	0
presse	presse	vvb	press	press	0
,	,	,	,	,	0
and	and	cc	and	and	0
dy	dy	zz	dy	dy	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
all	all	d	all	all	0
his	his	po31	his	his	0
rayment	rayment	n1	raiment	raiment	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
enemies	enemies	n2	enemies	enemy	0
.	.	.	.	.	1
He	He	pns31	He	he	0
ownes	ownes	vvz	owns	own	0
both	both	d	both	both	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
Warre	Warre	n1	War	war	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
any	any	d	any	any	0
foundation	foundation	n1	foundation	foundation	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
complie	complie	vvi	comply	comply	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
,	,	,	,	,	0
take	take	vvb	take	take	0
either	either	d	either	either	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
?	?	?	?	?	1
If	If	cs	If	if	0
