RIGHT	RIGHT	av-jn	RIGHT	right	0
WORSHIPFVLL	WORSHIPFVLL	j	WORSHIPFUL	worshipful	0
:	:	:	:	:	0
WE	WE	pns12	WE	we	0
reade	reade	vvb	read	read	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
Obed-edom	Obed-edom	j	Obed-edom	obed-edom	0
entertained	entertained	vvd	entertained	entertain	0
the	the	dt	the	the	0
Arke	Arke	n1	Ark	ark	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
blessed	blessed	vvn	blessed	bless	0
Obed-edom	Obed-edom	j	Obed-edom	obed-edom	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Arke	Arke	n1	Ark	ark	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
That	That	cst	That	that	0
Arke	Arke	n1	Ark	ark	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
signe	signe	n1	sign	sign	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
presence	presence	n1	presence	presence	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
type	type	n1	type	type	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Ministery	Ministery	n1	Ministry	ministry	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
tyed	tyed	vvn	tied	tie	0
his	his	po31	his	his	0
speciall	speciall	j	special	special	0
presence	presence	n1	presence	presence	0
.	.	.	.	.	1
That	That	cst	That	that	0
Arke	Arke	n1	Ark	ark	0
was	was	vbds	was	be	0
graced	graced	vvn	graced	grace	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
miracles	miracles	n2	miracles	miracle	0
:	:	:	:	:	0
By	By	p-acp	By	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
waters	waters	n2	waters	water	0
of	of	pp-f	of	of	0
Iordan	Iordan	np1	Iordan	Jordan	0
diui	diui	fw-la	diui	diui	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
gaue	gaue	vvd	gave	give	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
Israel	Israel	np1	Israel	Israel	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
on	on	p-acp	on	on	0
dry	dry	j	dry	dry	0
land	land	n1	land	land	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
huge	huge	j	huge	huge	0
walls	walls	n2	walls	wall	0
of	of	pp-f	of	of	0
Ierico	Ierico	np1	Ierico	Ierico	0
fell	fell	vvd	fell	fall	0
downe	downe	a-acp	down	down	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Dagon	Dagon	np1	Dagon	Dagon	0
,	,	,	,	,	0
the	the	dt	the	the	0
Idoll	Idoll	n1	Idol	idol	0
of	of	pp-f	of	of	0
