IT	IT	pn31	IT	it	0
had	had	vhd	had	have	0
(	(	(	(	(	0
Right	Right	av-jn	Right	right	0
Wor	Wor	zz	Wor	wor	0
∣	∣	sy	∣	∣	0
shipfull	shipfull	j	shipfull	shipfull	0
)	)	)	)	)	0
no	no	uh-dx	no	no	0
sooner	sooner	av-c	sooner	soon	0
entred	entred	vvn	entered	enter	0
my	my	po11	my	my	0
thought	thought	n1	thought	thought	0
to	to	pc-acp	to	to	0
handle	handle	vvi	handle	handle	0
some	some	d	some	some	0
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
gument	gument	n1	gument	gument	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
chiefly	chiefly	av-jn	chiefly	chief	0
for	for	p-acp	for	for	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
exercise	exercise	n1	exercise	exercise	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
ther	ther	zz	ther	ther	0
∣	∣	sy	∣	∣	0
unto	unto	p-acp	unto	unto	0
(	(	(	(	(	0
vn-worthie	vn-worthie	j	unworthy	unworthy	0
though	though	cs	though	though	0
a	a	dt	a	a	0
Wrighters	Wrighters	n2	Wrighters	wrighter	0
creadit	creadit	n1	creadit	credit	0
)	)	)	)	)	0
lesse	lesse	av-dc	less	less	0
suffici	suffici	fw-la	suffici	suffici	0
∣	∣	sy	∣	∣	0
ent	ent	n1	ent	ent	0
for	for	p-acp	for	for	0
forme	forme	n1	form	form	0
,	,	,	,	,	0
then	then	av	then	then	0
preuented	preuented	vvn	prevented	prevent	0
of	of	pp-f	of	of	0
matter	matter	n1	matter	matter	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
hardly	hardly	av	hardly	hardly	0
discourse	discourse	n1	discourse	discourse	0
we	we	pns12	we	we	0
that	that	d	that	that	0
argument	argument	n1	argument	argument	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
something	something	pi	something	something	0
before	before	p-acp	before	before	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
like	like	j	like	like	0
effect	effect	n1	effect	effect	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
extant	extant	j	extant	extant	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
common	common	j	common	common	0
text	text	n1	text	text	0
,	,	,	,	,	0
Loue	Loue	n1	Love	love	0
,	,	,	,	,	0
I	I	sy	I	i	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
steemed	steemed	vvd	esteemed	esteem	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
man	man	n1	man	man	0
,	,	,	,	,	0
so	so	av	so	so	0
exquisitly	exquisitly	av-j	exquisitely	exquisite	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
notamized	notamized	vvn	notamized	notamize	0
,	,	,	,	,	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
trauailing	trauailing	vvg	travailing	travail	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
being	being	vbg	being	be	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
reft	reft	vvd	reft	reave	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
muscles	muscles	n2	muscles	muscle	0
,	,	,	,	,	0
veines	veines	n2	veins	vein	0
,	,	,	,	,	0
sinewes	sinewes	n2	sinews	sinew	0
,	,	,	,	,	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
bow	bow	vvb	bow	bow	0
∣	∣	sy	∣	∣	0
els	els	av	else	else	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
remaine	remaine	vvi	remain	remain	0
the	the	dt	the	the	0
bones	bones	n2	bones	bone	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
exercise	exercise	n1	exercise	exercise	0
:	:	:	:	:	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
on	on	p-acp	on	on	0
so	so	av	so	so	0
hard	hard	j	hard	hard	0
a	a	dt	a	a	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
(	(	(	(	(	0
thinke	thinke	vvb	think	think	0
I	I	pns11	I	i	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
vaine	vaine	j	vain	vain	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Alchimist	Alchimist	n1	Alchimist	alchemist	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
seeking	seeking	vvg	seeking	seek	0
to	to	p-acp	to	to	0
perfit	perfit	j	perfect	perfect	0
wonders	wonders	n2	wonders	wonder	0
for	for	c-acp	for	for	0
co	co	vvn	counterfeit	continue	0
∣	∣	sy	∣	∣	0
uetousnesse	uetousnesse	n1	uetousnesse	uetousnesse	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
little	little	av-j	little	little	0
else	else	av	else	else	0
then	then	av	then	then	0
worke	worke	vvi	work	work	0
himselfe	himselfe	px31	himself	himself	0
a	a	dt	a	a	0
Begger	Begger	n1	Beggar	beggar	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
cunning	cunning	j-jn	cunning	cunning	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
suspence	suspence	n1	suspense	suspense	0
therefore	therefore	av	therefore	therefore	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
my	my	po11	my	my	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hapned	hapned	vvd	happened	happen	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
place	place	n1	place	place	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
visite	visite	vvi	visit	visit	0
a	a	dt	a	a	0
sicke	sicke	j	sick	sick	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
assembled	assembled	vvn	assembled	assemble	0
a	a	dt	a	a	0
Deuine	Deuine	j-jn	Divine	divine	0
,	,	,	,	,	0
a	a	dt	a	a	0
Courtier	Courtier	n1	Courtier	courtier	0
,	,	,	,	,	0
a	a	dt	a	a	0
Physition	Physition	n1	Physician	physician	0
,	,	,	,	,	0
a	a	dt	a	a	0
Law	Law	n1	Law	law	0
∣	∣	sy	∣	∣	0
yer	yer	n1	year	year	0
,	,	,	,	,	0
a	a	dt	a	a	0
Ciuilian	Ciuilian	n-jn	Civilian	civilian	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Countrie-man	Countrie-man	n1	Countryman	countryman	0
:	:	:	:	:	0
euery	euery	d	every	every	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
bu	bu	zz	bu	bu	0
∣	∣	sy	∣	∣	0
sying	sying	vvg	sying	sie	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
sicke	sicke	j	sick	sick	0
,	,	,	,	,	0
had	had	vhd	had	have	0
left	left	vvn	left	leave	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
out-ward	out-ward	j	outward	outward	0
Chamber	Chamber	n1	Chamber	chamber	0
somthing	somthing	pi	something	something	0
or	or	cc	or	or	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ordynarie	ordynarie	j	ordinary	ordinary	0
Attire	Attire	n1	Attire	attire	0
:	:	:	:	:	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
non	non	fw-fr	non	non	0
entred	entred	vvd	entered	enter	0
the	the	dt	the	the	0
seuenth	seuenth	ord	seuenth	seven	0
man	man	n1	man	man	0
a	a	dt	a	a	0
merrie	merrie	j	merry	merry	0
conceyted	conceyted	j-vvn	conceited	conceit	0
Youth	Youth	n1	Youth	youth	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
finding	finding	vvg	finding	find	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
place	place	n1	place	place	0
such	such	d	such	such	0
variety	variety	n1	variety	variety	0
of	of	pp-f	of	of	0
Apparell	Apparell	n1	Apparel	apparel	0
,	,	,	,	,	0
and	and	cc	and	and	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
uerally	uerally	av-j	uerally	ueral	0
one	one	pi	one	one	0
after	after	p-acp	after	after	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
attyring	attyring	vvg	attiring	attire	0
him	him	pno31	him	he	0
there	there	a-acp	there	there	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
haued	haued	zz	haued	haued	0
himselfe	himselfe	px31	himself	himself	0
so	so	av	so	so	0
formally	formally	av-j	formally	formal	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Plough	Plough	vvb	Plough	plough	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Paule	Paule	np1	Paule	Paul	0
his	his	po31	his	his	0
Epistles	Epistles	n2	Epistles	epistle	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Ouid	Ouid	np1	Ouid	Ovid	0
his	his	po31	his	his	0
de	de	fw-la	de	de	0
arte	arte	fw-la	arte	arte	0
amandi	amandi	fw-la	amandi	amandi	0
,	,	,	,	,	0
Galen	Galen	np1	Galen	Galen	0
his	his	po31	his	his	0
de	de	fw-la	de	de	0
sanitate	sanitate	fw-la	sanitate	sanitate	0
tuenda	tuenda	fw-la	tuenda	tuenda	0
,	,	,	,	,	0
Littleton	Littleton	np1	Littleton	Littleton	0
his	his	po31	his	his	0
Tenures	Tenures	n2	Tenures	tenor	0
,	,	,	,	,	0
Justinean	Justinean	jp	Justinean	justinean	0
his	his	po31	his	his	0
Pandectes	Pandectes	np1	Pandectes	Pandectes	0
,	,	,	,	,	0
and	and	cc	and	and	0
Virgil	Virgil	np1	Virgil	Virgil	0
his	his	po31	his	his	0
Bugloges	Bugloges	n2	Bugloges	bugloge	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
no	no	dx	no	no	0
small	small	j	small	small	0
de	de	fw-mi	de	de	0
∣	∣	sy	∣	∣	0
light	light	n1	light	light	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
present	present	j	present	present	0
,	,	,	,	,	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
seemed	seemed	vvd	seemed	seem	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
stance	stance	n1	stance	stance	0
whom	whom	ro-crq	whom	who	0
de	de	zz	de	de	0
did	did	vdd	did	do	0
counterfect	counterfect	vvi	counterfeit	counterfeit	0
in	in	p-acp	in	in	0
action	action	n1	actium	action	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
his	his	po31	his	his	0
merrimentes	merrimentes	n2	merriments	merriment	0
,	,	,	,	,	0
did	did	vdd	did	do	0
also	also	av	also	also	0
minister	minister	vvi	minister	minister	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
weake	weake	j	weak	weak	0
gentleman	gentleman	n1	gentleman	gentleman	0
such	such	d	such	such	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
extraordinarie	extraordinarie	j	extraordinary	extraordinary	0
motion	motion	n1	motion	motion	0
,	,	,	,	,	0
and	and	cc	and	and	0
vioent	vioent	n1	vioent	vioent	0
laugh	laugh	vvb	laugh	laugh	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
breaking	breaking	n-vvg	breaking	break	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Impostume	Impostume	n1	Impostume	impostume	0
he	he	pns31	he	he	0
shortly	shortly	av-j	shortly	short	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
couered	couered	vvn	covered	cover	0
.	.	.	.	.	1
I	I	pns11	I	i	0
then	then	av	then	then	0
obseruing	obseruing	vvg	observing	observe	0
how	how	c-crq	how	how	0
these	these	d	these	these	0
diuerse	diuerse	j	diverse	diverse	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
thus	thus	av	thus	thus	0
deliue	deliue	vvi	deliue	deliue	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
Actor	Actor	n1	Actor	actor	0
,	,	,	,	,	0
wrought	wrought	vvn	wrought	wrought	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
varietie	varietie	n1	variety	variety	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
In	In	n1	In	inn	0
∣	∣	sy	∣	∣	0
spectors	spectors	n2	spectors	spector	0
a	a	dt	a	a	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
mirth	mirth	n1	mirth	mirth	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
diseased	diseased	j-vvn	diseased	disease	0
a	a	dt	a	a	0
cure	cure	n1	cure	cure	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
maladie	maladie	n1	malady	malady	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
both	both	av-d	both	both	0
comming	comming	vvg	coming	come	0
by	by	p-acp	by	by	0
chaunce	chaunce	n1	chance	chance	0
,	,	,	,	,	0
emboldned	emboldned	vvn	emboldened	embolden	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
though	though	c-acp	though	though	0
differing	differing	vvg	differing	differ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
like	like	j	like	like	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
to	to	p-acp	to	to	0
huddle	huddle	n1	huddle	huddle	0
vp	vp	a-acp	up	up	0
(	(	(	(	(	0
rudely	rudely	av-j	rudely	rude	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
)	)	)	)	)	0
my	my	po11	my	my	0
following	following	j-vvg	following	follow	0
Medlie	Medlie	n1	Medley	medley	0
.	.	.	.	.	1
The	The	dt	The	the	0
Patronage	Patronage	n1	Patronage	patronage	0
wherof	wherof	c-crq	whereof	whereof	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
I	I	pns11	I	i	0
offer	offer	vvb	offer	offer	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
good	good	j	good	good	0
Worship	Worship	n1	Worship	worship	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
somtimes	somtimes	av	sometimes	sometime	0
hap	hap	vvi	hap	hap	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
at	at	p-acp	at	at	0
Rome	Rome	n1	Room	room	0
beyond	beyond	p-acp	beyond	beyond	0
hope	hope	n1	hope	hope	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
Cobler	Cobler	n1	Cobbler	cobbler	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Crowe	Crowe	n1	Crow	crow	0
,	,	,	,	,	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
Aue	Aue	fw-la	Aue	aue	0
Caesar	Caesar	np1	Caesar	Caesar	0
which	which	r-crq	which	which	0
