Christian	Christian	njp	Christian	christian	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
ALthough	ALthough	cs	ALthough	although	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Is	Is	vbz	Is	be	0
∣	∣	sy	∣	∣	0
rael	rael	n1	rael	rael	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
are	are	vbr	are	be	0
dear	dear	j-jn	dear	dear	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
whose	whose	rg-crq	whose	who	0
Consolation	Consolation	n1	Consolation	consolation	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
greatly	greatly	av-j	greatly	great	0
long	long	av-j	long	long	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
People	People	n1	People	people	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
bove	bove	p-acp	above	above	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
most	most	av-ds	most	most	0
concerned	concerned	vvn	concerned	concern	0
,	,	,	,	,	0
and	and	cc	and	and	0
unto	unto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
most	most	av-ds	most	most	0
engaged	engaged	vvn	engaged	engage	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
chiefly	chiefly	av-jn	chiefly	chief	0
do	do	n1	doe	do	0
I	I	pns11	I	i	0
dedicate	dedicate	vvi	dedicate	dedicate	0
these	these	d	these	these	0
my	my	po11	my	my	0
small	small	j	small	small	0
La	La	fw-fr	La	la	0
∣	∣	sy	∣	∣	0
bours	bours	n2	bours	bour	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
Congregational	Congregational	j	Congregational	congregational	0
Union	Union	n1	Union	union	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
my	my	po11	my	my	0
growth	growth	n1	growth	growth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
true	true	j	true	true	0
Divinity	Divinity	n1	Divinity	divinity	0
is	is	vbz	is	be	0
very	very	av	very	very	0
small	small	j	small	small	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
chief	chief	n-jn	chief	chief	0
of	of	pp-f	of	of	0
natural	natural	j	natural	natural	0
Perfections	Perfections	n2	Perfections	perfection	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
low	low	j	low	low	0
Stature	Stature	n1	Stature	stature	0
,	,	,	,	,	0
and	and	cc	and	and	0
climbing	climbing	vvg	climbing	climb	0
a	a	dt	a	a	0
Tree	Tree	n1	Tree	tree	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
JESƲS	JESƲS	n2	JESƲS	jesʋ	0
,	,	,	,	,	0
like	like	j	like	like	0
Za	Za	np1	Za	Za	0
∣	∣	sy	∣	∣	0
cheus	cheus	fw-la	cheus	cheus	0
,	,	,	,	,	0
my	my	po11	my	my	0
feet	feet	n2	feet	foot	0
slipping	slipping	vvg	slipping	slip	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
I	I	pns11	I	i	0
got	got	vvd	god	get	0
a	a	dt	a	a	0
dangerous	dangerous	j	dangerous	dangerous	0
fall	fall	n1	fallen	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
,	,	,	,	,	0
though	though	cs	though	though	0
