SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
THis	THis	d	THis	this	0
Sermon	Sermon	n1	Sermon	sermon	0
was	was	vbds	was	be	0
preached	preached	vvn	preached	preach	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
request	request	n1	request	request	0
;	;	;	;	;	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
performed	performed	vvn	performed	perform	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
suitable	suitable	j	suitable	suitable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
think	think	vvi	think	think	0
on	on	a-acp	on	on	0
:	:	:	:	:	0
afterward	afterward	av	afterwards	afterward	0
you	you	pn22	you	you	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
unfit	unfit	j	unfit	unfit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
little	little	j	little	little	0
more	more	av-dc	more	more	0
publick	publick	j	public	public	0
by	by	p-acp	by	by	0
Prin	Prin	vvi	Prin	prin	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
;	;	;	;	;	0
and	and	cc	and	and	0
your	your	po22	your	your	0
demands	demands	n2	demands	demand	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
heard	heard	vvd	herd	hear	0
it	it	pn31	it	it	0
,	,	,	,	,	0
have	have	vhb	have	have	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
prevailed	prevailed	vvn	prevailed	prevail	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
thus	thus	av	thus	thus	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
it	it	pn31	it	it	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
though	though	cs	though	though	0
very	very	av	very	very	0
much	much	av-d	much	much	0
besides	besides	p-acp	beside	beside	0
my	my	po11	my	my	0
inclination	inclination	n1	inclination	inclination	0
and	and	cc	and	and	0
resolu	resolu	fw-la	resolu	resolu	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
.	.	.	.	.	1
The	The	dt	The	the	0
Subject	Subject	j-jn	Subject	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
main	main	j	main	main	0
,	,	,	,	,	0
appertains	appertains	vvz	appertains	appertain	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Assize-business	Assize-business	n1	Assize-business	assize-business	0
,	,	,	,	,	0
fitted	fitted	vvn	fitted	fit	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
and	and	cc	and	and	0
applied	applied	vvd	applied	apply	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
Persons	Persons	n2	Persons	person	0
concerned	concerned	vvn	concerned	concern	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
about	about	p-acp	about	about	0
that	that	d	that	that	0
Court	Court	n1	Court	court	0
of	of	pp-f	of	of	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
dicature	dicature	n1	dicature	dicature	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
observing	observing	vvg	observing	observe	0
the	the	dt	the	the	0
great	great	j	great	great	0
neglect	neglect	n1	neglect	neglect	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
faithfulness	faithfulness	n1	faithfulness	faithfulness	0
of	of	pp-f	of	of	0
performance	performance	n1	performance	performance	0
,	,	,	,	,	0
though	though	cs	though	though	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
an	an	dt	and	a	0
Oath	Oath	n1	Oath	oath	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
all	all	d	all	all	0
things	things	n2	things	thing	0
justly	justly	av-j	justly	just	0
and	and	cc	and	and	0
honestly	honestly	av-j	honestly	honest	0
,	,	,	,	,	0
I	I	pns11	I	i	0
laboured	laboured	vvd	laboured	labour	0
to	to	pc-acp	to	to	0
convince	convince	vvi	convince	convince	0
Men	Men	n2	Men	man	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
perswade	perswade	vvi	persuade	persuade	0
Men	Men	n2	Men	man	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Duty	Duty	n1	Duty	duty	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
fear	fear	vvb	fear	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
must	must	vmb	must	must	0
give	give	vvi	give	give	0
an	an	dt	and	a	0
account	account	n1	account	account	0
one	one	crd	one	one	0
