SIRS	SIRS	np1	SIRS	Sirs	0
,	,	,	,	,	0
AMong	AMong	p-acp	AMong	among	0
the	the	dt	the	the	0
variety	variety	n1	variety	variety	0
of	of	pp-f	of	of	0
senses	senses	n2	senses	sense	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
lear	lear	j	lear	lear	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
have	have	vhb	have	have	0
put	put	vvn	put	put	0
upon	upon	p-acp	upon	upon	0
Christs	Christs	npg1	Christs	Christ	0
threefold	threefold	j	threefold	threefold	0
Pasce	Pasce	np1	Pasce	Pasce	0
to	to	p-acp	to	to	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
Iohn	Iohn	np1	Iohn	John	0
.	.	.	.	.	1
21.15	21.15	crd	21.15	21.15	0
,	,	,	,	,	0
16	16	crd	16	16	0
,	,	,	,	,	0
17	17	crd	17	17	0
,	,	,	,	,	0
feed	feed	vvb	feed	feed	0
,	,	,	,	,	0
feed	feed	vvb	feed	feed	0
,	,	,	,	,	0
feed	feed	vvb	feed	feed	0
my	my	po11	my	my	0
Lambes	Lambes	n2	Lambs	lamb	0
and	and	cc	and	and	0
sheep	sheep	n1	sheep	sheep	0
,	,	,	,	,	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
one	one	pi	one	one	0
,	,	,	,	,	0
1	1	crd	1	1	0
Pasce	Pasce	np1	Pasce	Pasce	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
ctis	ctis	fw-la	ctis	ctis	0
,	,	,	,	,	0
feed	feed	vvb	feed	feed	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Ser	Ser	n1	Sir	sir	0
∣	∣	sy	∣	∣	0
mons	mons	fw-la	mons	mons	0
,	,	,	,	,	0
2	2	crd	2	2	0
Pasce	Pasce	np1	Pasce	Pasce	0
exemplis	exemplis	fw-fr	exemplis	exemplis	0
,	,	,	,	,	0
feed	feed	vvb	feed	feed	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
exemplary	exemplary	j	exemplary	exemplary	0
conversation	conversation	n1	conversation	conversation	0
,	,	,	,	,	0
3	3	crd	3	3	0
Pasce	Pasce	np1	Pasce	Pasce	0
scriptis	scriptis	fw-la	scriptis	scriptis	0
,	,	,	,	,	0
feed	feed	vvb	feed	feed	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
writings	writings	n2-vvg	writings	write	0
.	.	.	.	.	1
1	1	crd	1	1	0
How	How	c-crq	How	how	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
fed	fed	vvn	fed	feed	0
this	this	d	this	this	0
people	people	n1	people	people	0
by	by	p-acp	by	by	0
preaching	preaching	vvg	preaching	preach	0
,	,	,	,	,	0
aetatem	aetatem	fw-la	aetatem	aetatem	0
habent	habent	fw-la	habent	habent	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
;	;	;	;	;	0
How	How	c-crq	How	how	0
by	by	p-acp	by	by	0
Example	Example	n1	Example	example	0
,	,	,	,	,	0
aliorum	aliorum	fw-la	aliorum	aliorum	0
sit	sit	fw-la	sit	sit	0
judici	judici	fw-la	judici	judici	0
∣	∣	sy	∣	∣	0
um	um	uh	um	um	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
must	must	vmb	must	must	0
judge	judge	vvi	judge	judge	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
known	known	vvn	known	know	0
my	my	po11	my	my	0
conversation	conversation	n1	conversation	conversation	0
here	here	av	here	here	0
and	and	cc	and	and	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
.	.	.	.	.	1
3	3	crd	3	3	0
And	And	cc	And	and	0
that	that	d	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
also	also	av	also	also	0
a	a	dt	a	a	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
feed	feed	vvi	feed	feed	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
Writings	Writings	n2-vvg	Writings	write	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
speak	speak	vvi	speak	speak	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
my	my	po11	my	my	0
self	self	n1	self	self	0
concern'd	concern'd	vvd	concerned	concern	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
some	some	d	some	some	0
accompt	accompt	n1	account	account	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
it	it	pn31	it	it	0
upon	upon	p-acp	upon	upon	0
record	record	n1	record	record	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
three	three	crd	three	three	0
faithfull	faithfull	j	faithful	faithful	0
witnesses	witnesses	n2	witnesses	witness	0
.	.	.	.	.	1
The	The	dt	The	the	0
right	right	n-jn	right	right	0
of	of	pp-f	of	of	0
presenting	presenting	vvg	presenting	present	0
an	an	dt	and	a	0
incum	incum	n1	incum	incum	0
∣	∣	sy	∣	∣	0
bent	bent	n1	bent	bent	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
