MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
casting	casting	vvg	casting	cast	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
address	address	vvi	address	address	0
the	the	dt	the	the	0
dedication	dedication	n1	dedication	dedication	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
few	few	d	few	few	0
following	following	vvg	following	follow	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
your	your	po22	your	your	0
Ladyships	Ladyships	ng1	Ladyships	ladyship	0
selfe	selfe	n1	self	self	0
readily	readily	av-j	readily	ready	0
offered	offered	vvn	offered	offer	0
,	,	,	,	,	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
person	person	n1	person	person	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
upon	upon	p-acp	upon	upon	0
many	many	d	many	many	0
accounts	accounts	n2	accounts	account	0
singularly	singularly	av-j	singularly	singular	0
oblidged	oblidged	vvn	obliged	oblige	0
,	,	,	,	,	0
As	As	c-acp	As	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
likewise	likewise	av	likewise	likewise	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honourable	Honourable	j	Honourable	honourable	0
Husband	Husband	n1	Husband	husband	0
;	;	;	;	;	0
Have	Have	vhb	Have	have	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
also	also	av	also	also	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
retirement	retirement	n1	retirement	retirement	0
and	and	cc	and	and	0
conveniencie	conveniencie	n1	conveniency	conveniency	0
not	not	xx	not	not	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
reviseing	reviseing	vvg	revising	revise	0
and	and	cc	and	and	0
makeing	makeing	vvg	making	make	0
them	them	pno32	them	they	0
ready	ready	j	ready	ready	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Presse	Presse	vvb	Press	press	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
partly	partly	av	partly	partly	0
know	know	vvi	know	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
others	others	n2-jn	others	other	0
may	may	vmb	may	may	0
conjecture	conjecture	vvi	conjecture	conjecture	0
,	,	,	,	,	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
very	very	av	very	very	0
