Dear	Dear	j-jn	Dear	dear	0
Sister	Sister	n1	Sister	sister	0
,	,	,	,	,	0
THat	THat	cst	THat	that	0
stroke	stroke	n1	stroke	stroke	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
God	God	np1	God	God	0
lately	lately	av-j	lately	late	0
gave	gave	vvd	gave	give	0
to	to	p-acp	to	to	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
did	did	vdd	did	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
doth	doth	vdz	does	do	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
sma	sma	n1	sma	sma	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
back	back	n1	back	back	0
,	,	,	,	,	0
and	and	cc	and	and	0
pain	pain	n1	pain	pain	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
very	very	j	very	very	0
heart	heart	n1	heart	heart	0
.	.	.	.	.	1
The	The	dt	The	the	0
wresting	wresting	vvg	wresting	wrest	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
loving	loving	j-vvg	loving	love	0
Husband	Husband	n1	Husband	husband	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bosom	bosom	n1	bosom	bosom	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
affectionate	affectionate	j	affectionate	affectionate	0
Wife	Wife	n1	Wife	wife	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
much	much	d	much	much	0
unlike	unlike	av-j	unlike	unlike	0
tearing	tearing	vvg	tearing	tear	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
bones	bones	n2	bones	bone	0
.	.	.	.	.	1
Where	Where	c-crq	Where	where	0
indeed	indeed	av	indeed	indeed	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
unsuitableness	unsuitableness	n1	unsuitableness	unsuitableness	0
and	and	cc	and	and	0
discontent	discontent	n-jn	discontent	discontent	0
,	,	,	,	,	0
a	a	dt	a	a	0
galling	galling	vvg	galling	gall	0
yoke	yoke	n1	yoke	yoke	0
between	between	p-acp	between	between	0
persons	persons	n2	persons	person	0
so	so	av	so	so	0
nearly	nearly	av-j	nearly	near	0
related	related	vvn	related	relate	0
,	,	,	,	,	0
Cohabitation	Cohabitation	n1	Cohabitation	cohabitation	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
uneasy	uneasy	j	uneasy	uneasy	0
than	than	cs	than	than	0
Dissolution	Dissolution	n1	Dissolution	dissolution	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
