My	My	po11	My	my	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Have	Have	vhb	Have	have	0
been	been	vbn	been	be	0
strongly	strongly	av-j	strongly	strong	0
induced	induced	vvn	induced	induce	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
following	following	j-vvg	following	follow	0
Reasons	Reasons	n2	Reasons	reason	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
unpolished	unpolished	j	unpolished	unpolished	0
Discourse	Discourse	n1	Discourse	discourse	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
engaging	engaging	vvg	engaging	engage	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Hearts	Hearts	n2	Hearts	heart	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
great	great	j	great	great	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
good	good	j	good	good	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
not	not	xx	not	not	0
many	many	d	many	many	0
mighty	mighty	j	mighty	mighty	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
many	many	d	many	many	0
noble	noble	j	noble	noble	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
mercy	mercy	n1	mercy	mercy	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
some	some	d	some	some	0
great	great	j	great	great	0
ones	ones	pi2	ones	one	0
good	good	j	good	good	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
encourage	encourage	vvi	encourage	encourage	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
move	move	vvb	move	move	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
lower	lower	jc	lower	low	0
Sphear	Sphear	n1	Sphere	sphere	0
.	.	.	.	.	1
A	A	dt	A	a	0
Second	Second	ord	Second	second	0
Reason	Reason	n1	Reason	reason	0
that	that	cst	that	that	0
induced	induced	vvd	induced	induce	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
boldness	boldness	n1	boldness	boldness	0
in	in	p-acp	in	in	0
prefixing	prefixing	vvg	prefixing	prefix	0
your	your	po22	your	your	0
Names	Names	n2	Names	name	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
some	some	d	some	some	0
Demonstration	Demonstration	n1	Demonstration	demonstration	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
kindness	kindness	n1	kindness	kindness	0
towards	towards	p-acp	towards	towards	0
me	me	pno11	me	i	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
under	under	p-acp	under	under	0
much	much	d	much	much	0
bodily	bodily	j	bodily	bodily	0
weakness	weakness	n1	weakness	weakness	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
a	a	dt	a	a	0
Heathen	Heathen	j-jn	Heathen	heathen	0
could	could	vmd	could	can	0
say	say	vvi	say	say	0
,	,	,	,	,	0
That	That	cst	That	that	0
we	we	pns12	we	we	0
need	need	vvb	need	need	0
charge	charge	vvb	charge	charge	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
with	with	p-acp	with	with	0
no	no	dx	no	no	0
greater	greater	jc	greater	great	0
Crime	Crime	n1	Crime	crime	0
than	than	cs	than	than	0
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
gratitude	gratitude	n1	gratitude	gratitude	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
look	look	vvi	look	look	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
evil	evil	j-jn	evil	evil	0
aspect	aspect	n1	aspect	aspect	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
especially	especially	av-j	especially	especial	0
a	a	dt	a	a	0
Minister	Minister	n1	Minister	minister	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
guilty	guilty	j	guilty	guilty	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
as	as	c-acp	as	as	0
Ingratitude	Ingratitude	n1	Ingratitude	ingratitude	0
towards	towards	p-acp	towards	towards	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
sin	sin	n1	since	sin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Adam	Adam	np1	Adam	Adam	0
,	,	,	,	,	0
so	so	av	so	so	0
Ingratitude	Ingratitude	n1	Ingratitude	ingratitude	0
towards	towards	p-acp	towards	towards	0
Man	Man	n1	Man	man	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Old	Old	j	Old	old	0
Adam	Adam	np1	Adam	Adam	0
.	.	.	.	.	1
A	A	dt	A	a	0
Third	Third	ord	Third	three	0
Reason	Reason	n1	Reason	reason	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Dis	Dis	vdd	Dis	do	0
∣	∣	sy	∣	∣	0
course	course	n1	course	course	0
is	is	vbz	is	be	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
favourable	favourable	j	favourable	favourable	0
acceptance	acceptance	n1	acceptance	acceptance	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
found	found	vvd	found	find	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Ears	Ears	n2	Ears	ear	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
encourages	encourages	vvz	encourages	encourage	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
hope	hope	vvi	hope	hope	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
the	the	dt	the	the	0
