Reverend	Reverend	n-jn	Reverend	reverend	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Beg	Beg	vvb	Beg	beg	0
your	your	po22	your	your	0
Patronage	Patronage	n1	Patronage	patronage	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
new	new	j	new	new	0
Brood	Brood	n1	Brood	brood	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
though	though	cs	though	though	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
)	)	)	)	)	0
its	its	po31	its	its	0
origi	origi	fw-la	origi	origi	0
∣	∣	sy	∣	∣	0
nal	nal	n1	nal	nal	0
Father	Father	n1	Father	father	0
brought	brought	vvd	brought	bring	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
Land	Land	n1	Land	land	0
:	:	:	:	:	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
it	it	pn31	it	it	0
cloathed	cloathed	vvd	clothed	clothe	0
in	in	p-acp	in	in	0
Latin	Latin	jp	Latin	latin	0
Apparel	Apparel	n1	Apparel	apparel	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
put	put	vvn	put	put	0
an	an	dt	and	a	0
English	English	jp	English	english	0
Coat	Coat	n1	Coat	coat	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
kindly	kindly	av-j	kindly	kind	0
received	received	vvn	received	receive	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
savour	savour	n1	savour	savour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
God	God	np1	God	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
cast	cast	vvi	cast	cast	0
their	their	po32	their	their	0
Eyes	Eyes	n2	Eyes	eye	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
if	if	cs	if	if	0
any	any	d	any	any	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
such	such	d	such	such	0
,	,	,	,	,	0
take	take	vvb	take	take	0
a	a	dt	a	a	0
fancy	fancy	n1	fancy	fancy	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
God	God	np1	God	God	0
grant	grant	vvb	grant	grant	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
them	them	pno32	them	they	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
thereby	thereby	av	thereby	thereby	0
drawn	drawn	vvn	drawn	draw	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Love	Love	n1	Love	love	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
Je	Je	fw-fr	Je	je	0
∣	∣	sy	∣	∣	0
sus	sus	fw-la	sus	sus	0
,	,	,	,	,	0
being	being	vbg	being	be	0
allured	allured	vvn	allured	allure	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
sweet	sweet	j	sweet	sweet	0
Entisements	Entisements	n2	Enticements	enticement	0
and	and	cc	and	and	0
Invita	Invita	fw-la	Invita	invita	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
sweet	sweet	j	sweet	sweet	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Original	Original	j-jn	Original	original	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Translation	Translation	n1	Translation	translation	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
offended	offended	vvn	offended	offend	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
Dedication	Dedication	n1	Dedication	dedication	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
without	without	p-acp	without	without	0
your	your	po22	your	your	0
Consent	Consent	vvb	Consent	consent	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quested	quested	vvn	quested	quest	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
your	your	po22	your	your	0
Consent	Consent	vvb	Consent	consent	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Dedi	Dedi	fw-la	Dedi	dedi	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
given	given	vvn	given	give	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
having	having	vhg	having	have	0
dedicated	dedicated	vvn	dedicated	dedicate	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
unawares	unawares	av-j	unawares	unaware	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
angry	angry	j	angry	angry	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
giving	giving	vvg	giving	give	0
you	you	pn22	you	you	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
given	given	vvn	given	give	0
,	,	,	,	,	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
refuse	refuse	vvi	refuse	refuse	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
success	success	n1	success	success	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
uncertain	uncertain	j	uncertain	uncertain	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
suffer	suffer	vvb	suffer	suffer	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
range	range	vvi	range	range	0
and	and	cc	and	and	0
seek	seek	vvi	seek	seek	0
its	its	po31	its	its	0
fortune	fortune	n1	fortune	fortune	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Levit	Levit	n1	Levit	levit	0
of	of	pp-f	of	of	0
Bethlem-judah	Bethlem-judah	j	Bethlem-judah	bethlem-judah	0
did	did	vdd	did	do	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
wandered	wandered	vvd	wandered	wander	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
down	down	a-acp	down	down	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
was	was	vbds	was	be	0
kindly	kindly	av-j	kindly	kind	0
entertained	entertained	vvn	entertained	entertain	0
by	by	p-acp	by	by	0
Micah	Micah	np1	Micah	Micah	0
,	,	,	,	,	0
and	and	cc	and	and	0
afterwards	afterwards	av	afterwards	afterward	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
Father	Father	n1	Father	father	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Priest	Priest	n1	Priest	priest	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Family	Family	n1	Family	family	0
and	and	cc	and	and	0
Tribe	Tribe	n1	Tribe	tribe	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
any	any	d	any	any	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
this	this	d	this	this	0
Dedication	Dedication	n1	Dedication	dedication	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
many	many	d	many	many	0
Causes	Causes	n2	Causes	cause	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
do	do	vdi	do	do	0
so	so	av	so	so	0
:	:	:	:	:	0
One	One	pi	One	one	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
,	,	,	,	,	0
The	The	dt	The	the	0
great	great	j	great	great	0
Kindness	Kindness	n1	Kindness	kindness	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
self	self	n1	self	self	0
:	:	:	:	:	0
Job	Job	np1	Job	Job	0
said	said	vvd	said	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
Blessing	Blessing	n1	Blessing	blessing	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
almost	almost	av	almost	almost	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
perish	perish	vvi	perish	perish	0
came	came	vvd	came	come	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
Widow's	Widow's	ng1	Widow's	widow	0
Heart	Heart	n1	Heart	heart	0
to	to	pc-acp	to	to	0
sing	sing	vvi	sing	sing	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
Misery	Misery	n1	Misery	misery	0
was	was	vbds	was	be	0
I	I	pns11	I	i	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
Poverty	Poverty	n1	Poverty	poverty	0
and	and	cc	and	and	0
Ne	Ne	ccx	Ne	ne	0
∣	∣	sy	∣	∣	0
cessity	cessity	n1	cessity	cessity	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
your	your	po22	your	your	0
Kindness	Kindness	n1	Kindness	kindness	0
,	,	,	,	,	0
and	and	cc	and	and	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
and	and	cc	and	and	0
Liberali	Liberali	fw-la	Liberali	liberali	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
,	,	,	,	,	0
did	did	vdd	did	do	0
afford	afford	vvi	afford	afford	0
me	me	pno11	me	i	0
such	such	d	such	such	0
seasonable	seasonable	j	seasonable	seasonable	0
Relief	Relief	n1	Relief	relief	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
resembled	resembled	vvd	resembled	resemble	0
upon	upon	p-acp	upon	upon	0
many	many	d	many	many	0
accounts	accounts	n2	accounts	account	0
a	a	dt	a	a	0
Resurrection	Resurrection	n1	Resurrection	resurrection	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
?	?	?	?	?	1
Therefore	Therefore	av	Therefore	therefore	0
I	I	pns11	I	i	0
gladly	gladly	av-j	gladly	glad	0
embrace	embrace	vvb	embrace	embrace	0
this	this	d	this	this	0
Opportunity	Opportunity	n1	Opportunity	opportunity	0
of	of	pp-f	of	of	0
