MADAM	MADAM	n1	MADAM	madam	0
;	;	;	;	;	0
AS	AS	p-acp	AS	as	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
loo	loo	n1	loo	loo	0
∣	∣	sy	∣	∣	0
ser	ser	zz	ser	ser	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
servant	servant	n1	servant	servant	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
master	master	n1	master	master	0
Randall	Randall	np1	Randall	Randall	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
(	(	(	(	(	0
whilst	whilst	cs	while	while	0
he	he	pns31	he	he	0
lived	lived	vvd	lived	live	0
)	)	)	)	)	0
a	a	dt	a	a	0
faithful	faithful	j	faithful	faithful	0
and	and	cc	and	and	0
able	able	j	able	able	0
coun	coun	vvb	con	con	0
∣	∣	sy	∣	∣	0
seller	seller	n1	seller	seller	0
,	,	,	,	,	0
both	both	av-d	both	both	0
spiritually	spiritually	av-j	spiritually	spiritual	0
and	and	cc	and	and	0
bodily	bodily	j	bodily	bodily	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
received	received	vvd	received	receive	0
great	great	j	great	great	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
,	,	,	,	,	0
direction	direction	n1	direction	direction	0
,	,	,	,	,	0
and	and	cc	and	and	0
comfort	comfort	vvi	comfort	comfort	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
distresses	distresses	n2	distresses	distress	0
,	,	,	,	,	0
whensoever	whensoever	c-crq	whensoever	whensoever	0
you	you	pn22	you	you	0
resorted	resorted	vvd	resorted	resort	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
oft	oft	av	oft	oft	0
confessed	confessed	vvn	confessed	confess	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
loue	loue	n1	love	love	0
was	was	vbds	was	be	0
great	great	j	great	great	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
manifested	manifested	vvd	manifested	manifest	0
many	many	d	many	many	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
he	he	pns31	he	he	0
liued	liued	vvd	lived	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
sicknesse	sicknesse	n1	sickness	sickness	0
,	,	,	,	,	0
and	and	cc	and	and	0
since	since	p-acp	since	since	0
his	his	po31	his	his	0
death	death	n1	death	death	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
much	much	d	much	much	0
lamenting	lamenting	vvg	lamenting	lament	0
,	,	,	,	,	0
and	and	cc	and	and	0
weeping	weeping	vvg	weeping	weep	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
man	man	n1	man	man	0
departed	departed	vvd	departed	depart	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
did	did	vdd	did	do	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
his	his	po31	his	his	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
Lazarus	Lazarus	np1	Lazarus	Lazarus	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
wept	wept	vvd	wept	weep	0
over	over	p-acp	over	over	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Behold	Behold	vvb	Behold	behold	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
he	he	pns31	he	he	0
loued	loued	vvd	loved	love	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
11.36	11.36	crd	11.36	11.36	0
.	.	.	.	.	1
So	So	av	So	so	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
readie	readie	j	ready	ready	0
to	to	pc-acp	to	to	0
receiue	receiue	vvi	receive	receive	0
,	,	,	,	,	0
and	and	cc	and	and	0
yeeld	yeeld	vvb	yield	yield	0
your	your	po22	your	your	0
best	best	js	best	best	0
countenance	countenance	n1	countenance	countenance	0
to	to	p-acp	to	to	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
was	was	vbds	was	be	0
his	his	png31	his	he	0
;	;	;	;	;	0
wherevpon	wherevpon	c-crq	whereupon	whereupon	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
bolde	bolde	j	bold	bold	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thankfulnesse	thankfulnesse	n1	thankfulness	thankfulness	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
La	La	fw-fr	La	la	0
∣	∣	sy	∣	∣	0
diship	diship	n1	diship	diship	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
readinesse	readinesse	n1	readiness	readiness	0
(	(	(	(	(	0
lately	lately	av-j	lately	late	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
me	me	pno11	me	i	0
good	good	j	good	good	0
,	,	,	,	,	0
here	here	av	here	here	0
to	to	p-acp	to	to	0
Dedicate	Dedicate	j	Dedicate	dedicate	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
Sermon	Sermon	n1	Sermon	sermon	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
,	,	,	,	,	0
Preached	Preached	vvn	Preached	preach	0
and	and	cc	and	and	0
penned	penned	vvn	penned	pen	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
view	view	n1	view	view	0
:	:	:	:	:	0
I	I	pns11	I	i	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
perswade	perswade	vvi	persuade	persuade	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
the	the	dt	the	the	0
child	child	n1	child	child	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
welcome	welcome	j-jn	welcome	welcome	0
,	,	,	,	,	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
owne	owne	vvz	own	own	0
and	and	cc	and	and	0
Fathers	Fathers	ng1	Father's	father	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
consi	consi	fw-la	consi	consi	0
∣	∣	sy	∣	∣	0
dering	dering	j-vvg	dering	dere	0
