MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
propriety	propriety	n1	propriety	propriety	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
simply	simply	av-j	simply	simple	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
common	common	j	common	common	0
Right	Right	j-jn	Right	right	0
inherent	inherent	j	inherent	inherent	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
likewise	likewise	av	likewise	likewise	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
special	special	j	special	special	0
and	and	cc	and	and	0
notorious	notorious	j	notorious	notorious	0
Pur	Pur	zz	Pur	pur	0
∣	∣	sy	∣	∣	0
chase	chase	n1	chase	chase	0
)	)	)	)	)	0
is	is	vbz	is	be	0
annexed	annexed	vvn	annexed	annex	0
unto	unto	p-acp	unto	unto	0
Your	Your	po22	Your	your	0
Person	Person	n1	Person	person	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
obliging	obliging	vvg	obliging	oblige	0
a	a	dt	a	a	0
Title	Title	n1	Title	title	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
nothing	nothing	pix	nothing	nothing	0
less	less	av-dc	less	less	0
then	then	cs	then	than	0
the	the	dt	the	the	0
cessation	cessation	n1	cessation	cessation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
could	could	vmd	could	can	0
seem	seem	vvi	seem	seem	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
part	part	n1	part	part	0
a	a	dt	a	a	0
legitimate	legitimate	j	legitimate	legitimate	0
separation	separation	n1	separation	separation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
personal	personal	j	personal	personal	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
vices	vices	n2	vices	vice	0
from	from	p-acp	from	from	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
▪	▪	▪	▪	▪	0
But	But	cc-acp	But	but	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
engaged	engaged	j-vvn	engaged	engage	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
life	life	n1	life	life	0
,	,	,	,	,	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
civil	civil	j	civil	civil	0
death	death	n1	death	death	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
contrive	contrive	vvi	contrive	contrive	0
a	a	dt	a	a	0
justifiable	justifiable	j	justifiable	justifiable	0
intermission	intermission	n1	intermission	intermission	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
secular	secular	j	secular	secular	0
Duties	Duties	n2	Duties	duty	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
away	away	av	away	away	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
renders	renders	vvz	renders	render	0
even	even	av	even	even	0
this	this	d	this	this	0
cessant	cessant	j	cessant	cessant	0
state	state	n1	state	state	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
active	active	j	active	active	0
,	,	,	,	,	0
and	and	cc	and	and	0
discharging	discharging	vvg	discharging	discharge	0
my	my	po11	my	my	0
Obligations	Obligations	n2	Obligations	obligation	0
:	:	:	:	:	0
Since	Since	c-acp	Since	since	0
my	my	po11	my	my	0
present	present	n1	present	present	0
suspended	suspended	vvn	suspended	suspend	0
condition	condition	n1	condition	condition	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sequence	sequence	n1	sequence	sequence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
active	active	j	active	active	0
prosecution	prosecution	n1	prosecution	prosecution	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Duty	Duty	n1	Duty	duty	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
even	even	av	even	even	0
this	this	d	this	this	0
my	my	po11	my	my	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
animate	animate	vvi	animate	animate	0
constitution	constitution	n1	constitution	constitution	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
motion	motion	n1	motion	motion	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
service	service	n1	service	service	0
,	,	,	,	,	0
seems	seems	vvz	seems	seem	0
enlivened	enlivened	vvn	enlivened	enliven	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
dying	dying	vvg	dying	die	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
relation	relation	n1	relation	relation	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
means	means	vvz	means	mean	0
my	my	po11	my	my	0
life	life	n1	life	life	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
but	but	p-acp	but	but	0
changed	changed	vvn	changed	change	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
application	application	n1	application	application	0
unto	unto	p-acp	unto	unto	0
You	You	pn22	You	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Acting	Acting	vvg	Acting	act	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
taken	taken	vvn	taken	take	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
Suf	Suf	np1	Suf	Suf	0
∣	∣	sy	∣	∣	0
fering	fering	vvg	fearing	fear	0
for	for	p-acp	for	for	0
Your	Your	po22	Your	your	0
Service	Service	n1	Service	service	0
;	;	;	;	;	0
So	So	av	So	so	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
corps	corps	n1	corpse	corpse	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
time	time	n1	time	time	0
that	that	cst	that	that	0
lieth	lieth	vvz	lies	lie	0
thus	thus	av	thus	thus	0
into	into	p-acp	into	into	0
bed	bed	n1	bed	bed	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Region	Region	n1	Region	region	0
of	of	pp-f	of	of	0
civil	civil	j	civil	civil	0
death	death	n1	death	death	0
,	,	,	,	,	0
while	while	cs	while	while	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
thereof	thereof	av	thereof	thereof	0
liveth	liveth	vvz	lives	live	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
Service	Service	n1	Service	service	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
my	my	po11	my	my	0
passive	passive	j	passive	passive	0
condition	condition	n1	condition	condition	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
violent	violent	j	violent	violent	0
quiescence	quiescence	n1	quiescence	quiescence	0
,	,	,	,	,	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
(	(	(	(	(	0
Madam	Madam	n1	Madam	madam	0
)	)	)	)	)	0
have	have	vhi	have	have	0
not	not	xx	not	not	0
ceased	ceased	vvn	ceased	cease	0
to	to	pc-acp	to	to	0
range	range	vvi	range	range	0
and	and	cc	and	and	0
cast	cast	vvi	cast	cast	0
about	about	a-acp	about	about	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
spacious	spacious	j	spacious	spacious	0
fields	fields	n2	fields	field	0
of	of	pp-f	of	of	0
So	So	av	So	so	0
∣	∣	sy	∣	∣	0
litude	litude	n1	litude	litude	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
a	a	dt	a	a	0
way	way	n1	way	way	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
,	,	,	,	,	0
my	my	po11	my	my	0
person	person	n1	person	person	0
being	being	vbg	being	be	0
now	now	av	now	now	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Clock	Clock	n1	Clock	clock	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
broken	broken	j-vvn	broken	break	0
Spring	Spring	n1	Spring	spring	0
,	,	,	,	,	0
unable	unable	j-u	unable	able	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
You	You	pn22	You	you	0
an	an	dt	and	a	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
time	time	n1	time	time	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
own	own	d	own	own	0
Motion	Motion	n1	Motion	motion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
contrive	contrive	vvi	contrive	contrive	0
my	my	po11	my	my	0
present	present	j	present	present	0
state	state	n1	state	state	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
Sun-dyal	Sun-dyal	j	Sundial	sundial	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
while	while	cs	while	while	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
is	is	vbz	is	be	0
fixed	fixed	vvn	fixed	fix	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
extrinsique	extrinsique	n1	extrinsic	extrinsic	0
Motion	Motion	n1	Motion	motion	0
give	give	vvi	give	give	0
an	an	dt	and	a	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
Time	Time	n1	Time	time	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
some	some	d	some	some	0
report	report	n1	report	report	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Conceit	Conceit	n1	Conceit	conceit	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
bethought	bethought	vvn	bethought	bethink	0
my	my	po11	my	my	0
self	self	n1	self	self	0
of	of	pp-f	of	of	0
drawing	drawing	vvg	drawing	draw	0
some	some	d	some	some	0
such	such	d	such	such	0
lines	lines	n2	lines	line	0
within	within	p-acp	within	within	0
my	my	po11	my	my	0
walls	walls	n2	walls	wall	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
rules	rules	n2	rules	rule	0
of	of	pp-f	of	of	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
Mathematiques	Mathematiques	n1	Mathematics	mathematics	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
might	might	n1	might	might	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Motion	Motion	n1	Motion	motion	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Sun	Sun	n1	Sun	sun	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
monly	monly	av-j	monly	mon	0
shines	shines	vvz	shines	shine	0
the	the	dt	the	the	0
brightest	brightest	js	brightest	bright	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
closest	closest	js	closest	close	0
walls	walls	n2	walls	wall	0
of	of	pp-f	of	of	0
Prisons	Prisons	n2	Prisons	prison	0
,	,	,	,	,	0
they	they	pns32	they	they	0
like	like	vvb	like	like	0
Chrystal	Chrystal	n1	Crystal	crystal	0
curtains	curtains	n2	curtains	curtain	0
,	,	,	,	,	0
intending	intending	vvg	intending	intend	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
intercepting	intercepting	vvg	intercepting	intercept	0
his	his	po31	his	his	0
beams	beams	n2	beams	beam	0
)	)	)	)	)	0
render	render	vvb	render	render	0
You	You	pn22	You	you	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
an	an	dt	and	a	0
account	account	n1	account	account	0
hereafter	hereafter	av	hereafter	hereafter	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
present	present	j	present	present	0
time	time	n1	time	time	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
strange	strange	j	strange	strange	0
property	property	n1	property	property	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
