Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
and	and	cc	and	and	0
my	my	po11	my	my	0
very	very	j	very	very	0
Good	Good	j	Good	good	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
THAT	THAT	cst	THAT	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sumed	sumed	vvn	summed	sum	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
Patronage	Patronage	n1	Patronage	patronage	0
,	,	,	,	,	0
these	these	d	these	these	0
few	few	d	few	few	0
Sermons	Sermons	n2	Sermons	sermon	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
deceased	deceased	j-vvn	deceased	decease	0
worthy	worthy	j	worthy	worthy	0
friend	friend	n1	friend	friend	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
acknowledgment	acknowledgment	n1	acknowledgment	acknowledgement	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
great	great	j	great	great	0
favours	favours	n2	favours	favour	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
respects	respects	n2	respects	respect	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
grace	grace	vvi	grace	grace	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
since	since	p-acp	since	since	0
his	his	po31	his	his	0
death	death	n1	death	death	0
haue	haue	vhb	have	have	0
vouchsafed	vouchsafed	vvn	vouchsafed	vouchsafe	0
to	to	pc-acp	to	to	0
extend	extend	vvi	extend	extend	0
to	to	p-acp	to	to	0
mee	mee	pno11	me	i	0
your	your	po22	your	your	0
vnworthy	vnworthy	j	unworthy	unworthy	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
vant	vant	n1	vant	vaunt	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
due	due	j-jn	due	due	0
consideration	consideration	n1	consideration	consideration	0
(	(	(	(	(	0
if	if	cs	if	if	0
in	in	p-acp	in	in	0
Dedicatiōs	Dedicatiōs	n2	Dedications	dedication	0
matchable	matchable	j	matchable	matchable	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
be	be	vbi	be	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
regarded	regarded	vvn	regarded	regard	0
(	(	(	(	(	0
how	how	c-crq	how	how	0
properly	properly	av-j	properly	proper	0
and	and	cc	and	and	0
peculiarly	peculiarly	av-j	peculiarly	peculiar	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Authour	Authour	n1	Author	author	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Argument	Argument	n1	Argument	argument	0
.	.	.	.	.	1
The	The	dt	The	the	0
Authour	Authour	n1	Author	author	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
singular	singular	j	singular	singular	0
dex	dex	n1	dex	dex	0
∣	∣	sy	∣	∣	0
terity	terity	n1	terity	terity	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Arts	Arts	n2	Arts	art	0
,	,	,	,	,	0
depth	depth	n1	depth	depth	0
of	of	pp-f	of	of	0
iudgement	iudgement	n1	judgement	judgement	0
,	,	,	,	,	0
sharpnesse	sharpnesse	n1	sharpness	sharpness	0
of	of	pp-f	of	of	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
his	his	po31	his	his	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
languages	languages	n2	languages	language	0
,	,	,	,	,	0
Hebrew	Hebrew	njp	Hebrew	hebrew	0
,	,	,	,	,	0
Greeke	Greeke	jp	Greek	greek	0
,	,	,	,	,	0
Arabicke	Arabicke	jp	Arabic	arabic	0
,	,	,	,	,	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Readers	Readers	n2	Readers	reader	0
during	during	p-acp	during	during	0
your	your	po22	your	your	0
abode	abode	n1	abided	abode	0
at	at	p-acp	at	at	0
Magdalen	Magdalen	np1	Magdalen	Magdalen	0
Colledge	Colledge	n1	College	college	0
in	in	p-acp	in	in	0
Oxon	Oxon	np1	Oxon	Oxon	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
you	you	pn22	you	you	0
so	so	av	so	so	0
obliged	obliged	vvn	obliged	oblige	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
abun	abun	n1	abun	abun	0
∣	∣	sy	∣	∣	0
dant	dant	vvi	daunt	daunt	0
testimonies	testimonies	n2	testimonies	testimony	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
good	good	j	good	good	0
affection	affection	n1	affection	affection	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
He	He	pns31	He	he	0
oft	oft	av	oft	oft	0
professed	professed	vvd	professed	profess	0
to	to	p-acp	to	to	0
mee	mee	pno11	me	i	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
&	&	cc	&	and	0
iust	iust	j	just	just	0
an	an	dt	and	a	0
interest	interest	n1	interest	interest	0
your	your	po22	your	your	0
merits	merits	n2	merits	merit	0
claimed	claimed	vvn	claimed	claim	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
stu	stu	fw-la	stu	stu	0
∣	∣	sy	∣	∣	0
dies	dies	vvz	die	die	0
and	and	cc	and	and	0
labours	labours	n2	labours	labour	0
.	.	.	.	.	1
This	This	d	This	this	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
here	here	av	here	here	0
see	see	vvb	see	see	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
Essay	Essay	n1	Essay	essay	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
master-peece	master-peece	n1	masterpiece	masterpiece	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
expected	expected	vvn	expected	expect	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
liued	liued	vvn	lived	live	0
to	to	pc-acp	to	to	0
finish	finish	vvi	finish	finish	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
attempted	attempted	vvd	attempted	attempt	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Greek	Greek	jp	Greek	greek	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
tiquities	tiquities	n2	tiquities	tiquity	0
,	,	,	,	,	0
&	&	cc	&	and	0
obseruations	obseruations	n2	observations	observation	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Hebrew	Hebrew	njp	Hebrew	hebrew	0
Text.	Text.	np1	Text.	Text.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
Theame	Theame	n1	Theme	theme	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
weightiest	weightiest	js	weightiest	weighty	0
businesse	businesse	n1	business	business	0
in	in	p-acp	in	in	0
Christianity	Christianity	np1	Christianity	Christianity	0
,	,	,	,	,	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
∣	∣	sy	∣	∣	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
not	not	xx	not	not	0
first	first	ord	first	first	0
rooted	rooted	vvn	rooted	root	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
our	our	po12	our	our	0
