Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Have	Have	vhb	Have	have	0
finisht	finisht	vvn	finished	finish	0
the	the	dt	the	the	0
task	task	n1	task	task	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
your	your	po22	your	your	0
haesitation	haesitation	n1	hesitation	hesitation	0
or	or	cc	or	or	0
curiosity	curiosity	n1	curiosity	curiosity	0
did	did	vdd	did	do	0
more	more	av-dc	more	more	0
earnestly	earnestly	av-j	earnestly	earnest	0
solicite	solicite	vvi	solicit	solicit	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
determine	determine	vvi	determine	determine	0
.	.	.	.	.	1
A	A	dt	A	a	0
task	task	n1	task	task	0
,	,	,	,	,	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
,	,	,	,	,	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
unpleasing	unpleasing	j	unpleasing	unpleasing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
to	to	p-acp	to	to	0
conceive	conceive	vvi	conceive	conceive	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
needfull	needfull	j	needful	needful	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
)	)	)	)	)	0
'tis	'tis	pn31|vbz	it's	it|be	0
the	the	dt	the	the	0
obser	obser	n1	obser	obser	0
∣	∣	sy	∣	∣	0
vation	vation	n1	vation	vation	0
of	of	pp-f	of	of	0
Judicious	Judicious	j	Judicious	judicious	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
great	great	j	great	great	0
Champion	Champion	n1	Champion	champion	0
comes	comes	vvz	comes	come	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
incounter	incounter	n1	encounter	encounter	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
