SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
YOƲ	YOƲ	np1	YOƲ	YOƲ	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
know	know	vvi	know	know	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
this	this	d	this	this	0
Text	Text	n1	Text	text	0
was	was	vbds	was	be	0
given	given	vvn	given	give	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
know	know	vvi	know	know	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
given	given	vvn	given	give	0
so	so	av	so	so	0
rightly	rightly	av-jn	rightly	right	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Giver	Giver	n1	Giver	giver	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Text.	Text.	np1	Text.	Text.	1
Give	Give	vvb	Give	give	0
me	me	pno11	me	i	0
leave	leave	vvi	leave	leave	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
second	second	ord	second	second	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
second	second	ord	second	second	0
way	way	n1	way	way	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
yours	yours	png22	yours	you	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
first	first	ord	first	first	0
.	.	.	.	.	1
Why	Why	q-crq	Why	why	0
should	should	vmd	should	shall	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Hands	Hands	n2	Hands	hand	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Head	Head	n1	Head	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Heart	Heart	n1	Heart	heart	0
?	?	?	?	?	1
The	The	dt	The	the	0
Text	Text	n1	Text	text	0
was	was	vbds	was	be	0
very	very	av	very	very	0
well	well	av	well	well	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
hands	hands	n2	hands	hand	0
that	that	cst	that	that	0
gave	gave	vvd	gave	give	0
it	it	pn31	it	it	0
:	:	:	:	:	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
hope	hope	vvi	hope	hope	0
that	that	cst	that	that	0
those	those	d	those	those	0
hands	hands	n2	hands	hand	0
which	which	r-crq	which	which	0
gave	gave	vvd	gave	give	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
,	,	,	,	,	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
so	so	av	so	so	0
.	.	.	.	.	1
Indeed	Indeed	np1	Indeed	Indeed	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
say	say	vvi	say	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
was	was	vbds	was	be	0
very	very	av	very	very	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
accepted	accepted	vvn	accepted	accept	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
so	so	av	so	so	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
yours	yours	png22	yours	you	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
;	;	;	;	;	0
And	And	cc	And	and	0
yours	yours	png22	yours	you	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Presse	Presse	vvb	Press	press	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
minded	minded	vvn	minded	mind	0
you	you	pn22	you	you	0
already	already	av	already	already	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Interest	Interest	n1	Interest	interest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Argument	Argument	n1	Argument	argument	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
I	I	pns11	I	i	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
minde	minde	vvi	mind	mind	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Interest	Interest	n1	Interest	interest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
