SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Doubt	Doubt	vvb	Doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
fame	fame	n1	fame	fame	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
formances	formances	n2	formances	formance	0
of	of	pp-f	of	of	0
Mr	Mr	n1	Mr	mr.	0
GREATERICK	GREATERICK	np1	GREATERICK	GREATERICK	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
raised	raised	vvn	raised	raise	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
Curiosity	Curiosity	n1	Curiosity	curiosity	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
better	better	av-jc	better	better	0
informed	informed	vvn	informed	inform	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
lity	lity	n1	lity	lity	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
Mr	Mr	n1	Mr	mr.	0
Boyle	Boyle	vvi	Boil	boil	0
an	an	dt	and	a	0
hasty	hasty	j	hasty	hasty	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
count	count	vvb	count	count	0
thereof	thereof	av	thereof	thereof	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Letter	Letter	n1	Letter	letter	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
now	now	av	now	now	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
improper	improper	j	improper	improper	0
to	to	p-acp	to	to	0
Dedicate	Dedicate	j	Dedicate	dedicate	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
one	one	pi	one	one	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
