Most	Most	ds	Most	most	0
Gracious	Gracious	j	Gracious	gracious	0
Soveraign	Soveraign	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
ALthough	ALthough	cs	ALthough	although	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
how	how	c-crq	how	how	0
little	little	j	little	little	0
leisure	leisure	n1	leisure	leisure	0
Great	Great	j	Great	great	0
Kings	Kings	n2	Kings	king	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
large	large	j	large	large	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
or	or	cc	or	or	0
indeed	indeed	av	indeed	indeed	0
any	any	d	any	any	0
,	,	,	,	,	0
save	save	p-acp	save	save	0
onely	onely	j	only	only	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
study	study	n1	study	study	0
,	,	,	,	,	0
belief	belief	n1	belief	belief	0
and	and	cc	and	and	0
obedience	obedience	n1	obedience	obedience	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
is	is	vbz	is	be	0
precisely	precisely	av-j	precisely	precise	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
manded	manded	vvd	manded	mand	0
,	,	,	,	,	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
17.18,19	17.18,19	crd	17.18,19	17.18,19	0
.	.	.	.	.	1
And	And	cc	And	and	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
whatever	whatever	r-crq	whatever	whatever	0
wholly	wholly	av-jn	wholly	whole	0
diverts	diverts	vvz	diverts	divert	0
them	them	pno32	them	they	0
,	,	,	,	,	0
will	will	vmb	will	will	0
hazard	hazard	vvi	hazard	hazard	0
to	to	pc-acp	to	to	0
damn	damn	vvi	damn	damn	0
them	them	pno32	them	they	0
;	;	;	;	;	0
there	there	a-acp	there	there	0
being	being	vbg	being	be	0
no	no	dx	no	no	0
affairs	affairs	n2	affairs	affair	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
importance	importance	n1	importance	importance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
serving	serving	j-vvg	serving	serve	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
saving	saving	vvg	saving	save	0
their	their	po32	their	their	0
own	own	d	own	own	0
Souls	Souls	n2	Souls	soul	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
Precepts	Precepts	n2	Precepts	precept	0
so	so	av	so	so	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
just	just	j	just	just	0
,	,	,	,	,	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
and	and	cc	and	and	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Divine	Divine	j-jn	Divine	divine	0
Oracles	Oracles	n2	Oracles	oracle	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
Em	Em	pno32	Em	they	0
∣	∣	sy	∣	∣	0
pire	pire	fw-la	pire	pire	0
so	so	av	so	so	0
glorious	glorious	j	glorious	glorious	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
Kings	Kings	n2	Kings	king	0
