MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Make	Make	vvb	Make	make	0
bolde	bolde	j	bold	bold	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
grace	grace	n1	grace	grace	0
a	a	dt	a	a	0
Looking-glasse	Looking-glasse	n1	Lookingglass	looking-glass	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
grace	grace	n1	grace	grace	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
)	)	)	)	)	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
cleerly	cleerly	av-j	clearly	clear	0
represented	represented	vvn	represented	represent	0
the	the	dt	the	the	0
fortune	fortune	n1	fortune	fortune	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
both	both	av-d	both	both	0
heer	heer	av	her	here	0
&	&	cc	&	and	0
hence	hence	av	hence	hence	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
the	the	dt	the	the	0
Grace	Grace	n1	Grace	grace	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Seruants	Seruants	n2	Servants	servant	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Glorie	Glorie	n1	Glory	glory	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
elect	elect	j-vvn	elect	elect	0
children	children	n2	children	child	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
.	.	.	.	.	1
It	It	pn31	It	it	0
will	will	vmb	will	will	0
shewe	shewe	vvi	show	show	0
your	your	po22	your	your	0
excellence	excellence	n1	excellence	excellence	0
how	how	q-crq	how	how	0
excel	excel	vvi	excel	excel	0
∣	∣	sy	∣	∣	0
lent	lent	vvd	lent	lend	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
men	men	n2	men	man	0
and	and	cc	and	and	0
women	women	n2	women	woman	0
