RIGHT	RIGHT	av-jn	RIGHT	right	0
WORSHIPFVLL	WORSHIPFVLL	j	WORSHIPFUL	worshipful	0
:	:	:	:	:	0
THe	THe	dt	THe	the	0
Proverbe	Proverbe	n1	Proverb	proverb	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
antient	antient	j	ancient	ancient	0
then	then	cs	then	than	0
true	true	j	true	true	0
:	:	:	:	:	0
Tunc	Tunc	fw-la	Tunc	tunc	0
tua	tua	fw-la	tua	tua	0
res	res	fw-la	res	res	0
agitur	agitur	fw-la	agitur	agitur	0
,	,	,	,	,	0
paries	paries	fw-fr	paries	paries	0
quum	quum	fw-la	quum	quum	0
proximus	proximus	fw-la	proximus	proximus	0
ardet	ardet	fw-la	ardet	ardet	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
our	our	po12	our	our	0
Neighbours	Neighbours	ng1	Neighbours	neighbour	0
house	house	n1	house	house	0
is	is	vbz	is	be	0
on	on	p-acp	on	on	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
high	high	j	high	high	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
prouide	prouide	vvi	provide	provide	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
safetie	safetie	n1	safety	safety	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
:	:	:	:	:	0
This	This	d	This	this	0
present	present	j	present	present	0
Age	Age	n1	Age	age	0
wherein	wherein	c-crq	wherein	wherein	0
wee	wee	pns12	we	we	0
liue	liue	vvb	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
distressed	distressed	j-vvn	distressed	distress	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Neighbours	Neighbours	n2	Neighbours	neighbour	0
and	and	cc	and	and	0
Brethren	Brethren	n2	Brothers	brethren	0
in	in	p-acp	in	in	0
Religion	Religion	n1	Religion	religion	0
fallen	fallen	vvn	fallen	fall	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
within	within	p-acp	within	within	0
these	these	d	these	these	0
few	few	d	few	few	0
yeares	yeares	n2	years	year	0
past	past	j	past	past	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Machia	Machia	np1	Machia	Machia	0
∣	∣	sy	∣	∣	0
villian	villian	n1	villain	villian	0
plots	plots	n2	plots	plot	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
pernicious	pernicious	j	pernicious	pernicious	0
brood	brood	n1	brood	brood	0
of	of	pp-f	of	of	0
Incendiaries	Incendiaries	n2-j	Incendiaries	incendiaries	0
stiled	stiled	vvn	styled	style	0
Iesuites	Iesuites	np2	Iesuites	Jesuit	0
,	,	,	,	,	0
gaue	gaue	vvd	gave	give	0
mee	mee	pno11	me	i	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Proverbe	Proverbe	n1	Proverb	proverb	0
,	,	,	,	,	0
and	and	cc	and	and	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
consideration	consideration	n1	consideration	consideration	0
the	the	dt	the	the	0
present	present	j	present	present	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
State	State	n1	State	state	0
except	except	c-acp	except	except	0
some	some	d	some	some	0
course	course	n1	course	course	0
were	were	vbdr	were	be	0
spee	spee	fw-mi	spee	spee	0
