SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
was	was	vbds	was	be	0
my	my	po11	my	my	0
Fortune	Fortune	n1	Fortune	fortune	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
past	past	vvd	passed	pass	0
St.	St.	n1	St.	saint	1
Paul's	Paul's	npg1	Paul's	Paul	0
Church-Yard	Church-Yard	n1	Church-Yard	churchyard	0
,	,	,	,	,	0
the	the	dt	the	the	0
Third	Third	ord	Third	three	0
of	of	pp-f	of	of	0
November	November	np1	November	November	0
last	last	ord	last	last	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
a	a	dt	a	a	0
Book	Book	n1	Book	book	0
(	(	(	(	(	0
then	then	cs	then	than	0
wet	wet	j	wet	wet	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
tituled	tituled	vvd	tituled	titule	0
,	,	,	,	,	0
The	The	dt	The	the	0
Case	Case	n1	Case	case	0
of	of	pp-f	of	of	0
Allegiance	Allegiance	n1	Allegiance	allegiance	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
Sove	Sove	av	Soon	soon	0
∣	∣	sy	∣	∣	0
reign	reign	vvi	reign	reign	0
Powers	Powers	ng1	Powers	power	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
casually	casually	av-j	casually	casual	0
returning	returning	vvg	returning	return	0
the	the	dt	the	the	0
same	same	d	same	same	0
Afternoon	Afternoon	n1	Afternoon	afternoon	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
the	the	dt	the	the	0
Title-Page	Title-Page	n1	Title-Page	title-page	0
)	)	)	)	)	0
reprinted	reprinted	vvd	reprinted	reprint	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Second	Second	ord	Second	second	0
Edition	Edition	n1	Edition	edition	0
,	,	,	,	,	0
1691.	1691.	crd	1691.	1691.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
neither	neither	dx	neither	neither	0
Picture	Picture	n1	Picture	picture	0
nor	nor	ccx	nor	nor	0
Rhime	Rhime	n1	Rhime	rhime	0
before	before	p-acp	before	before	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
thus	thus	av	thus	thus	0
occasion	occasion	vvi	occasion	occasion	0
a	a	dt	a	a	0
Second	Second	ord	Second	second	0
Impression	Impression	n1	Impression	impression	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
compass	compass	n1	compass	compass	0
of	of	pp-f	of	of	0
Three	Three	crd	Three	three	0
Hours	Hours	n2	Hours	hour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
something	something	pi	something	something	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
ordinary	ordinary	j	ordinary	ordinary	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
took	took	vvd	took	take	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
Dr.	Dr.	n1	Dr.	dr.	1
Sherlock	Sherlock	np1	Sherlock	Sherlock	0
had	had	vhd	had	have	0
so	so	av	so	so	0
possess'd	possess'd	vvn	possessed	possess	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
enquire	enquire	vvi	inquire	inquire	0
,	,	,	,	,	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
Two	Two	crd	Two	two	0
Dr.	Dr.	n1	Dr.	dr.	0
Sherlocks	Sherlocks	np1	Sherlocks	Sherlocks	0
?	?	?	?	?	1
And	And	np1	And	And	0
was	was	vbds	was	be	0
thus	thus	av	thus	thus	0
answer'd	answer'd	vvn	answered	answer	0
,	,	,	,	,	0
That	That	cst	That	that	0
whether	whether	cs	whither	whether	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
or	or	cc	or	or	0
not	not	xx	not	not	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
(	(	(	(	(	0
meaning	meaning	vvg	meaning	mean	0
your	your	po22	your	your	0
self	self	n1	self	self	0
)	)	)	)	)	0
whose	whose	r-crq	whose	who	0
whole	whole	j-jn	whole	whole	0
Course	Course	n1	Course	course	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
Studies	Studies	n2	Studies	study	0
,	,	,	,	,	0
Interest	Interest	n1	Interest	interest	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
terwoven	terwoven	vvn	terwoven	terwoven	0
