MOst	MOst	ds	MOst	most	0
dread	dread	j	dread	dread	0
and	and	cc	and	and	0
renowned	renowned	j-vvn	renowned	renown	0
Soue	Soue	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raigne	raigne	n1	reign	reign	0
,	,	,	,	,	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
excel	excel	vvi	excel	excel	0
∣	∣	sy	∣	∣	0
lent	lent	np1	lent	Lent	0
Maiestie	Maiestie	n1	Majesty	majesty	0
:	:	:	:	:	0
Such	Such	d	Such	such	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
hope	hope	n1	hope	hope	0
that	that	cst	that	that	0
all	all	d	all	all	0
men	men	n2	men	man	0
haue	haue	vhb	have	have	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
deliuered	deliuered	vvn	delivered	deliver	0
from	from	p-acp	from	from	0
error	error	n1	error	error	0
and	and	cc	and	and	0
their	their	po32	their	their	0
naturall	naturall	j	natural	natural	0
mise	mise	n2	mice	mouse	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
attaine	attaine	vvi	attain	attain	0
supernaturall	supernaturall	j	supernatural	supernatural	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
good	good	j	good	good	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
tasted	tasted	vvn	tasted	taste	0
it	it	pn31	it	it	0
cleaue	cleaue	vvi	cleave	cleave	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
hopes	hopes	n2	hope's	hope	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
life	life	n1	life	life	0
beside	beside	a-acp	beside	beside	0
:	:	:	:	:	0
The	The	dt	The	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.	119.	crd	119.	119.	0
saith	saith	vvz	says	say	0
Dauid	Dauid	np1	Dauid	David	0
,	,	,	,	,	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
then	then	av	then	then	0
thousands	thousands	crd	thousands	thousand	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
and	and	cc	and	and	0
sil	sil	n1	sil	sil	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
