RIGHT	RIGHT	av-jn	RIGHT	right	0
REVEREND	REVEREND	n-jn	REVEREND	reverend	0
,	,	,	,	,	0
my	my	po11	my	my	0
dutie	dutie	n1	duty	duty	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
humble	humble	j	humble	humble	0
wise	wise	n1	wise	wise	0
remembred	remembred	vvn	remembered	remember	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
to	to	pc-acp	to	to	0
beseech	beseech	vvi	beseech	beseech	0
your	your	po22	your	your	0
good	good	j	good	good	0
Lordshippe	Lordshippe	n1	Lordship	lordship	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
me	me	pno11	me	i	0
that	that	d	that	that	0
fauour	fauour	n1	favour	favour	0
,	,	,	,	,	0
(	(	(	(	(	0
if	if	cs	if	if	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
worthines	worthines	n1	worthiness	worthiness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
Cambridge	Cambridge	np1	Cambridge	Cambridge	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
especiall	especiall	j	especial	especial	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
alwayes	alwayes	av	always	always	0
borne	borne	vvn	born	bear	0
towards	towards	p-acp	towards	towards	0
Vniuersitie	Vniuersitie	n1	University	university	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
namely	namely	av	namely	namely	0
your	your	po22	your	your	0
singu	singu	n1	singu	singu	0
∣	∣	sy	∣	∣	0
lar	lar	n1	lar	lar	0
curtesie	curtesie	n1	courtesy	courtesy	0
toward	toward	p-acp	towards	towards	0
my	my	po11	my	my	0
brother	brother	n1	brother	brother	0
Gabriel	Gabriel	np1	Gabriel	Gabriel	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
trauailed	trauailed	vvn	travailed	travail	0
to	to	p-acp	to	to	0
Smalcaldie	Smalcaldie	np1	Smalcaldie	Smalcaldie	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
curtesie	curtesie	n1	courtesy	courtesy	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
recognise	recognise	vvb	recognise	recognise	0
)	)	)	)	)	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
you	you	pn22	you	you	0
alreadie	alreadie	av	already	already	0
to	to	pc-acp	to	to	0
commit	commit	vvi	commit	commit	0
the	the	dt	the	the	0
perusing	perusing	vvg	perusing	peruse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Astrologicall	Astrologicall	j	Astrological	astrological	0
Discourse	Discourse	n1	Discourse	discourse	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
lowing	lowing	vvg	lowing	low	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
learned	learned	j	learned	learned	0
sonne	sonne	n1	son	son	0
in	in	p-acp	in	in	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
M.	M.	n1	M.	m.	0
Doctor	Doctor	n1	Doctor	doctor	0
Squire	Squire	n1	Squire	squire	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
verie	verie	av	very	very	0
well	well	av	well	well	0
iudge	iudge	vvi	judge	judge	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
verie	verie	j	very	very	0
friend	friend	n1	friend	friend	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
allowed	allowed	vvn	allowed	allow	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
so	so	av	so	so	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
now	now	av	now	now	0
like	like	av-j	like	like	0
your	your	po22	your	your	0
Lordshippe	Lordshippe	n1	Lordship	lordship	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
admit	admit	vvi	admit	admit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
best	best	js	best	best	0
New	New	j	New	new	0
yeares	yeares	ng2	years	year	0
gift	gift	n1	gift	gift	0
