MOst	MOst	ds	MOst	most	0
reverend	reverend	j-jn	reverend	reverend	0
,	,	,	,	,	0
religious	religious	j	religious	religious	0
,	,	,	,	,	0
&	&	cc	&	and	0
right	right	av-jn	right	right	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
honourable	honourable	j	honourable	honourable	0
,	,	,	,	,	0
so	so	av	so	so	0
small	small	j	small	small	0
a	a	dt	a	a	0
present	present	j	present	present	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Patrone	Patrone	n1	Patron	patron	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
tolle	tolle	uh	tolle	tolle	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
rule	rule	n1	rule	rule	0
of	of	pp-f	of	of	0
proportion	proportion	n1	proportion	proportion	0
,	,	,	,	,	0
es	es	fw-la	es	es	0
∣	∣	sy	∣	∣	0
peciallie	peciallie	av-j	peciallie	peciallie	0
when	when	c-crq	when	when	0
so	so	av	so	so	0
great	great	j	great	great	0
weaknesse	weaknesse	n1	weakness	weakness	0
lyeth	lyeth	vvz	lies	lie	0
open	open	j	open	open	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eie	eie	n1	eye	eye	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
worthinesse	worthinesse	n1	worthiness	worthiness	0
.	.	.	.	.	1
My	My	po11	My	my	0
apprehension	apprehension	n1	apprehension	apprehension	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
conceited	conceited	vvn	conceited	conceit	0
mee	mee	pno11	me	i	0
so	so	av	so	so	0
strongly	strongly	av-j	strongly	strong	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
designed	designed	vvd	designed	design	0
this	this	d	this	this	0
to	to	p-acp	to	to	0
aternal	aternal	j	aternal	aternal	0
oblivion	oblivion	n1	oblivion	oblivion	0
&	&	cc	&	and	0
resolved	resolved	vvd	resolved	resolve	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
shoulde	shoulde	vmd	should	shall	0
haue	haue	vhi	have	have	0
dyed	dyed	vvn	died	dye	0
and	and	cc	and	and	0
beene	beene	vbn	been	be	0
buried	buried	vvn	buried	bury	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
it	it	pn31	it	it	0
first	first	ord	first	first	0
breathed	breathed	vvd	breathed	breathe	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
fearing	fearing	vvg	fearing	fear	0
lest	lest	cs	lest	lest	0
an	an	dt	and	a	0
action	action	n1	actium	action	0
of	of	pp-f	of	of	0
presumption	presumption	n1	presumption	presumption	0
would	would	vmd	would	will	0
bee	bee	vbi	be	be	0
commenced	commenced	vvn	commenced	commence	0
against	against	p-acp	against	against	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
burying	burying	vvg	burying	bury	0
so	so	av	so	so	0
poore	poore	j	poor	poor	0
an	an	dt	and	a	0
Orphan	Orphan	n1	Orphan	orphan	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
princely	princely	j	princely	princely	0
a	a	dt	a	a	0
place	place	n1	place	place	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Chappel	Chappel	n1	Chapel	chapel	0
,	,	,	,	,	0
I	I	pns11	I	i	0
adventured	adventured	vvd	adventured	adventure	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
graue	graue	n1	graven	grave	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
presse	presse	n1	press	press	0
,	,	,	,	,	0
wrap	wrap	vvi	wrap	wrap	0
∣	∣	sy	∣	∣	0
ping	ping	n1	ping	ping	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
sheetes	sheetes	n2	sheets	sheet	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Syndon	Syndon	np1	Syndon	Syndon	0
,	,	,	,	,	0
&	&	cc	&	and	0
mantling	mantling	n1	mantling	mantling	0
it	it	pn31	it	it	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
sable	sable	j-jn	sable	sable	0
letter	letter	n1	letter	letter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
hearse	hearse	n1	hearse	hearse	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
after	after	p-acp	after	after	0
foure	foure	crd	foure	four	0
aates	aates	n2	aates	aate	0
pressing	pressing	vvg	pressing	press	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
it	it	pn31	it	it	0
revived	revived	vvd	revived	revive	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
crept	crept	vvn	crept	creep	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
presuming	presuming	vvg	presuming	presume	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
affoorded	affoorded	vvd	afforded	afford	0
it	it	pn31	it	it	0
gratious	gratious	j	gracious	gracious	0
attention	attention	n1	attention	attention	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
preaching	preaching	vvg	preaching	preach	0
,	,	,	,	,	0
so	so	av	so	so	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
affoord	affoord	vvi	afford	afford	0
it	it	pn31	it	it	0
gratious	gratious	j	gracious	gracious	0
acception	acception	n1	acception	acception	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
printing	printing	vvg	printing	print	0
.	.	.	.	.	1
If	If	cs	If	if	0
