IF	IF	cs	IF	if	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
Sermon	Sermon	n1	Sermon	sermon	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
published	published	vvn	published	publish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	av	very	very	0
same	same	d	same	same	0
words	words	n2	words	word	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
Preach't	Preach't	vvn	Preached	preach	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Trustees	Trustees	n2	Trustees	trustee	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Charity	Charity	n1	Charity	charity	0
at	at	p-acp	at	at	0
Fecken	Fecken	uh	Fecken	fecken	0
∣	∣	sy	∣	∣	0
ham	ham	n1	ham	ham	0
,	,	,	,	,	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
imputed	imputed	vvn	imputed	impute	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
short	short	j	short	short	0
warning	warning	n1	warning	warning	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
prepare	prepare	vvi	prepare	prepare	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
giving	giving	vvg	giving	give	0
me	me	pno11	me	i	0
neither	neither	dx	neither	neither	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
pen	pen	vvi	pen	pen	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
commit	commit	vvi	commit	commit	0
to	to	p-acp	to	to	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
then	then	av	then	then	0
delivered	delivered	vvn	delivered	deliver	0
,	,	,	,	,	0
obliged	obliged	vvn	obliged	oblige	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
sudden	sudden	j	sudden	sudden	0
,	,	,	,	,	0
and	and	cc	and	and	0
almost	almost	av	almost	almost	0
extempore	extempore	av	extempore	extempore	0
effusions	effusions	n2	effusions	effusion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
'tis	'tis	pn31|vbz	it's	it|be	0
scarce	scarce	av-j	scarce	scarce	0
possible	possible	j	possible	possible	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
recollect	recollect	vvi	recollect	recollect	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
varie	varie	vvi	vary	vary	0
from	from	p-acp	from	from	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
phrases	phrases	n2	phrases	phrase	0
,	,	,	,	,	0
and	and	cc	and	and	0
expressions	expressions	n2	expressions	expression	0
then	then	av	then	then	0
made	made	vvd	made	make	0
