SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Have	Have	vhb	Have	have	0
here	here	av	here	here	0
preferred	preferred	vvn	preferred	prefer	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
observance	observance	n1	observance	observance	0
and	and	cc	and	and	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
a	a	dt	a	a	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
Industry	Industry	n1	Industry	industry	0
;	;	;	;	;	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
Summary	Summary	n1	Summary	summary	0
of	of	pp-f	of	of	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
the	the	dt	the	the	0
Kingdomes	Kingdomes	n2	Kingdoms	kingdom	0
and	and	cc	and	and	0
Common-wealths	Common-wealths	n2	Commonwealths	commonwealth	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
commanded	commanded	vvd	commanded	command	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
what	what	q-crq	what	what	0
were	were	vbdr	were	be	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
their	their	po32	their	their	0
Excellencies	Excellencies	n2	Excellencies	excellency	0
of	of	pp-f	of	of	0
Understanding	Understanding	n1	Understanding	understanding	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
Soveraignty	Soveraignty	n1	Sovereignty	sovereignty	0
;	;	;	;	;	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
Gift	Gift	n1	Gift	gift	0
unto	unto	p-acp	unto	unto	0
great	great	j	great	great	0
men	men	n2	men	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
unto	unto	p-acp	unto	unto	0
extra	extra	fw-la	extra	extra	0
∣	∣	sy	∣	∣	0
ordinary	ordinary	n1	ordinary	ordinary	0
