IT	IT	pn31	IT	it	0
pleased	pleased	vvd	pleased	please	0
your	your	po22	your	your	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
excellent	excellent	j	excellent	excellent	0
father	father	n1	father	father	0
king	king	n1	king	king	0
Henrie	Henrie	np1	Henrie	Henry	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
me	me	pno11	me	i	0
being	being	vbg	being	be	0
then	then	av	then	then	0
attendant	attendant	j-jn	attendant	attendant	0
vpon	vpon	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
ouer	ouer	a-acp	over	over	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
into	into	p-acp	into	into	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
noted	noted	vvn	noted	note	0
sundrie	sundrie	j	sundry	sundry	0
notable	notable	j	notable	notable	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
strange	strange	j	strange	strange	0
and	and	cc	and	and	0
vnknowne	vnknowne	j	unknown	unknown	0
to	to	p-acp	to	to	0
other	other	j-jn	other	other	0
nations	nations	n2	nations	nation	0
:	:	:	:	:	0
then	then	av	then	then	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
returne	returne	n1	return	return	0
,	,	,	,	,	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
collection	collection	n1	collection	collection	0
and	and	cc	and	and	0
choise	choise	n1	choice	choice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
matters	matters	n2	matters	matter	0
therein	therein	av	therein	therein	0
:	:	:	:	:	0
and	and	cc	and	and	0
within	within	p-acp	within	within	0
three	three	crd	three	three	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
my	my	po11	my	my	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Topographie	Topographie	n1	Topography	topography	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
woonders	woonders	n2	wonders	wonder	0
of	of	pp-f	of	of	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
description	description	n1	description	description	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
land	land	n1	land	land	0
,	,	,	,	,	0
doone	doone	vdn	done	do	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
honor	honor	n1	honour	honour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
father	father	n1	father	father	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
hauing	hauing	vhg	having	have	0
good	good	av-j	good	good	0
liking	liking	n-vvg	liking	like	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
well	well	av	well	well	0
pleased	pleased	vvn	pleased	please	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
my	my	po11	my	my	0
trauels	trauels	n2	travels	travel	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
why	why	q-crq	why	why	0
,	,	,	,	,	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
prince	prince	n1	prince	prince	0
(	(	(	(	(	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
rare	rare	j	rare	rare	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
times	times	n2	times	time	0
)	)	)	)	)	0
verie	verie	av	very	very	0
well	well	av	well	well	0
learned	learned	vvn	learned	learn	0
)	)	)	)	)	0
his	his	po31	his	his	0
desire	desire	n1	desire	desire	0
and	and	cc	and	and	0
pleasure	pleasure	n1	pleasure	pleasure	0
was	was	vbds	was	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
also	also	av	also	also	0
write	write	vvi	write	write	0
out	out	av	out	out	0
the	the	dt	the	the	0
historie	historie	n1	history	history	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
last	last	ord	last	last	0
conquest	conquest	n1	conquest	conquest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
land	land	n1	land	land	0
,	,	,	,	,	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	png31	his	he	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
renewing	renewing	vvg	renewing	renew	0
my	my	po11	my	my	0
former	former	j	former	former	0
trauels	trauels	n2	travels	travel	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
neither	neither	d	neither	neither	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
these	these	d	these	these	0
my	my	po11	my	my	0
paines	paines	n2	pains	pain	0
were	were	vbdr	were	be	0
considered	considered	vvn	considered	consider	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
vertue	vertue	n1	virtue	virtue	0
commonlie	commonlie	av-j	commonly	common	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
commended	commended	vvn	commended	commend	0
than	than	cs	than	than	0
rewarded	rewarded	vvn	rewarded	reward	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
because	because	c-acp	because	because	0
by	by	p-acp	by	by	0
negligence	negligence	n1	negligence	negligence	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
businesse	businesse	n1	business	business	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
with	with	p-acp	with	with	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
incumbred	incumbred	vvn	encumbered	encumber	0
:	:	:	:	:	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
almost	almost	av	almost	almost	0
forgotten	forgotten	vvn	forgotten	forget	0
the	the	dt	the	the	0
site	site	n1	site	site	0
,	,	,	,	,	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
west	west	n1	west	west	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
land	land	n1	land	land	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
seene	seene	vvn	seen	see	0
