May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Sacred	Sacred	j	Sacred	sacred	0
MAJESTIE	MAJESTIE	n1	MAJESTIE	majesty	0
,	,	,	,	,	0
PYRAMIDES	PYRAMIDES	n2	PYRAMIDES	pyramid	0
and	and	cc	and	and	0
Sumptuous	Sumptuous	j	Sumptuous	sumptuous	0
Aedifi	Aedifi	np1	Aedifi	Aedifi	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
were	were	vbdr	were	be	0
wont	wont	j	wont	wont	0
of	of	pp-f	of	of	0
Old	Old	j	Old	old	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Dedica	Dedica	np1	Dedica	Dedica	0
∣	∣	sy	∣	∣	0
ted	ted	n-vvn	ted	t	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Prin	Prin	np1	Prin	Prin	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
,	,	,	,	,	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
in	in	p-acp	in	in	0
shew	shew	vvi	show	show	0
splendid	splendid	j	splendid	splendid	0
and	and	cc	and	and	0
Royall	Royall	j	Royal	royal	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
Exceeded	Exceeded	vvn	Exceeded	exceed	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Bounds	Bounds	n2	Bounds	bound	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
savou	savou	n1	savou	savou	0
∣	∣	sy	∣	∣	0
ring	ring	vvb	ring	ring	0
merely	merely	av-j	merely	mere	0
things	things	n2	things	thing	0
Corporeall	Corporeall	j	Corporeal	corporeal	0
,	,	,	,	,	0
not	not	xx	not	not	0
Spirituall	Spirituall	j	Spiritual	spiritual	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
Virtue	Virtue	n1	Virtue	virtue	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Princes	Princes	n2	Princes	prince	0
mount	mount	vvb	mount	mount	0
higher	higher	jc	higher	high	0
,	,	,	,	,	0
beeing	beeing	vbg	being	be	0
altogether	altogether	av	altogether	altogether	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
wordly	wordly	j	wordly	worldly	0
matters	matters	n2	matters	matter	0
.	.	.	.	.	1
Fitly	Fitly	av-j	Fitly	fit	0
therefore	therefore	av	therefore	therefore	0
were	were	vbdr	were	be	0
such	such	d	such	such	0
temporall	temporall	j	temporal	temporal	0
things	things	n2	things	thing	0
Dedicated	Dedicated	vvn	Dedicated	dedicate	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
Coe	Coe	np1	Coe	Coe	0
∣	∣	sy	∣	∣	0
lestiall	lestiall	j	lestiall	lestiall	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
the	the	dt	the	the	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
vine	vine	n1	vine	vine	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
that	that	cst	that	that	0
imparalel	imparalel	n1	imparalel	imparalel	0
Pietie	Pietie	n1	Piety	piety	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
Known	Known	vvn	Known	know	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Brittains	Brittains	npg1	Brittains	Britain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Europe	Europe	np1	Europe	Europe	0
,	,	,	,	,	0
cals	cals	vvz	calls	call	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
tection	tection	n1	tection	tection	0
,	,	,	,	,	0
not	not	xx	not	not	0
