MOST	MOST	av-ds	MOST	most	0
Reuerend	Reuerend	j-jn	Reverend	reverend	0
Father	Father	n1	Father	father	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
the	the	dt	the	the	0
dispenser	dispenser	n1	dispenser	dispenser	0
and	and	cc	and	and	0
giuer	giuer	n1	giver	giver	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
prefer	prefer	vvi	prefer	prefer	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
especiall	especiall	j	especial	especial	0
proui	proui	fw-fr	proui	proui	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
aduance	aduance	vvi	advance	advance	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
(	(	(	(	(	0
next	next	ord	next	next	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
gratious	gratious	j	gracious	gracious	0
and	and	cc	and	and	0
Dread	Dread	j	Dread	dread	0
Soue	Soue	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raigne	raigne	vvi	reign	reign	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
rule	rule	n1	rule	rule	0
and	and	cc	and	and	0
dignitie	dignitie	n1	dignity	dignity	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
farre	farre	av-j	far	far	0
ingaged	ingaged	vvn	engaged	engage	0
to	to	pc-acp	to	to	0
patronize	patronize	vvi	patronise	patronize	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
established	established	vvn	established	establish	0
and	and	cc	and	and	0
resolued	resolued	vvn	resolved	resolve	0
Doctrines	Doctrines	n2	Doctrines	doctrine	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
English	English	jp	English	english	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
