My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
THAT	THAT	cst	THAT	that	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
Boldness	Boldness	n1	Boldness	boldness	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
this	this	d	this	this	0
Dedication	Dedication	n1	Dedication	dedication	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
least	least	ds	least	least	0
pretension	pretension	n1	pretension	pretention	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Known	Known	vvn	Known	know	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
Know	Know	vvi	Know	know	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
on	on	p-acp	on	on	0
such	such	d	such	such	0
an	an	dt	and	a	0
Eminence	Eminence	n1	Eminence	eminence	0
,	,	,	,	,	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
hid	hid	vvn	hid	hide	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Luminary	Luminary	n1	Luminary	luminary	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
every	every	d	every	every	0
Eye	Eye	n1	Eye	eye	0
is	is	vbz	is	be	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
this	this	d	this	this	0
Presumption	Presumption	n1	Presumption	presumption	0
on	on	p-acp	on	on	0
Great	Great	j	Great	great	0
Reasons	Reasons	n2	Reasons	reason	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
That	That	cst	That	that	0
,	,	,	,	,	0
the	the	dt	the	the	0
Truths	Truths	n2	Truths	truth	0
I	I	pns11	I	i	0
offer	offer	vvb	offer	offer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
suing	suing	vvg	suing	sue	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
little	little	av-j	little	little	0
consider'd	consider'd	vvn	considered	consider	0
,	,	,	,	,	0
or	or	cc	or	or	0
Receiv'd	Receiv'd	vvn	Received	receive	0
;	;	;	;	;	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
under	under	p-acp	under	under	0
a	a	dt	a	a	0
Necessity	Necessity	n1	Necessity	necessity	0
to	to	pc-acp	to	to	0
remove	remove	vvi	remove	remove	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Rigor	Rigor	n1	Rigor	rigour	0
of	of	pp-f	of	of	0
Prejudicate	Prejudicate	vvb	Prejudicate	prejudicate	0
Opinion	Opinion	n1	Opinion	opinion	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
Appeal	Appeal	n1	Appeal	appeal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Chan	Chan	np1	Chan	Chan	0
∣	∣	sy	∣	∣	0
cery	cery	n1	cery	cery	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
Equitable	Equitable	j	Equitable	equitable	0
Review	Review	np1	Review	Review	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
much	much	d	much	much	0
Reason	Reason	n1	Reason	reason	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
,	,	,	,	,	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
pecu	pecu	n1	pecu	pecu	0
∣	∣	sy	∣	∣	0
liar	liar	n1	liar	liar	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Greatness	Greatness	n1	Greatness	greatness	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ap	Ap	fw-mi	Ap	ap	0
∣	∣	sy	∣	∣	0
prehension	prehension	n1	prehension	prehension	0
,	,	,	,	,	0
the	the	dt	the	the	0
Noble	Noble	j	Noble	noble	0
Freedoms	Freedoms	n2	Freedoms	freedom	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
solid	solid	j	solid	solid	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
condescending	condescending	j-vvg	condescending	condescend	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
Temper	Temper	vvi	Temper	temper	0
,	,	,	,	,	0
a	a	dt	a	a	0
truly	truly	av-j	truly	true	0
High	High	j	High	high	0
Court	Court	n1	Court	court	0
of	of	pp-f	of	of	0
Chan	Chan	np1	Chan	Chan	0
∣	∣	sy	∣	∣	0
cery	cery	n1	cery	cery	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
own	own	d	own	own	0
Breast	Breast	n1	Breast	breast	0
;	;	;	;	;	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
allow	allow	vvi	allow	allow	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
sober	sober	j	sober	sober	0
Proposals	Proposals	n2	Proposals	proposal	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
Analogous	Analogous	np1	Analogous	Analogous	0
to	to	p-acp	to	to	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christian	Christian	njp	Christian	christian	0
Morality	Morality	n1	Morality	morality	0
,	,	,	,	,	0
however	however	c-acp	however	however	0
Old	Old	j	Old	old	0
Bottles	Bottles	n2	Bottles	bottle	0
,	,	,	,	,	0
and	and	cc	and	and	0
Palates	Palates	n2	Palates	palate	0
refuse	refuse	vvb	refuse	refuse	0
New	New	j	New	new	0
Wine	Wine	n1	Wine	wine	0
;	;	;	;	;	0
New	New	j	New	new	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
All	All	d	All	all	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
World	World	n1	World	world	0
began	began	vvd	began	begin	0
.	.	.	.	.	1
Another	Another	j-jn	Another	another	0
Great	Great	j	Great	great	0
Reason	Reason	n1	Reason	reason	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
tho	tho	cs	though	though	0
I	I	pns11	I	i	0
pretend	pretend	vvb	pretend	pretend	0
to	to	p-acp	to	to	0
no	no	dx	no	no	0
Prognosticks	Prognosticks	n2	Prognostics	prognostic	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
stified	stified	vvn	stified	stify	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Sure	Sure	j	Sure	sure	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
Prophecy	Prophecy	n1	Prophecy	prophecy	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
speaking	speaking	vvg	speaking	speak	0
humanely	humanely	av-j	humanely	humane	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
very	very	av	very	very	0
probable	probable	j	probable	probable	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
shall	shall	vmb	shall	shall	0
continue	continue	vvi	continue	continue	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
High	High	j	High	high	0
Administration	Administration	n1	Administration	administration	0
till	till	p-acp	till	till	0
97.	97.	crd	97.	97.	0
and	and	cc	and	and	0
then	then	av	then	then	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
Great	Great	j	Great	great	0
Assurance	Assurance	n1	Assurance	assurance	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
capable	capable	j	capable	capable	0
of	of	pp-f	of	of	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
made	made	vvd	made	make	0
much	much	d	much	much	0
Higher	Higher	jc	Higher	high	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nourable	nourable	j	nourable	nourable	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
Great	Great	j	Great	great	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
coming	coming	vvg	coming	come	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
Succession	Succession	n1	Succession	succession	0
:	:	:	:	:	0
Wherein	Wherein	c-crq	Wherein	wherein	0
,	,	,	,	,	0
undoubtedly	undoubtedly	av-j	undoubtedly	undoubted	0
,	,	,	,	,	0
every	every	d	every	every	0
Character	Character	n1	Character	character	0
of	of	pp-f	of	of	0
Humane	Humane	j	Humane	humane	0
Honour	Honour	n1	Honour	honour	0
;	;	;	;	;	0
Ap	Ap	fw-mi	Ap	ap	0
∣	∣	sy	∣	∣	0
pointed	pointed	j-vvn	pointed	point	0
,	,	,	,	,	0
and	and	cc	and	and	0
Justified	Justified	vvn	Justified	justify	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
seated	seated	vvn	seated	seat	0
in	in	p-acp	in	in	0
Persons	Persons	n2	Persons	person	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
Kiss	Kiss	vvi	Kiss	kiss	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
pay	pay	vvi	pay	pay	0
Homage	Homage	n1	Homage	homage	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
;	;	;	;	;	0
will	will	vmb	will	will	0
receive	receive	vvi	receive	receive	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
expressible	expressible	j	expressible	expressible	0
Additions	Additions	n2	Additions	addition	0
.	.	.	.	.	1
And	And	cc	And	and	0
hereunto	hereunto	av	hereunto	hereunto	0
I	I	pns11	I	i	0
add	add	vvb	add	add	0
,	,	,	,	,	0
That	That	cst	That	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
Reasonable	Reasonable	j	Reasonable	reasonable	0
,	,	,	,	,	0
so	so	av	so	so	0
publick	publick	j	public	public	0
a	a	dt	a	a	0
Personage	Personage	n1	Personage	personage	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
bears	bears	n2	bears	bear	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
Conscience	Conscience	n1	Conscience	conscience	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
vernment	vernment	n1	vernment	vernment	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
fittest	fittest	js	fittest	fit	0
to	to	p-acp	to	to	0
make	make	vvi	make	make	0
Judgment	Judgment	n1	Judgement	judgement	0
on	on	p-acp	on	on	0
such	such	d	such	such	0
a	a	dt	a	a	0
Point	Point	n1	Point	point	0
;	;	;	;	;	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
both	both	d	both	both	0
the	the	dt	the	the	0
No	No	uh-x	No	no	0
∣	∣	sy	∣	∣	0
tices	tices	vvz	tices	tice	0
and	and	cc	and	and	0
the	the	dt	the	the	0
State	State	n1	State	state	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
