Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
WHat	WHat	q-crq	WHat	what	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
following	following	vvg	following	follow	0
Letters	Letters	n2	Letters	letter	0
in	in	p-acp	in	in	0
Defence	Defence	n1	Defence	defence	0
of	of	pp-f	of	of	0
Infants	Infants	ng1	Infants	infant	0
Baptism	Baptism	n1	Baptism	baptism	0
,	,	,	,	,	0
is	is	vbz	is	be	0
so	so	av	so	so	0
justly	justly	av-j	justly	just	0
Your	Your	po22	Your	your	0
Ladyships	Ladyships	n2	Ladyships	ladyship	0
upon	upon	p-acp	upon	upon	0
so	so	av	so	so	0
many	many	d	many	many	0
Titles	Titles	n2	Titles	title	0
,	,	,	,	,	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
disown	disown	vvi	disown	disow	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
Dedicating	Dedicating	j-vvg	Dedicating	dedicate	0
of	of	pp-f	of	of	0
Them	Them	pno32	Them	they	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
Other	Other	n-jn	Other	other	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
own	own	vvi	own	own	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
not	not	xx	not	not	0
Dedicating	Dedicating	j-vvg	Dedicating	dedicate	0
of	of	pp-f	of	of	0
Them	Them	pno32	Them	they	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
,	,	,	,	,	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
great	great	j	great	great	0
Injustice	Injustice	n1	Injustice	injustice	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Interest	Interest	n1	Interest	interest	0
in	in	p-acp	in	in	0
Them	Them	pno32	Them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
a	a	dt	a	a	0
Presump	Presump	n1	Presump	presump	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
.	.	.	.	.	1
The	The	dt	The	the	0
First	First	ord	First	first	0
of	of	pp-f	of	of	0
Them	Them	pno32	Them	they	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Second	Second	ord	Second	second	0
Edition	Edition	n1	Edition	edition	0
of	of	pp-f	of	of	0
a	a	av	a	a	0
For	For	c-acp	For	for	0
∣	∣	sy	∣	∣	0
mer	mer	uh	mere	mer	0
sent	sent	n1	sent	scent	0
my	my	po11	my	my	0
Adversary	Adversary	n1	Adversary	adversary	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
