May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
Excellent	Excellent	j	Excellent	excellent	0
Majesty	Majesty	n1	Majesty	majesty	0
.	.	.	.	.	1
I	I	pns11	I	i	0
Should	Should	vmd	Should	shall	0
condemn	condemn	vvi	condemn	condemn	0
my	my	po11	my	my	0
self	self	n1	self	self	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
Offender	Offender	n1	Offender	offender	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
carried	carried	vvd	carried	carry	0
this	this	d	this	this	0
short	short	j	short	short	0
Description	Description	n1	Description	description	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Unjust	Unjust	j	Unjust	unjust	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
the	the	dt	the	the	0
Spanish	Spanish	jp	Spanish	spanish	0
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
quisition	quisition	n1	quisition	quisition	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
Sanctuary	Sanctuary	n1	Sanctuary	sanctuary	0
than	than	cs	than	than	0
your	your	po22	your	your	0
Sacred	Sacred	j	Sacred	sacred	0
Feet	Feet	n2	Feet	foot	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
here	here	av	here	here	0
drawn	drawn	vvn	drawn	draw	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Portraict	Portraict	n1	Portrait	portrait	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Inquisitors	Inquisitors	n2	Inquisitors	inquisitor	0
who	who	r-crq	who	who	0
denied	denied	vvd	denied	deny	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
the	the	dt	the	the	0
Liberty	Liberty	n1	Liberty	liberty	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
threatned	threatned	vvd	threatened	threaten	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
for	for	p-acp	for	for	0
being	being	vbg	being	be	0
true	true	j	true	true	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Savi	Savi	fw-la	Savi	savi	0
∣	∣	sy	∣	∣	0
our	our	po12	our	our	0
,	,	,	,	,	0
my	my	po11	my	my	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
hopes	hopes	n2	hope's	hope	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
:	:	:	:	:	0
To	To	pc-acp	To	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Great	Great	j	Great	great	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dedicate	dedicate	vvb	dedicate	dedicate	0
them	them	pno32	them	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Defender	Defender	n1	Defender	defender	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Liberty	Liberty	n1	Liberty	liberty	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
undissembled	undissembled	j	undissembled	undissembled	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
found	found	vvn	found	find	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
Mul	Mul	np1	Mul	Mul	0
∣	∣	sy	∣	∣	0
titudes	titudes	n2	titudes	titude	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Clemency	Clemency	n1	Clemency	clemency	0
and	and	cc	and	and	0
Favour	Favour	n1	Favour	favour	0
you	you	pn22	you	you	0
bear	bear	vvb	bear	bear	0
towards	towards	p-acp	towards	towards	0
afflicted	afflicted	j-vvn	afflicted	afflict	0
