MY	MY	po11	MY	my	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
THese	THese	d	THese	these	0
Sermons	Sermons	n2	Sermons	sermon	0
were	were	vbdr	were	be	0
preached	preached	vvn	preached	preach	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
thedral	thedral	n1	thedral	thedral	0
,	,	,	,	,	0
though	though	cs	though	though	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
yours	yours	png22	yours	you	0
:	:	:	:	:	0
And	And	cc	And	and	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
me	me	pno11	me	i	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
this	this	d	this	this	0
occasion	occasion	n1	occasion	occasion	0
to	to	p-acp	to	to	0
Congratu	Congratu	fw-la	Congratu	congratu	0
∣	∣	sy	∣	∣	0
late	late	av-j	late	late	0
your	your	po22	your	your	0
coming	coming	n-vvg	coming	come	0
thither	thither	av	thither	thither	0
.	.	.	.	.	1
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
may	may	vmb	may	may	0
sit	sit	vvi	fit	sit	0
long	long	av-j	long	long	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Helm	Helm	n1	Helm	helm	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
find	find	vvi	find	find	0
the	the	dt	the	the	0
wa	wa	zz	wa	wa	0
∣	∣	sy	∣	∣	0
ters	ters	ng2-jc	ters	ters	0
untroubled	untroubled	j-vvn-u	untroubled	untrouble	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
being	being	vbg	being	be	0
yours	yours	png22	yours	you	0
now	now	zz	now	now	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Printing	Printing	vvg	Printing	print	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
Sermons	Sermons	n2	Sermons	sermon	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
yours	yours	png22	yours	you	0
too	too	av	too	too	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
worth	worth	j	worth	worth	0
your	your	po22	your	your	0
owning	owning	vvg	owning	own	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
publick	publick	j	public	public	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
dication	dication	n1	dication	dication	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
and	and	cc	and	and	0
crave	crave	vvb	crave	crave	0
your	your	po22	your	your	0
Protection	Protection	n1	Protection	protection	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
'tis	'tis	pn31|vbz	it's	it|be	0
possible	possible	j	possible	possible	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
want	want	vvi	want	want	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
designed	designed	vvn	designed	design	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
publick	publick	j	public	public	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
preached	preached	vvn	preached	preach	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Preface	Preface	n1	Preface	preface	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
now	now	av	now	now	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
so	so	av	so	so	0
.	.	.	.	.	1
If	If	cs	If	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
any	any	d	any	any	0
Errata	Errata	fw-la	Errata	errata	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
Sermons	Sermons	n2	Sermons	sermon	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
hasty	hasty	j	hasty	hasty	0
a	a	dt	a	a	0
Conception	Conception	n1	Conception	conception	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
assure	assure	vvb	assure	assure	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
these	these	d	these	these	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
pardon	pardon	vvi	pardon	pardon	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	1
