IF	IF	cs	IF	if	0
anie	anie	d	any	any	0
thing	thing	n1	thing	thing	0
could	could	vmd	could	can	0
come	come	vvi	come	come	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
my	my	po11	my	my	0
verie	verie	j	very	very	0
religious	religious	j	religious	religious	0
,	,	,	,	,	0
Noble	Noble	j	Noble	noble	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
worthie	worthie	j	worthy	worthy	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ships	ships	n2	ships	ship	0
fauorable	fauorable	j	favourable	favourable	0
countenance	countenance	n1	countenance	countenance	0
(	(	(	(	(	0
vnlesse	vnlesse	cs	unless	unless	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
accused	accused	vvn	accused	accuse	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
twilight	twilight	n1	twilight	twilight	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
condemned	condemned	vvn	condemned	condemn	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
cleare	cleare	j	clear	clear	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
my	my	po11	my	my	0
God	God	n1	God	god	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
altogether	altogether	av	altogether	altogether	0
denied	denied	vvn	denied	deny	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
;	;	;	;	;	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
be	be	vbb	be	be	0
his	his	po31	his	his	0
name	name	n1	name	name	0
)	)	)	)	)	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
most	most	av-ds	most	most	0
strictly	strictly	av-j	strictly	strict	0
obliged	obliged	vvn	obliged	oblige	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
I	I	pns11	I	i	0
as	as	p-acp	as	as	0
swift	swift	j	swift	swift	0
of	of	pp-f	of	of	0
foote	foote	n1	foot	foot	0
as	as	c-acp	as	as	0
Hazael	Hazael	np1	Hazael	Hazael	0
was	was	vbds	was	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
runne	runne	vvi	run	run	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
whole	whole	j-jn	whole	whole	0
strength	strength	n1	strength	strength	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
;	;	;	;	;	0
both	both	d	both	both	0
heartily	heartily	av-j	heartily	hearty	0
,	,	,	,	,	0
and	and	cc	and	and	0
humbly	humbly	av-j	humbly	humble	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
.	.	.	.	.	1
Was	Was	vbds	Was	be	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
honoured	honoured	vvn	honoured	honour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
being	being	vbg	being	be	0
yet	yet	av	yet	yet	0
a	a	dt	a	a	0
babe	babe	n1	babe	babe	0
?	?	?	?	?	0
that	that	cst	that	that	0
