MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Noble	Noble	j	Noble	noble	0
Character	Character	n1	Character	character	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
is	is	vbz	is	be	0
deser	deser	n1	desert	desert	0
∣	∣	sy	∣	∣	0
servedly	servedly	av-j	servedly	served	0
Mistress	Mistress	n1	Mistress	mistress	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
continued	continued	j-vvn	continued	continue	0
Favours	Favours	n2	Favours	favour	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
shewn	shewn	vvn	shown	show	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
STAGE	STAGE	n1	STAGE	stage	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
to	to	pc-acp	to	to	0
share	share	vvi	share	share	0
your	your	po22	your	your	0
Ladyship's	Ladyship's	ng1	Ladyship's	ladyship	0
Patronage	Patronage	n1	Patronage	patronage	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
has	has	vhz	has	have	0
occasion'd	occasion'd	vvn	occasioned	occasion	0
the	the	dt	the	the	0
trouble	trouble	n1	trouble	trouble	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
now	now	av	now	now	0
giving	giving	vvg	giving	give	0
you	you	pn22	you	you	0
.	.	.	.	.	1
And	And	cc	And	and	0
tho'	tho'	cs	though	though	0
the	the	dt	the	the	0
Decscription	Decscription	n1	Decscription	decscription	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ladyship's	Ladyship's	ng1	Ladyship's	ladyship	0
Virtues	Virtues	n2	Virtues	virtue	0
shou'd	shou'd	vvd	should	shove	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Employment	Employment	n1	Employment	employment	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
abler	abler	jc	abler	able	0
Pen	Pen	n1	Pen	pen	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cou'd	cou'd	vmd	could	can	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
rejoice	rejoice	vvi	rejoice	rejoice	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
opportunity	opportunity	n1	opportunity	opportunity	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
who	who	r-crq	who	who	0
shou'd	shou'd	vvd	should	shove	0
acquaint	acquaint	vvi	acquaint	acquaint	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
Excellen	Excellen	j	Excellent	excellent	0
∣	∣	sy	∣	∣	0
cies	cies	n2	cies	eye	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
is	is	vbz	is	be	0
so	so	av	so	so	0
communicative	communicative	j	communicative	communicative	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
so	so	av	so	so	0
industrious	industrious	j	industrious	industrious	0
in	in	p-acp	in	in	0
concealing	concealing	vvg	concealing	conceal	0
.	.	.	.	.	1
To	To	pc-acp	To	to	0
do	do	vdi	do	do	0
GOOD	GOOD	j	GOOD	good	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Property	Property	n1	Property	property	0
of	of	pp-f	of	of	0
several	several	j	several	several	0
Ladies	Ladies	n2	Ladies	lady	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
GOOD	GOOD	j	GOOD	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
unwilling	unwilling	j	unwilling	unwilling	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
Assistance	Assistance	n1	Assistance	assistance	0
and	and	cc	and	and	0
Relief	Relief	n1	Relief	relief	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
Distress	Distress	n1	Distress	distress	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
hold	hold	vvi	hold	hold	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Benefactress	Benefactress	n1	Benefactress	benefactress	0
from	from	p-acp	from	from	0
'em	'em	pno32	they	they	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Cha	Cha	zz	Cha	cha	0
∣	∣	sy	∣	∣	0
racter	racter	n1	racter	racter	0
few	few	d	few	few	0
Persons	Persons	n2	Persons	person	0
of	of	pp-f	of	of	0
Quality	Quality	n1	Quality	quality	0
can	can	vmb	can	can	0
lay	lay	vvi	lay	lay	0
the	the	dt	the	the	0
same	same	d	same	same	0
claim	claim	n1	claim	claim	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
COUNTESS	COUNTESS	n1	COUNTESS	countess	0
of	of	pp-f	of	of	0
BURLINGTON	BURLINGTON	np1	BURLINGTON	Burlington	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
forget	forget	vvb	forget	forget	0
those	those	d	those	those	0
Vertues	Vertues	n2	Virtues	virtue	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
just	just	j	just	just	0
now	now	av	now	now	0
commending	commending	vvg	commending	commend	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
telling	telling	vvg	telling	tell	0
the	the	dt	the	the	0
World	World	n1	World	world	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reservedness	reservedness	n1	reservedness	reservedness	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Temper	Temper	vvi	Temper	temper	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
sires	sires	ng1	sire's	sire	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
your	your	po22	your	your	0
WORTH	WORTH	n1	WORTH	worth	0
conceal'd	conceal'd	vvn	concealed	conceal	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
committing	committing	vvg	committing	commit	0
a	a	dt	a	a	0
fault	fault	n1	fault	fault	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
giving	giving	vvg	giving	give	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
Partaker	Partaker	n1	Partaker	partaker	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Secret	Secret	n-jn	Secret	secret	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
'tis	'tis	pn31|vbz	it's	it|be	0
your	your	po22	your	your	0
Lady	Lady	n1	Lady	lady	0
∣	∣	sy	∣	∣	0
ship's	ship's	ng1	ship's	ship	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
shou'd	shou'd	vvd	should	shove	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
sharer	sharer	n1	sharer	sharer	0
but	but	p-acp	but	but	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
forbear	forbear	vvb	forbear	forbear	0
doing	doing	vdg	doing	do	0
any	any	dg	any	any	0
farther	farther	jc	farther	far	0
violence	violence	n1	violence	violence	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Modesty	Modesty	n1	Modesty	modesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
only	only	av-j	only	only	0
beg	beg	vvb	beg	beg	0
your	your	po22	your	your	0
Ladyship's	Ladyship's	ng1	Ladyship's	ladyship	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
tection	tection	n1	tection	tection	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Play	Play	n1	Play	play	0
which	which	r-crq	which	which	0
stands	stands	vvz	stands	stand	0
rank'd	rank'd	vvn	ranked	rank	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Un	Un	fw-fr	Un	un	0
∣	∣	sy	∣	∣	0
fortunate	fortunate	j	fortunate	fortunate	0
;	;	;	;	;	0
and	and	cc	and	and	0
whose	whose	rg-crq	whose	who	0
Author	Author	n1	Author	author	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
all	all	d	all	all	0
imaginable	imaginable	j	imaginable	imaginable	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
to	to	p-acp	to	to	0
rejoice	rejoice	vvi	rejoice	rejoice	0
for	for	p-acp	for	for	0
its	its	po31	its	its	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
success	success	n1	success	success	0
,	,	,	,	,	0
could	could	vmd	could	can	0
its	its	po31	its	its	0
misfor	misfor	n1	misfor	misfor	0
∣	∣	sy	∣	∣	0
tunes	tunes	n2	tunes	tune	0
endear	endear	vvi	endear	ender	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Ladyship's	Ladyship's	ng1	Ladyship's	ladyship	0
compassionate	compassionate	j	compassionate	compassionate	0
Recep	Recep	n1	Recep	recep	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
.	.	.	.	.	1
LOVE	LOVE	n1	LOVE	love	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
LOTTERY	LOTTERY	n1	LOTTERY	lottery	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
begs	begs	vvz	begs	beg	0
your	your	po22	your	your	0
Acceptance	Acceptance	n1	Acceptance	acceptance	0
;	;	;	;	;	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
that	that	cst	that	that	0
has	has	vhz	has	have	0
drawn	drawn	vvn	drawn	draw	0
its	its	po31	its	its	0
CHIEFEST	CHIEFEST	js-jn	CHIEFEST	chief	0
PRIZE	PRIZE	n1	PRIZE	prize	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
NOBLE	NOBLE	j	NOBLE	noble	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
your	your	po22	your	your	0
La	La	uh	La	la	0
∣	∣	sy	∣	∣	0
diship's	diship's	ng1	diship's	diship	0
most	most	av-ds	most	most	0
EXCELLENT	EXCELLENT	j	EXCELLENT	excellent	0
HUSBAND	HUSBAND	n1	HUSBAND	husband	0
,	,	,	,	,	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mends	mends	vvz	mends	mend	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Blanks	Blanks	n2	Blanks	blank	0
which	which	r-crq	which	which	0
its	its	po31	its	its	0
Author	Author	n1	Author	author	0
has	has	vhz	has	have	0
drawn	drawn	vvn	drawn	draw	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
giving	giving	vvg	giving	give	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ladyship's	Ladyship's	ng1	Ladyship's	ladyship	0
perusal	perusal	n1	perusal	perusal	0
.	.	.	.	.	1
And	And	cc	And	and	0
tho'	tho'	cs	though	though	0
the	the	dt	the	the	0
judgment	judgment	n1	judgement	judgement	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
(	(	(	(	(	0
I'm	I'm	np1	I'm	I'm	0
afraid	afraid	j	afraid	afraid	0
)	)	)	)	)	0
run	run	vvb	run	run	0
Counter	Counter	j	Counter	counter	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
already	already	av	already	already	0
given	given	vvn	given	give	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
