SIRS	SIRS	np1	SIRS	Sirs	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
dedication	dedication	n1	dedication	dedication	0
of	of	pp-f	of	of	0
Bookes	Bookes	n2	Books	book	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
worthy	worthy	j	worthy	worthy	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
steem	steem	zz	steem	steem	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
generation	generation	n1	generation	generation	0
,	,	,	,	,	0
takes	takes	vvz	takes	take	0
sanctuary	sanctuary	n1	sanctuary	sanctuary	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
Catholick	Catholick	njp	Catholic	catholic	0
and	and	cc	and	and	0
Anti	Anti	fw-la	Anti	anti	0
∣	∣	sy	∣	∣	0
ent	ent	n1	ent	ent	0
prescription	prescription	n1	prescription	prescription	0
,	,	,	,	,	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
any	any	d	any	any	0
defensative	defensative	j	defensative	defensative	0
about	about	p-acp	about	about	0
my	my	po11	my	my	0
walking	walking	n-vvg	walking	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
path	path	n1	path	path	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
forfeit	forfeit	vvi	forfeit	forfeit	0
the	the	dt	the	the	0
loss	loss	n1	loss	loss	0
of	of	pp-f	of	of	0
somewhat	somewhat	av	somewhat	somewhat	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
paines	paines	n2	pains	pain	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
spent	spent	vvn	spent	spend	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
although	although	cs	although	although	0
in	in	p-acp	in	in	0
addresses	addresses	n2	addresses	address	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
men	men	n2	men	man	0
usually	usually	av-j	usually	usual	0
prevaile	prevaile	vvi	prevail	prevail	0
themselves	themselves	px32	themselves	themselves	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
liver	liver	n1	liver	liver	0
their	their	po32	their	their	0
thoughts	thoughts	n2	thoughts	thought	0
as	as	a-acp	as	as	0
to	to	p-acp	to	to	0
particulars	particulars	n2-j	particulars	particular	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
variety	variety	n1	variety	variety	0
according	according	vvg	according	accord	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
concernments	concernments	n2	concernments	concernment	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
Reasons	Reasons	n2	Reasons	reason	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
general	general	j	general	general	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
pleaded	pleaded	vvn	pleaded	plead	0
as	as	p-acp	as	as	0
directions	directions	n2	directions	direction	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
choise	choise	n1	choice	choice	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
writings	writings	n2-vvg	writings	write	0
they	they	pns32	they	they	0
so	so	av	so	so	0
address	address	vvi	address	address	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
are	are	vbr	are	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
uniforme	uniforme	j	uniform	uniform	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
various	various	j	various	various	0
course	course	n1	course	course	0
,	,	,	,	,	0
transgress	transgress	vvb	transgress	transgress	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Rules	Rules	n2	Rules	rule	0
of	of	pp-f	of	of	0
certaine	certaine	j	certain	certain	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
they	they	pns32	they	they	0
flow	flow	vvb	flow	flow	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
express	express	vvi	express	express	0
a	a	dt	a	a	0
gratitude	gratitude	n1	gratitude	gratitude	0
for	for	p-acp	for	for	0
respects	respects	n2	respects	respect	0
and	and	cc	and	and	0
favours	favours	n2	favours	favour	0
received	received	vvn	received	receive	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
retur	retur	fw-la	retur	retur	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
kind	kind	j	kind	kind	0
eternal	eternal	j	eternal	eternal	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
but	but	cc-acp	but	but	0
temporal	temporal	j	temporal	temporal	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
obtaine	obtaine	vvi	obtain	obtain	0
Counte	Counte	n1	Count	count	0
∣	∣	sy	∣	∣	0
nance	nance	n1	nance	nance	0
and	and	cc	and	and	0
Approbation	Approbation	n1	Approbation	approbation	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
endeavours	endeavours	n2	endeavours	endeavour	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
breaking	breaking	vvg	breaking	break	0
forth	forth	av	forth	forth	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
esteem	esteem	n1	esteem	esteem	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
more	more	n1	more	moor	0
knowne	knowne	vvn	known	know	0
,	,	,	,	,	0
then	then	cs	then	than	0
their	their	po32	their	their	0
own	own	d	own	own	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
advance	advance	vvi	advance	advance	0
in	in	p-acp	in	in	0
repute	repute	n1	repute	repute	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Correspondency	Correspondency	n1	Correspondency	correspondency	0
in	in	p-acp	in	in	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
esteem	esteem	n1	esteem	esteem	0
,	,	,	,	,	0
intimated	intimated	vvd	intimated	intimate	0
thereby	thereby	av	thereby	thereby	0
;	;	;	;	;	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
genuous	genuous	j	genuous	genuous	0
aimes	aimes	vvz	aims	aim	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dedications	dedications	n2	dedications	dedication	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
writings	writings	n2	writings	write	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
these	these	d	these	these	0
,	,	,	,	,	0
and	and	cc	and	and	0
sundry	sundry	j	sundry	sundry	0
other	other	j-jn	other	other	0
pretences	pretences	n2	pretences	pretence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
might	might	vmd	might	may	0
justly	justly	av-j	justly	just	0
be	be	vbi	be	be	0
drawn	drawn	vvn	drawn	draw	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
plea	plea	n1	plea	plea	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
address	address	vvb	address	address	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
your	your	po22	your	your	0
peculiar	peculiar	j	peculiar	peculiar	0
designation	designation	n1	designation	designation	0
and	and	cc	and	and	0
Appointment	Appointment	n1	Appointment	appointment	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
good	good	j	good	good	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
providence	providence	n1	providence	providence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
;	;	;	;	;	0
and	and	cc	and	and	0
your	your	po22	your	your	0
eminent	eminent	j	eminent	eminent	0
Furnishment	Furnishment	n1	Furnishment	furnishment	0
with	with	p-acp	with	with	0
Abilities	Abilities	n2	Abilities	ability	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
same	same	d	same	same	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
glorious	glorious	j	glorious	glorious	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
is	is	vbz	is	be	0
that	that	d	that	that	0
alone	alone	j	alone	alone	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
account	account	n1	account	account	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
satisfied	satisfied	vvn	satisfied	satisfy	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
hope	hope	vvb	hope	hope	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
dissatisfie	dissatisfie	vvi	dissatisfy	dissatisfy	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
present	present	n1	present	present	0
Appli	Appli	vvn	Appli	appli	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
own	own	d	own	own	0
peculiar	peculiar	j	peculiar	peculiar	0
concernment	concernment	n1	concernment	concernment	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
like	like	j	like	like	0
to	to	pc-acp	to	to	0
obtaine	obtaine	vvi	obtain	obtain	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
favourable	favourable	j	favourable	favourable	0
Condescention	Condescention	n1	Condescension	condescension	0
in	in	p-acp	in	in	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
present	present	j	present	present	0
undertaking	undertaking	n-vvg	undertaking	undertake	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
then	then	av	then	then	0
from	from	p-acp	from	from	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
,	,	,	,	,	0
will	will	vmb	will	will	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
close	close	j	close	close	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
address	address	vvb	address	address	0
,	,	,	,	,	0
crave	crave	vvb	crave	crave	0
leave	leave	vvb	leave	leave	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
mention	mention	n1	mention	mention	0
made	made	vvn	made	make	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
Brethren	Brethren	n1	Brothers	brethren	0
!	!	!	!	!	0
the	the	dt	the	the	0
outward	outward	j	outward	outward	0
obligations	obligations	n2	obligations	obligation	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Advantages	Advantages	n2	Advantages	advantage	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
intrusted	intrusted	vvn	entrusted	entrust	0
you	you	pn22	you	you	0
withal	withal	av	withal	withal	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
