Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
THat	THat	cst	THat	that	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Ayr	Ayr	n1	Air	air	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Elementary	Elementary	j	Elementary	elementary	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Celestial	Celestial	j	Celestial	celestial	0
,	,	,	,	,	0
the	the	dt	the	the	0
Soul	Soul	n1	Soul	soul	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
intelligible	intelligible	j	intelligible	intelligible	0
;	;	;	;	;	0
Law	Law	n1	Law	law	0
and	and	cc	and	and	0
Justice	Justice	n1	Justice	justice	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
;	;	;	;	;	0
its	its	pn31|vbz	its	it|be	0
the	the	dt	the	the	0
Ayr	Ayr	n1	Air	air	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
oppressed	oppressed	j-vvn	oppressed	oppress	0
wish	wish	n1	wish	wish	0
to	to	pc-acp	to	to	0
breath	breath	vvi	breath	breathe	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
which	which	r-crq	which	which	0
dispelleth	dispelleth	vvz	dispelleth	dispel	0
the	the	dt	the	the	0
Clouds	Clouds	n2	Clouds	cloud	0
,	,	,	,	,	0
the	the	dt	the	the	0
Soul	Soul	n1	Soul	soul	0
which	which	r-crq	which	which	0
breatheth	breatheth	vvz	breathes	breathe	0
life	life	n1	life	life	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
;	;	;	;	;	0
so	so	av	so	so	0
the	the	dt	the	the	0
Execution	Execution	n1	Execution	execution	0
of	of	pp-f	of	of	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Administra	Administra	np1	Administra	Administra	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
peoples	peoples	ng1	peoples	people	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
the	the	dt	the	the	0
distressed	distressed	j-vvn	distressed	distress	0
mans	mans	ng1	men	man	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
tron	tron	n1	tron	tron	0
,	,	,	,	,	0
the	the	dt	the	the	0
high	high	j	high	high	0
Protector	Protector	n1	Protector	protector	0
of	of	pp-f	of	of	0
Lives	Lives	n2	Lives	life	0
,	,	,	,	,	0
Liberties	Liberties	n2	Liberties	liberty	0
,	,	,	,	,	0
&	&	cc	&	and	0
Estates	Estates	n2	Estates	estate	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
dear	dear	j-jn	dear	dear	0
and	and	cc	and	and	0
near	near	av-j	near	near	0
unto	unto	p-acp	unto	unto	0
man	man	n1	man	man	0
.	.	.	.	.	1
The	The	dt	The	the	0
regulating	regulating	vvg	regulating	regulate	0
the	the	dt	the	the	0
exorbitant	exorbitant	j	exorbitant	exorbitant	0
Fees	Fees	n2	Fees	fee	0
,	,	,	,	,	0
impertinent	impertinent	j	impertinent	impertinent	0
