SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
YOu	YOu	pn22	YOu	you	0
was	was	vbds	was	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
me	me	pno11	me	i	0
out	out	av	out	out	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Honoura	Honoura	np1	Honoura	Honoura	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
but	but	p-acp	but	but	0
hard	hard	j	hard	hard	0
Worke	Worke	n1	Work	work	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
slenderly	slenderly	av-j	slenderly	slender	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
formed	formed	vvn	formed	form	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
kindly	kindly	av-j	kindly	kind	0
accepted	accepted	vvn	accepted	accept	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
earnestly	earnestly	av-j	earnestly	earnest	0
desired	desired	vvd	desired	desire	0
by	by	p-acp	by	by	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
publique	publique	j	public	public	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
induced	induced	vvd	induced	induce	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
give	give	vvi	give	give	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
world	world	n1	world	world	0
a	a	dt	a	a	0
testimony	testimony	n1	testimony	testimony	0
and	and	cc	and	and	0
acknowledgement	acknowledgement	n1	acknowledgement	acknowledgement	0
