May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
Your	Your	po22	Your	your	0
Highness	Highness	n1	Highness	highness	0
,	,	,	,	,	0
THat	THat	cst	THat	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
commend	commend	vvi	commend	commend	0
a	a	dt	a	a	0
Cavalier	Cavalier	n1	Cavalier	cavalier	0
to	to	p-acp	to	to	0
You	You	pn22	You	you	0
,	,	,	,	,	0
may	may	vmb	may	may	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
seem	seem	vvb	seem	seem	0
an	an	dt	and	a	0
incongruous	incongruous	j	incongruous	incongruous	0
address	address	vvi	address	address	0
,	,	,	,	,	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sidering	sidering	vvg	sidering	sidere	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
You	You	pn22	You	you	0
have	have	vhb	have	have	0
suffered	suffered	vvn	suffered	suffer	0
from	from	p-acp	from	from	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
party	party	n1	party	party	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
then	then	av	then	then	0
,	,	,	,	,	0
if	if	cs	if	if	0
those	those	d	those	those	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
be	be	vbb	be	be	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
some	some	d	some	some	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
neither	neither	dx	neither	neither	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
Schism	Schism	n1	Schism	schism	0
nor	nor	ccx	nor	nor	0
Sedition	Sedition	n1	Sedition	sedition	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
(	(	(	(	(	0
being	being	vbg	being	be	0
true	true	j	true	true	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
principles	principles	n2	principles	principle	0
)	)	)	)	)	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
so	so	av	so	so	0
;	;	;	;	;	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
then	then	av	then	then	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
as	as	p-acp	as	as	0
presumption	presumption	n1	presumption	presumption	0
,	,	,	,	,	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
commend	commend	vvi	commend	commend	0
such	such	d	such	such	0
Ser	Ser	n1	Sir	sir	0
∣	∣	sy	∣	∣	0
vants	vants	vvz	vaunts	vaunt	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
protection	protection	n1	protection	protection	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
good	good	j	good	good	0
a	a	dt	a	a	0
Master	Master	n1	Master	master	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
now	now	av	now	now	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
having	having	vhg	having	have	0
drawn	drawn	vvn	drawn	draw	0
You	You	pn22	You	you	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
cncern	cncern	vvb	cncern	cncern	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Party	Party	n1	Party	party	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
little	little	j	little	little	0
more	more	av-dc	more	more	0
free	free	j	free	free	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
behalf	behalf	n1	behalf	behalf	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
apparent	apparent	j	apparent	apparent	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Party	Party	n1	Party	party	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
Principles	Principles	n2	Principles	principle	0
stand	stand	vvb	stand	stand	0
more	more	av-dc	more	more	0
