HAving	HAving	vhg	HAving	have	0
seene	seene	vvn	seen	see	0
and	and	cc	and	and	0
heard	heard	vvn	herd	hear	0
the	the	dt	the	the	0
many	many	d	many	many	0
(	(	(	(	(	0
though	though	cs	though	though	0
scarce	scarce	av-j	scarce	scarce	0
divers	divers	j	diverse	diverse	0
)	)	)	)	)	0
Petitions	Petitions	n2	Petitions	petition	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Honorable	Honorable	j	Honourable	honourable	0
Assembly	Assembly	n1	Assembly	assembly	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Inhabitants	Inhabitants	n2	Inhabitants	inhabitant	0
of	of	pp-f	of	of	0
divers	divers	j	diverse	diverse	0
Counties	Counties	n2	Counties	county	0
and	and	cc	and	and	0
Cities	Cities	n2	Cities	city	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
Corporations	Corporations	n2	Corporations	corporation	0
,	,	,	,	,	0
Companies	Companies	n2	Companies	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
Trades	Trades	n2	Trades	trade	0
,	,	,	,	,	0
some	some	d	some	some	0
against	against	p-acp	against	against	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
some	some	d	some	some	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Common	Common	j	Common	common	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
against	against	p-acp	against	against	0
such	such	d	such	such	0
judiciall	judiciall	j	judicial	judicial	0
and	and	cc	and	and	0
things	things	n2	things	thing	0
super-elementary	super-elementary	j	superelementary	superelementary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Region	Region	n1	Region	region	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
capacity	capacity	n1	capacity	capacity	0
of	of	pp-f	of	of	0
judging	judging	vvg	judging	judge	0
,	,	,	,	,	0
and	and	cc	and	and	0
matters	matters	n2	matters	matter	0
onely	onely	av-j	only	only	0
belonging	belonging	vvg	belonging	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Judicature	Judicature	n1	Judicature	judicature	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
grave	grave	j	grave	grave	0
Synot	Synot	n1	Synot	synot	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
seemes	seemes	vvz	seems	seem	0
either	either	d	either	either	0
to	to	pc-acp	to	to	0
distrust	distrust	vvi	distrust	distrust	0
,	,	,	,	,	0
or	or	cc	or	or	0
direct	direct	vvi	direct	direct	0
,	,	,	,	,	0
or	or	cc	or	or	0
both	both	d	both	both	0
,	,	,	,	,	0
your	your	po22	your	your	0
great	great	j	great	great	0
wisedomes	wisedomes	n2	wisdoms	wisdom	0
;	;	;	;	;	0
Wee	Wee	pns12	we	we	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
the	the	dt	the	the	0
Inhabitants	Inhabitants	n2	Inhabitants	inhabitant	0
of	of	pp-f	of	of	0
Corn	Corn	n1	Corn	corn	0
∣	∣	sy	∣	∣	0
wall	wall	n1	wall	wall	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
as	as	p-acp	as	as	0
wany	wany	n1	wany	wany	0
good	good	j	good	good	0
wills	wills	n2	wills	will	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
imitation	imitation	n1	imitation	imitation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
by	by	p-acp	by	by	0
provocation	provocation	n1	provocation	provocation	0
,	,	,	,	,	0
and	and	cc	and	and	0
necessity	necessity	n1	necessity	necessity	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
times	times	n2	times	time	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
