To	To	p-acp	To	to	0
all	all	d	all	all	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
sick	sick	j	sick	sick	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
Pains	Pains	n2	Pains	pain	0
,	,	,	,	,	0
Aches	Aches	n2	Aches	ache	0
,	,	,	,	,	0
Gripings	Gripings	n2-vvg	Gripings	gripe	0
,	,	,	,	,	0
divers	divers	j	diverse	diverse	0
diseases	diseases	n2	diseases	disease	0
,	,	,	,	,	0
Surfeitings	Surfeitings	n2	Surfeitings	surfeiting	0
,	,	,	,	,	0
Obstru	Obstru	np1	Obstru	Obstru	0
∣	∣	sy	∣	∣	0
ctions	ctions	n2	ctions	ction	0
,	,	,	,	,	0
Consumptions	Consumptions	n2	Consumptions	consumption	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
kind	kind	n1	kind	kind	0
soever	soever	av	soever	soever	0
and	and	cc	and	and	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
more	more	av-dc	more	more	0
especially	especially	av-j	especially	especial	0
unto	unto	p-acp	unto	unto	0
all	all	d	all	all	0
such	such	d	such	such	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
fear	fear	vvb	fear	fear	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
∣	∣	sy	∣	∣	0
rightness	rightness	n1	rightness	rightness	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
especially	especially	av-j	especially	especial	0
such	such	av	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
poor	poor	j	poor	poor	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
money	money	n1	money	money	0
,	,	,	,	,	0
Ric.	Ric.	np1	Ric.	Ric.	1
Mathew	Mathew	np1	Mathew	Matthew	0
,	,	,	,	,	0
your	your	po22	your	your	0
brother	brother	n1	brother	brother	0
and	and	cc	and	and	0
companion	companion	n1	companion	companion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
and	and	cc	and	and	0
patience	patience	n1	patience	patience	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
humbly	humbly	av-j	humbly	humble	0
Dedicates	Dedicates	vvz	Dedicates	dedicate	0
this	this	d	this	this	0
his	his	po31	his	his	0
little	little	j	little	little	0
book	book	n1	book	book	0
,	,	,	,	,	0
