Most	Most	ds	Most	most	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
honouralbe	honouralbe	vmb	honouralbe	honouralbe	0
Lords	Lords	n2	Lords	lord	0
.	.	.	.	.	1
CAsting	CAsting	vvg	CAsting	cast	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
about	about	p-acp	about	about	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
wings	wings	n2	wings	wing	0
of	of	pp-f	of	of	0
whose	whose	r-crq	whose	who	0
patrociny	patrociny	n1	patrociny	patrociny	0
&	&	cc	&	and	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
shelter	shelter	vvi	shelter	shelter	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Apology	Apology	n1	Apology	apology	0
or	or	cc	or	or	0
vindication	vindication	n1	vindication	vindication	0
;	;	;	;	;	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
apprehensions	apprehensions	n2	apprehensions	apprehension	0
,	,	,	,	,	0
fix	fix	vvb	fix	fix	0
upon	upon	p-acp	upon	upon	0
any	any	d	any	any	0
so	so	av	so	so	0
fited	fited	vvn	fited	fit	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Lo.	Lo.	n1	Lo.	lord	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
station	station	n1	station	station	0
,	,	,	,	,	0
&	&	cc	&	and	0
office	office	n1	office	office	0
you	you	pn22	you	you	0
bear	bear	vvb	bear	bear	0
under	under	p-acp	under	under	0
his	his	po31	his	his	0
Maj.	Maj.	n1	Maj.	majesty	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
are	are	vbr	are	be	0
constitute	constitute	vvi	constitute	constitute	0
the	the	dt	the	the	0
prote	prote	n1	prote	prote	0
∣	∣	sy	∣	∣	0
ctors	ctors	n2	ctors	ctor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
,	,	,	,	,	0
the	the	dt	the	the	0
Releevers	Releevers	n2	Relievers	reliever	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
oppressed	oppressed	j-vvn	oppressed	oppress	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
breakers	breakers	n2	breakers	breaker	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
just	just	j	just	just	0
yoke	yoke	n1	yoke	yoke	0
:	:	:	:	:	0
the	the	dt	the	the	0
serious	serious	j	serious	serious	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
does	does	vdz	does	do	0
aflord	aflord	vvi	aflord	aflord	0
us	us	pno12	us	we	0
this	this	d	this	this	0
confidence	confidence	n1	confidence	confidence	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
our	our	po12	our	our	0
unjust	unjust	j	unjust	unjust	0
oppressions	oppressions	n2	oppressions	oppression	0
make	make	vvb	make	make	0
us	us	pno12	us	we	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
jects	jects	n2-jn	jects	ject	0
,	,	,	,	,	0
fitted	fitted	vvn	fitted	fit	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Lo.	Lo.	n1	Lo.	lord	0
compassion	compassion	n1	compassion	compassion	0
and	and	cc	and	and	0
justice	justice	n1	justice	justice	0
;	;	;	;	;	0
so	so	av	so	so	0
your	your	po22	your	your	0
Lo.	Lo.	n1	Lo.	lord	0
office	office	n1	office	office	0
.	.	.	.	.	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
it	it	pn31	it	it	0
binds	binds	vvz	binds	bind	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
behalf	behalf	n1	behalf	behalf	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
pressed	pressed	vvn	pressed	press	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
God	God	np1	God	God	0
and	and	cc	and	and	0
men	men	n2	men	man	0
,	,	,	,	,	0
