HAving	HAving	vhg	HAving	have	0
found	found	vvn	found	find	0
out	out	av	out	out	0
two	two	crd	two	two	0
such	such	d	such	such	0
civil	civil	j	civil	civil	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
direction	direction	n1	direction	direction	0
of	of	pp-f	of	of	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
ordering	ordering	vvg	ordering	order	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	fw-mi	ters	ters	0
concerning	concerning	vvg	concerning	concern	0
justice	justice	n1	justice	justice	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
common-wealth	common-wealth	n1	commonwealth	commonwealth	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
opinion	opinion	n1	opinion	opinion	0
)	)	)	)	)	0
are	are	vbr	are	be	0
very	very	av	very	very	0
singular	singular	j	singular	singular	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
good	good	j	good	good	0
will	will	n1	will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
exa	exa	fw-la	exa	exa	0
∣	∣	sy	∣	∣	0
mine	mine	png11	mine	i	0
my	my	po11	my	my	0
book	book	n1	book	book	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
unto	unto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
therein	therein	av	therein	therein	0
contained	contained	vvn	contained	contain	0
doth	doth	vdz	does	do	0
greatly	greatly	av-j	greatly	great	0
appertaine	appertaine	vvi	appertain	appertain	0
:	:	:	:	:	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
now	now	av	now	now	0
again	again	av	again	again	0
considered	considered	vvn	considered	consider	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
other	other	j-jn	other	other	0
points	points	n2	points	point	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
Divinity	Divinity	n1	Divinity	divinity	0
and	and	cc	and	and	0
Philo	Philo	np1	Philo	Philo	0
∣	∣	sy	∣	∣	0
sophy	sophy	n1	sophy	sophy	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
the	the	dt	the	the	0
ground-work	ground-work	n1	groundwork	groundwork	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
book	book	n1	book	book	0
is	is	vbz	is	be	0
laid	laid	vvn	laid	lay	0
.	.	.	.	.	1
Where	Where	c-crq	Where	where	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
although	although	cs	although	although	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	av	very	very	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
informed	informed	vvn	informed	inform	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
and	and	cc	and	and	0
censure	censure	n1	censure	censure	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
causes	causes	n2	causes	cause	0
so	so	av	so	so	0
properly	properly	av-j	properly	proper	0
apper	apper	vvi	appear	appear	0
∣	∣	sy	∣	∣	0
tain	tain	n1	tain	tain	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
fame	fame	n1	fame	fame	0
therein	therein	av	therein	therein	0
hath	hath	vhz	hath	have	0
gotten	gotten	vvn	got	get	0
preemi	preemi	j	preemi	preemi	0
∣	∣	sy	∣	∣	0
nence	nence	n1	nence	nence	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
callings	callings	n2	callings	calling	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spect	spect	vvn	specked	speck	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
joyne	joyne	vvi	join	join	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
being	being	vbg	being	be	0
all	all	d	all	all	0
good	good	j	good	good	0
neighbours	neighbours	n2	neighbours	neighbour	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
common-wealth	common-wealth	n1	commonwealth	commonwealth	0
,	,	,	,	,	0
and	and	cc	and	and	0
loving	loving	j-vvg	loving	love	0
friends	friends	n2	friends	friend	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
present	present	vvi	present	present	0
this	this	d	this	this	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
meet	meet	j	meet	meet	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
meet	meet	j	meet	meet	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
(	(	(	(	(	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
need	need	n1	need	need	0
be	be	vbb	be	be	0
to	to	pc-acp	to	to	0
correct	correct	vvi	correct	correct	0
it	it	pn31	it	it	0
;	;	;	;	;	0
knowing	knowing	vvg	knowing	know	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
learned	learned	vvn	learned	learn	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
grave	grave	j	grave	grave	0
councellor	councellor	n1	councillor	councillor	0
Cato	Cato	np1	Cato	Cato	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
shame	shame	vvi	shame	shame	0
or	or	cc	or	or	0
discountenance	discountenance	vvi	discountenance	discountenance	0
any	any	d	any	any	0
body	body	n1	body	body	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
ready	ready	j	ready	ready	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
able	able	j	able	able	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
discharge	discharge	vvi	discharge	discharge	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
mine	mine	po11	mine	my	0
inuf	inuf	vvb	inuf	inuf	0
∣	∣	sy	∣	∣	0
ficiencie	ficiencie	n1	ficiencie	ficiencie	0
:	:	:	:	:	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
hasty	hasty	j	hasty	hasty	0
(	(	(	(	(	0
knowing	knowing	vvg	knowing	know	0
your	your	po22	your	your	0
learning	learning	n1	learning	learning	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
written	written	vvn	written	write	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
abashed	abashed	vvn	abashed	abash	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
courtesie	courtesie	n1	courtesy	courtesy	0
.	.	.	.	.	1
