RIGHT	RIGHT	av-jn	RIGHT	right	0
HONOURABLE	HONOURABLE	j	HONOURABLE	honourable	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
wondred	wondred	vvn	wondered	wonder	0
at	at	p-acp	at	at	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
,	,	,	,	,	0
and	and	cc	and	and	0
censured	censured	vvn	censured	censure	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
so	so	av	so	so	0
very	very	j	very	very	0
a	a	dt	a	a	0
stranger	stranger	n1	stranger	stranger	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
bold	bold	j	bold	bold	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
presume	presume	vvi	presume	presume	0
this	this	d	this	this	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
dication	dication	n1	dication	dication	0
;	;	;	;	;	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
may	may	vmb	may	may	0
perhaps	perhaps	av	perhaps	perhaps	0
account	account	vvi	account	account	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
rash	rash	j	rash	rash	0
,	,	,	,	,	0
that	that	cst	that	that	0
without	without	p-acp	without	without	0
pre-ac	pre-ac	j	pre-ac	pre-ac	0
∣	∣	sy	∣	∣	0
quainting	quainting	vvg	quainting	quaint	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
so	so	av	so	so	0
venturously	venturously	av-j	venturously	venturous	0
undertake	undertake	vvi	undertake	undertake	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
wonder	wonder	n1	wonder	wonder	0
and	and	cc	and	and	0
censure	censure	n1	censure	censure	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
let	let	vvi	let	let	0
pass	pass	vvi	pass	pass	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
esteeming	esteeming	vvg	esteeming	esteem	0
either	either	d	either	either	0
the	the	dt	the	the	0
applause	applause	n1	applause	applause	0
or	or	cc	or	or	0
censure	censure	n1	censure	censure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vulgar	vulgar	j	vulgar	vulgar	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
uncertain	uncertain	j	uncertain	uncertain	0
and	and	cc	and	and	0
as	as	a-acp	as	as	0
changeable	changeable	j	changeable	changeable	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
dissatis	dissatis	av	dissatis	dissatis	0
∣	∣	sy	∣	∣	0
faction	faction	n1	faction	faction	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
only	only	av-j	only	only	0
imagine	imagine	vvb	imagine	imagine	0
