THE	THE	dt	THE	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
having	having	vhg	having	have	0
turned	turned	vvn	turned	turn	0
your	your	po22	your	your	0
course	course	n1	course	course	0
backward	backward	av-j	backward	backward	0
like	like	j	like	like	0
Jordan	Jordan	n1	Jordan	jordan	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
year	year	n1	year	year	0
ago	ago	av	ago	ago	0
;	;	;	;	;	0
and	and	cc	and	and	0
all	all	d	all	all	0
former	former	j	former	former	0
inchantments	inchantments	n2	enchantments	enchantment	0
and	and	cc	and	and	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
vinations	vinations	n2	vinations	vination	0
used	used	vvn	used	use	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
being	being	vbg	being	be	0
dissolved	dissolved	vvn	dissolved	dissolve	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
renewing	renewing	vvg	renewing	renew	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
manifest	manifest	j	manifest	manifest	0
with-drawing	with-drawing	vvg	withdrawing	withdraw	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
You	You	pn22	You	you	0
through	through	p-acp	through	through	0
a	a	dt	a	a	0
blessed	blessed	j-vvn	blessed	bless	0
necessity	necessity	n1	necessity	necessity	0
,	,	,	,	,	0
being	being	vbg	being	be	0
now	now	av	now	now	0
doing	doing	vdg	doing	do	0
that	that	d	that	that	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
once	once	a-acp	once	once	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
little	little	j	little	little	0
minde	minde	n1	mind	mind	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
The	The	dt	The	the	0
procuring	procuring	vvg	procuring	procure	0
the	the	dt	the	the	0
Peace	Peace	n1	Peace	peace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
subduing	subduing	j-vvg	subduing	subdue	0
the	the	dt	the	the	0
great	great	j	great	great	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
removing	removing	vvg	removing	remove	0
all	all	d	all	all	0
the	the	dt	the	the	0
enmity	enmity	n1	enmity	enmity	0
against	against	p-acp	against	against	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
inwrapped	inwrapped	vvn	inwrapped	inwrap	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
very	very	j	very	very	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
degenerated	degenerated	vvd	degenerated	degenerate	0
Constitution	Constitution	n1	Constitution	constitution	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
:	:	:	:	:	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
,	,	,	,	,	0
whiles	whiles	cs	while	while	0
You	You	pn22	You	you	0
are	are	vbr	are	be	0
thus	thus	av	thus	thus	0
busie	busie	j	busy	busy	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
peace	peace	n1	peace	peace	0
without	without	p-acp	without	without	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
minde	minde	n1	mind	mind	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
true	true	j	true	true	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
true	true	j	true	true	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
peace	peace	n1	peace	peace	0
within	within	p-acp	within	within	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
eternal	eternal	j	eternal	eternal	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
former	former	j	former	former	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
temporal	temporal	j	temporal	temporal	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
advantage	advantage	n1	advantage	advantage	0
will	will	vmb	will	will	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
peace	peace	n1	peace	peace	0
among	among	p-acp	among	among	0
men	men	n2	men	man	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
want	want	vvi	want	want	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
?	?	?	?	?	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
own	own	d	own	own	0
hearts	hearts	n2	hearts	heart	0
?	?	?	?	?	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
to	to	p-acp	to	to	0
worldly	worldly	j	worldly	worldly	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
own	own	d	own	own	0
hearts	hearts	n2	hearts	heart	0
the	the	dt	the	the	0
corruptions	corruptions	n2	corruptions	corruption	0
of	of	pp-f	of	of	0
unrenewed	unrenewed	j-vvn	unrenewed	unrenew	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
heavenly	heavenly	j	heavenly	heavenly	0
peace	peace	n1	peace	peace	0
?	?	?	?	?	1
Take	Take	vvb	Take	take	0
heed	heed	n1	heed	heed	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
present	present	j	present	present	0
employments	employments	n2	employments	employment	0
,	,	,	,	,	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
so	so	av	so	so	0
over-in	over-in	j	over-in	over-in	0
∣	∣	sy	∣	∣	0
gage	gage	vvb	gage	gage	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
neglect	neglect	vvb	neglect	neglect	0
the	the	dt	the	the	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
:	:	:	:	:	0
take	take	vvb	take	take	0
heed	heed	n1	heed	heed	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
by	by	p-acp	by	by	0
seeking	seeking	vvg	seeking	seek	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
your	your	po22	your	your	0
reward	reward	n1	reward	reward	0
here	here	av	here	here	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
do	do	vdb	do	do	0
the	the	dt	the	the	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
whilst	whilst	cs	while	while	0
you	you	pn22	you	you	0
act	act	vvi	act	act	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
,	,	,	,	,	0
live	live	vvb	live	live	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
reward	reward	n1	reward	reward	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
the	the	dt	the	the	0
creature	creature	n1	creature	creature	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dicourse	Dicourse	n1	Discourse	discourse	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
see	see	vvi	see	see	0
a	a	dt	a	a	0
better	better	jc	better	better	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
Agreement	Agreement	n1	Agreement	agreement	0
,	,	,	,	,	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
striving	striving	vvg	striving	strive	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
(	(	(	(	(	0
though	though	cs	though	though	0
your	your	po22	your	your	0
work	work	n1	work	work	0
also	also	av	also	also	0
be	be	vbi	be	be	0
excellent	excellent	j	excellent	excellent	0
and	and	cc	and	and	0
glorious	glorious	j	glorious	glorious	0
)	)	)	)	)	0
even	even	av	even	even	0
such	such	d	such	such	0
a	a	dt	a	a	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
Agreement	Agreement	n1	Agreement	agreement	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
immediate	immediate	j	immediate	immediate	0
Author	Author	n1	Author	author	0
and	and	cc	and	and	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
communicates	communicates	n2	communicates	communicate	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
he	he	pns31	he	he	0
chooses	chooses	vvz	chooses	choose	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
even	even	av	even	even	0
the	the	dt	the	the	0
Peace	Peace	n1	Peace	peace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
its	its	po31	its	its	0
foundation	foundation	n1	foundation	foundation	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
and	and	cc	and	and	0
its	its	po31	its	its	0
influence	influence	n1	influence	influence	0
into	into	p-acp	into	into	0
each	each	d	each	each	0
Communion	Communion	n1	Communion	communion	0
of	of	pp-f	of	of	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
over	over	a-acp	over	over	0
:	:	:	:	:	0
And	And	cc	And	and	0
this	this	d	this	this	0
Peace	Peace	n1	Peace	peace	0
can	can	vmb	can	can	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
about	about	a-acp	about	about	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Sword	Sword	n1	Sword	sword	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Magistrates	Magistrates	ng1	Magistrates	magistrate	0
Scepter	Scepter	n1	Sceptre	sceptre	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
take	take	vvb	take	take	0
heed	heed	n1	heed	heed	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
you	you	pn22	you	you	0
now	now	av	now	now	0
,	,	,	,	,	0
having	having	vhg	having	have	0
power	power	n1	power	power	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
so	so	av	so	so	0
far	far	av-j	far	far	0
forget	forget	vvb	forget	forget	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
that	that	d	that	that	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
condemned	condemned	vvn	condemned	condemn	0
in	in	p-acp	in	in	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
suffer	suffer	vvb	suffer	suffer	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
only	only	av-j	only	only	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
both	both	d	both	both	0
Scepter	Scepter	n1	Sceptre	sceptre	0
and	and	cc	and	and	0
Sword	Sword	n1	Sword	sword	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
