Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
WHen	WHen	c-crq	WHen	when	0
first	first	ord	first	first	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
Disposer	Disposer	n1	Disposer	disposer	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
States	States	n2	States	state	0
and	and	cc	and	and	0
Persons	Persons	n2	Persons	person	0
called	called	vvn	called	call	0
me	me	pno11	me	i	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
Vine	Vine	n1	Vine	vine	0
∣	∣	sy	∣	∣	0
yard	yard	n1	yard	yard	0
,	,	,	,	,	0
he	he	pns31	he	he	0
apointed	apointed	vvd	appointed	appoint	0
me	me	pno11	me	i	0
my	my	po11	my	my	0
splace	splace	vvb	splace	splace	0
and	and	cc	and	and	0
task	task	n1	task	task	0
,	,	,	,	,	0
(	(	(	(	(	0
during	during	p-acp	during	during	0
my	my	po11	my	my	0
residence	residence	n1	residence	residence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
uni	uni	fw-la	uni	uni	0
∣	∣	sy	∣	∣	0
versity	versity	n1	versity	versity	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
honours	honours	ng1	honours	honour	0
Patronage	Patronage	n1	Patronage	patronage	0
and	and	cc	and	and	0
meanes	meanes	n2	means	mean	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
were	were	vbdr	were	be	0
two	two	crd	two	two	0
noysome	noysome	j	noisome	noisome	0
weeds	weeds	n2	weeds	weed	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Garden	Garden	n1	Garden	garden	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
was	was	vbds	was	be	0
then	then	av	then	then	0
overspread	overspread	vvn	overspread	overspread	0
,	,	,	,	,	0
men	men	n2	men	man	0
being	being	vbg	being	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
the	the	dt	the	the	0
last	last	ord	last	last	0
times	times	n2	times	time	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
come	come	vvn	come	come	0
,	,	,	,	,	0
)	)	)	)	)	0
lovers	lovers	n2	lovers	lover	0
of	of	pp-f	of	of	0
themselves	themselves	px32	themselves	themselves	0
:	:	:	:	:	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
colour	colour	n1	colour	colour	0
that	that	cst	that	that	0
)	)	)	)	)	0
a	a	dt	a	a	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
Godli	Godli	j	Godly	godly	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
to	to	pc-acp	to	to	0
pluck	pluck	vvi	pluck	pluck	0
up	up	a-acp	up	up	0
so	so	av	so	so	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
able	able	j	able	able	0
was	was	vbds	was	be	0
my	my	po11	my	my	0
purpose	purpose	n1	purpose	purpose	0
and	and	cc	and	and	0
resolution	resolution	n1	resolution	resolution	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
entry	entry	n1	entry	entry	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
was	was	vbds	was	be	0
